municipio,data,confirmado,suspeito,lat,lon,morte,codigo_ibge,populacao_estimada_2019,incidencia,mortalidade
Pilões,2020-07-06,18,6,-6.26734,-38.0424,,241000,3838,468.9942678,0
Poço Branco,2020-07-06,143,31,-5.62055,-35.6598,3,241010,15413,927.7882307,19.46408876
Portalegre,2020-07-06,15,18,-6.0247,-37.98744,,241020,7867,190.6698869,0
Porto do Mangue,2020-07-06,47,88,-5.06713,-36.78074,3,241025,6437,730.1537984,46.6055616
Pureza,2020-07-06,73,16,-5.46347,-35.55422,1,241040,9621,758.756886,10.39392994
Rafael Fernandes,2020-07-06,,8,-6.19353,-38.22624,,241050,5098,0,0
Rafael Godeiro,2020-07-06,11,26,-6.07699,-37.71655,,241060,3201,343.6426117,0
Riacho da Cruz,2020-07-06,10,5,-5.93638,-37.94869,1,241070,3579,279.4076558,27.94076558
Riacho de Santana,2020-07-06,3,2,-6.26328,-38.31373,,241080,4204,71.36060894,0
Riachuelo,2020-07-06,114,91,-5.81017,-35.82336,2,241090,8128,1402.559055,24.60629921
Rio do Fogo,2020-07-06,61,84,-5.27472,-35.38253,2,240895,10848,562.3156342,18.43657817
Rodolfo Fernandes,2020-07-06,18,11,-5.78972,-38.06058,,241100,4467,402.9550034,0
Ruy Barbosa,2020-07-06,35,41,-5.88106,-35.93479,,241110,3600,972.2222222,0
Santa Cruz,2020-07-06,193,389,-6.22901,-36.02177,3,241120,39674,486.4646872,7.561627262
Santa Maria,2020-07-06,64,117,-5.83959,-35.69,4,240933,5551,1152.945415,72.05908845
Santana do Matos,2020-07-06,29,83,-5.95806,-36.66102,1,241140,12791,226.7219138,7.817997029
Santana do Seridó,2020-07-06,11,7,-6.77131,-36.73417,,241142,2680,410.4477612,0
Santo Antônio,2020-07-06,190,229,-6.31424,-35.47338,11,241150,24136,787.2058336,45.57507458
São Bento do Norte,2020-07-06,33,44,-5.06444,-36.03976,,241160,2747,1201.310521,0
São Bento do Trairí,2020-07-06,36,29,-6.34244,-36.08558,,241170,4449,809.1706001,0
São Fernando,2020-07-06,6,15,-6.38232,-37.187,1,241180,3584,167.4107143,27.90178571
São Francisco do Oeste,2020-07-06,2,4,-6.00017,-38.16779,,241190,4228,47.30368969,0
São Gonçalo do Amarante,2020-07-06,1600,1121,-5.79319,-35.32883,48,241200,102400,1562.5,46.875
São João do Sabugi,2020-07-06,14,35,-6.71691,-37.204,1,241210,6193,226.0616825,16.14726304
São José de Mipibu,2020-07-06,583,871,-6.07368,-35.23786,9,241220,43899,1328.048475,20.50160596
São José do Campestre,2020-07-06,108,103,-6.31186,-35.71555,5,241230,12856,840.0746733,38.89234599
São José do Seridó,2020-07-06,14,19,-6.44938,-36.87973,,241240,4634,302.1148036,0
São Miguel,2020-07-06,56,74,-6.20453,-38.49297,,241250,23519,238.1053616,0
São Miguel do Gostoso,2020-07-06,67,95,-5.12432,-35.6358,5,241255,10282,651.6241976,48.62867146
São Paulo do Potengi,2020-07-06,186,413,-5.8929,-35.75645,7,241260,17579,1058.080664,39.82024006
São Pedro,2020-07-06,53,39,-5.89628,-35.63512,4,241270,5971,887.6235136,66.99045386
São Rafael,2020-07-06,71,136,-5.80286,-36.88586,3,241280,8202,865.6425262,36.57644477
São Tomé,2020-07-06,70,73,-5.97253,-36.07673,2,241290,11055,633.1976481,18.09136137
São Vicente,2020-07-06,17,20,-6.2199,-36.68195,,241300,6424,264.6326276,0
Senador Elói de Souza,2020-07-06,36,21,-6.03667,-35.69078,,241310,6086,591.5215248,0
Senador Georgino Avelino,2020-07-06,21,19,-6.16267,-35.1247,2,241320,4440,472.972973,45.04504505
Serra Caiada,2020-07-06,52,18,-6.10684,-35.71098,3,241030,10395,500.2405002,28.86002886
Serra de São Bento,2020-07-06,17,13,-6.41752,-35.70425,,241330,5762,295.0364457,0
Serra do Mel,2020-07-06,103,65,-5.17469,-37.03803,4,241335,11938,862.7910873,33.50644999
Serra Negra do Norte,2020-07-06,68,49,-6.6659,-37.3996,3,241340,8078,841.7925229,37.13790542
Serrinha,2020-07-06,17,35,-6.27779,-35.49992,,241350,6229,272.9170011,0
Serrinha dos Pintos,2020-07-06,7,3,-6.11266,-37.95583,,241355,4800,145.8333333,0
Severiano Melo,2020-07-06,24,23,-5.78209,-37.95747,,241360,2440,983.6065574,0
Sítio Novo,2020-07-06,12,37,-6.1104,-35.91464,,241370,5522,217.3125679,0
Taboleiro Grande,2020-07-06,9,6,-5.92827,-38.04435,1,241380,2566,350.7404521,38.97116134
Taipu,2020-07-06,59,42,-5.62183,-35.59692,1,241390,12279,480.4951543,8.143985667
Tangará,2020-07-06,40,39,-6.19953,-35.8009,2,241400,15727,254.3396706,12.71698353
Tenente Ananias,2020-07-06,29,16,-6.46045,-38.18061,2,241410,10786,268.8670499,18.54255516
Tenente Laurentino Cruz,2020-07-06,26,31,-6.14641,-36.71766,,241415,5952,436.827957,0
Tibau,2020-07-06,49,33,-4.84094,-37.2557,2,241105,4106,1193.375548,48.70920604
Tibau do Sul,2020-07-06,107,39,-6.18847,-35.09057,,241420,14180,754.583921,0
Timbaúba dos Batistas,2020-07-06,15,15,-6.46438,-37.26717,,241430,2414,621.3753107,0
Touros,2020-07-06,326,83,-5.19887,-35.4605,10,241440,33287,979.3613122,30.04175804
Triunfo Potiguar,2020-07-06,11,9,-5.86708,-37.18546,,241445,3237,339.8208217,0
Umarizal,2020-07-06,28,26,-5.99099,-37.8127,1,241450,10555,265.2771198,9.474182852
Upanema,2020-07-06,20,50,-5.64331,-37.2587,2,241460,14659,136.4349546,13.64349546
Várzea,2020-07-06,50,59,-6.34518,-35.37231,2,241470,5500,909.0909091,36.36363636
Venha-Ver,2020-07-06,5,4,-6.32,-38.49093,2,241475,4177,119.7031362,47.88125449
Vera Cruz,2020-07-06,107,28,-6.04383,-35.43211,4,241480,12481,857.3031007,32.04871405
Viçosa,2020-07-06,5,5,-5.99221,-37.94572,6,241490,1718,291.0360885,349.2433062
Vila Flor,2020-07-06,42,1,-6.31526,-35.07625,,241500,3170,1324.921136,0
Importados,2020-07-06,72,6,,,5,,,,
