municipio,data,confirmado,suspeito,lat,lon,morte,codigo_ibge,populacao_estimada_2019,incidencia,mortalidade
Goianinha,2020-06-29,229,136,-6.2680299999999525,-35.208459999999945,3,240420.0,26328.0,869.7964144636888,11.394712853236099
Governador Dix-Sept Rosado,2020-06-29,51,58,-5.455879999999978,-37.51944999999995,0,240430.0,13037.0,391.1942931656056,0.0
Grossos,2020-06-29,147,140,-4.982039999999927,-37.15163999999993,1,240440.0,10383.0,1415.775787344698,9.631127805065974
Guamaré,2020-06-29,203,222,-5.10821999999996,-36.31984999999997,5,240450.0,15659.0,1296.3790791238266,31.93051919024203
Ielmo Marinho,2020-06-29,72,72,-5.8213799999999765,-35.552379999999964,1,240460.0,13766.0,523.0277495278222,7.26427429899753
Ipanguaçu,2020-06-29,60,89,-5.50834999999995,-36.85965999999996,7,240470.0,15491.0,387.32167064747273,45.187528242205154
Ipueira,2020-06-29,4,9,-6.816899999999976,-37.19819999999993,0,240480.0,2241.0,178.491744756805,0.0
Itajá,2020-06-29,94,29,-5.631279999999948,-36.86386999999996,1,240485.0,7548.0,1245.3630100688924,13.248542660307367
Itaú,2020-06-29,17,11,-5.844509999999957,-37.99028999999996,0,240490.0,5878.0,289.21401837359645,0.0
Jaçanã,2020-06-29,54,15,-6.427419999999927,-36.204079999999976,0,240500.0,9133.0,591.2624548341181,0.0
Jandaíra,2020-06-29,39,16,-5.356999999999972,-36.125839999999975,1,240510.0,6878.0,567.0252980517593,14.539110206455364
Janduís,2020-06-29,8,17,-6.017179999999938,-37.40640999999994,1,240520.0,5268.0,151.86028853454823,18.98253606681853
Japi,2020-06-29,13,21,-6.46596999999997,-35.94584999999995,0,240540.0,5055.0,257.17111770524235,0.0
Jardim de Angicos,2020-06-29,3,5,-5.651549999999928,-35.97138999999993,0,240550.0,2612.0,114.85451761102604,0.0
Jardim de Piranhas,2020-06-29,66,176,-6.378819999999963,-37.352089999999976,2,240560.0,14837.0,444.8338612927142,13.479813978567096
Jardim do Seridó,2020-06-29,45,43,-6.587309999999945,-36.773039999999966,1,240570.0,12396.0,363.02032913843175,8.067118425298483
João Câmara,2020-06-29,165,76,-5.549329999999942,-35.814689999999985,2,240580.0,34955.0,472.03547418108997,5.721642111285939
João Dias,2020-06-29,0,4,-6.2780299999999425,-37.79738999999995,0,240590.0,2654.0,0.0,0.0
José da Penha,2020-06-29,3,5,-6.318839999999965,-38.28443999999996,0,240600.0,5951.0,50.4116955133591,0.0
Jucurutu,2020-06-29,87,252,-6.0319599999999705,-37.016039999999975,2,240610.0,18295.0,475.5397649631047,10.931948619841487
Jundiá,2020-06-29,12,7,-6.267009999999972,-35.32767999999993,0,240615.0,3898.0,307.8501795792714,0.0
Lagoa d'Anta,2020-06-29,49,53,-6.391369999999938,-35.59790999999996,1,240620.0,6769.0,723.8883143743536,14.773230905599055
Lagoa de Pedras,2020-06-29,15,22,-6.146349999999927,-35.43341999999996,1,240630.0,7544.0,198.83351007423116,13.255567338282079
Lagoa de Velhos,2020-06-29,37,2,-6.002339999999948,-35.868019999999945,1,240640.0,2732.0,1354.3191800878478,36.603221083455345
Lagoa Nova,2020-06-29,13,10,-6.0944699999999425,-36.47147999999993,1,240650.0,15614.0,83.25861406430127,6.40450877417702
Lagoa Salgada,2020-06-29,31,40,-6.122439999999926,-35.481429999999925,0,240660.0,8245.0,375.98544572468165,0.0
Lajes,2020-06-29,40,119,-5.701139999999953,-36.24448999999999,1,240670.0,11277.0,354.7042653187905,8.86760663296976
Lajes Pintadas,2020-06-29,51,18,-6.1499899999999466,-36.11679999999996,1,240680.0,4759.0,1071.653708762345,21.01281781886951
Lucrécia,2020-06-29,5,6,-6.115279999999927,-37.813639999999964,0,240690.0,3996.0,125.12512512512512,0.0
Luís Gomes,2020-06-29,17,19,-6.4132999999999365,-38.38688999999994,1,240700.0,10116.0,168.05061289047055,9.885330170027679
Macaíba,2020-06-29,517,1942,-5.859749999999963,-35.34979999999996,22,240710.0,80792.0,639.9148430537678,27.230418853351818
Macau,2020-06-29,189,195,-5.112609999999961,-36.634489999999964,14,240720.0,31814.0,594.078078833218,44.00578361727541
Major Sales,2020-06-29,1,9,-6.406819999999925,-38.323009999999954,0,240725.0,4020.0,24.87562189054726,0.0
Marcelino Vieira,2020-06-29,16,17,-6.29335999999995,-38.16688999999997,0,240730.0,8347.0,191.6856355576854,0.0
Martins,2020-06-29,12,7,-6.090019999999981,-37.913569999999936,0,240740.0,8725.0,137.53581661891116,0.0
Maxaranguape,2020-06-29,54,31,-5.518319999999959,-35.259219999999964,1,240750.0,12371.0,436.50472880122874,8.083420903726457
Messias Targino,2020-06-29,11,6,-6.077989999999943,-37.513039999999926,1,240760.0,4601.0,239.07846120408607,21.734405564007826
Montanhas,2020-06-29,49,20,-6.484459999999956,-35.285369999999936,2,240770.0,11251.0,435.5168429472936,17.776197671318105
Monte Alegre,2020-06-29,113,92,-6.072449999999948,-35.33660999999995,2,240780.0,22451.0,503.31833771324216,8.908289163066232
Monte das Gameleiras,2020-06-29,7,15,-6.440269999999941,-35.78496999999993,0,240790.0,2105.0,332.541567695962,0.0
Mossoró,2020-06-29,2767,2036,-5.1878399999999365,-37.34421999999995,124,240800.0,297378.0,930.4656027009396,41.69777185938435
Natal,2020-06-29,11357,22341,-5.795439999999927,-35.211509999999976,416,240810.0,884122.0,1284.5512270930935,47.0523298820751
Nísia Floresta,2020-06-29,161,127,-6.051759999999945,-35.22305999999997,3,240820.0,27602.0,583.2910658647924,10.868777624809796
Nova Cruz,2020-06-29,244,274,-6.475229999999954,-35.42883999999998,14,240830.0,37343.0,653.4022440618055,37.4902926920708
Olho-d'Água do Borges,2020-06-29,17,2,-5.9557499999999655,-37.703629999999976,0,240840.0,4258.0,399.2484734617191,0.0
Ouro Branco,2020-06-29,21,8,-6.703359999999975,-36.945779999999964,0,240850.0,4812.0,436.4089775561097,0.0
Paraná,2020-06-29,7,1,-6.484079999999949,-38.31215999999995,0,240860.0,4254.0,164.55101081335215,0.0
Paraú,2020-06-29,16,17,-5.777339999999981,-37.10159999999996,1,240870.0,3768.0,424.6284501061571,26.53927813163482
Parazinho,2020-06-29,37,30,-5.2269099999999735,-35.83941999999996,0,240880.0,5237.0,706.5113614664884,0.0
Parelhas,2020-06-29,39,170,-6.69241999999997,-36.658919999999966,0,240890.0,21477.0,181.5896074870792,0.0
Parnamirim,2020-06-29,2831,4692,-5.905429999999968,-35.26119999999997,76,240325.0,261469.0,1082.7287364850135,29.06654326134264
Passa e Fica,2020-06-29,21,21,-6.4354699999999525,-35.64358999999996,1,240910.0,13277.0,158.16826090231228,7.5318219477291555
Passagem,2020-06-29,17,11,-6.278699999999957,-35.37551999999994,0,240920.0,3089.0,550.3399158303658,0.0
Patu,2020-06-29,16,19,-6.101939999999956,-37.637299999999975,1,240930.0,12755.0,125.44100352802822,7.840062720501764
Pau dos Ferros,2020-06-29,50,81,-6.111899999999935,-38.20614999999998,1,240940.0,30394.0,164.50615253010463,3.290123050602092
Pedra Grande,2020-06-29,29,9,-5.150869999999942,-35.87695999999994,0,240950.0,3237.0,895.8912573370404,0.0
Pedra Preta,2020-06-29,6,8,-5.581669999999974,-36.104319999999966,0,240960.0,2458.0,244.10089503661513,0.0
Pedro Avelino,2020-06-29,13,12,-5.52049999999997,-36.387219999999964,0,240970.0,6716.0,193.56759976176295,0.0
Pedro Velho,2020-06-29,25,37,-6.438889999999957,-35.221649999999954,0,240980.0,14806.0,168.85046602728625,0.0
Pendências,2020-06-29,165,115,-5.2566399999999485,-36.71898999999996,7,240990.0,15129.0,1090.620662304184,46.268755370480534
Pilões,2020-06-29,17,4,-6.267339999999932,-38.04239999999993,0,241000.0,3838.0,442.93903074517976,0.0
Poço Branco,2020-06-29,110,26,-5.620549999999981,-35.65979999999996,2,241010.0,15413.0,713.6832543956401,12.976059170829819
Portalegre,2020-06-29,10,4,-6.024699999999938,-37.987439999999935,0,241020.0,7867.0,127.11325791280031,0.0
Porto do Mangue,2020-06-29,40,82,-5.067129999999963,-36.780739999999966,2,241025.0,6437.0,621.4074879602299,31.070374398011495
Pureza,2020-06-29,70,17,-5.4634699999999725,-35.55421999999993,1,241040.0,9621.0,727.575096143852,10.393929944912172
Rafael Fernandes,2020-06-29,2,6,-6.193529999999952,-38.22623999999996,0,241050.0,5098.0,39.23107100823852,0.0
Rafael Godeiro,2020-06-29,11,20,-6.0769899999999675,-37.716549999999984,0,241060.0,3201.0,343.64261168384877,0.0
Riacho da Cruz,2020-06-29,10,3,-5.936379999999929,-37.948689999999935,1,241070.0,3579.0,279.4076557697681,27.94076557697681
Riacho de Santana,2020-06-29,0,1,-6.263279999999952,-38.313729999999964,0,241080.0,4204.0,0.0,0.0
Riachuelo,2020-06-29,108,72,-5.810169999999971,-35.82335999999998,1,241090.0,8128.0,1328.740157480315,12.303149606299213
Rio do Fogo,2020-06-29,56,77,-5.274719999999945,-35.38252999999997,1,240895.0,10848.0,516.2241887905604,9.218289085545722
Rodolfo Fernandes,2020-06-29,17,10,-5.7897199999999325,-38.06057999999996,0,241100.0,4467.0,380.56861428251625,0.0
Ruy Barbosa,2020-06-29,33,27,-5.881059999999932,-35.934789999999964,0,241110.0,3600.0,916.6666666666666,0.0
Santa Cruz,2020-06-29,176,362,-6.22900999999996,-36.021769999999954,2,241120.0,39674.0,443.6154660482936,5.041084841457882
Santa Maria,2020-06-29,56,107,-5.839589999999928,-35.68999999999994,2,240933.0,5551.0,1008.827238335435,36.029544226265536
Santana do Matos,2020-06-29,30,53,-5.958059999999932,-36.66101999999995,1,241140.0,12791.0,234.53991087483385,7.817997029161129
Santana do Seridó,2020-06-29,11,6,-6.771309999999971,-36.73416999999995,0,241142.0,2680.0,410.44776119402985,0.0
Santo Antônio,2020-06-29,169,201,-6.314239999999927,-35.47337999999996,7,241150.0,24136.0,700.1988730527014,29.00232018561485
São Bento do Norte,2020-06-29,30,35,-5.064439999999934,-36.03975999999994,0,241160.0,2747.0,1092.1004732435385,0.0
São Bento do Trairí,2020-06-29,32,32,-6.342439999999954,-36.085579999999936,0,241170.0,4449.0,719.2627556754327,0.0
São Fernando,2020-06-29,6,10,-6.382319999999938,-37.18699999999996,1,241180.0,3584.0,167.41071428571428,27.90178571428571
São Francisco do Oeste,2020-06-29,2,2,-6.000169999999969,-38.16778999999997,0,241190.0,4228.0,47.30368968779565,0.0
São Gonçalo do Amarante,2020-06-29,1468,1118,-5.7931899999999805,-35.32882999999997,40,241200.0,102400.0,1433.59375,39.0625
São João do Sabugi,2020-06-29,11,12,-6.7169099999999275,-37.20399999999995,1,241210.0,6193.0,177.61989342806396,16.147263038914904
São José de Mipibu,2020-06-29,471,652,-6.0736799999999675,-35.237859999999955,7,241220.0,43899.0,1072.9173785279845,15.945693523770473
São José do Campestre,2020-06-29,83,66,-6.311859999999967,-35.71554999999995,3,241230.0,12856.0,645.6129433727442,23.335407591785938
São José do Seridó,2020-06-29,13,19,-6.449379999999963,-36.87972999999994,0,241240.0,4634.0,280.5351747949935,0.0
São Miguel,2020-06-29,53,72,-6.204529999999977,-38.492969999999964,0,241250.0,23519.0,225.3497172498831,0.0
São Miguel do Gostoso,2020-06-29,54,66,-5.124319999999956,-35.63579999999996,2,241255.0,10282.0,525.1896518187124,19.45146858587823
São Paulo do Potengi,2020-06-29,182,374,-5.8928999999999405,-35.756449999999965,7,241260.0,17579.0,1035.326241538199,39.8202400591615
São Pedro,2020-06-29,39,38,-5.8962799999999325,-35.635119999999965,4,241270.0,5971.0,653.1569251381678,66.9904538603249
São Rafael,2020-06-29,52,107,-5.802859999999952,-36.88585999999998,3,241280.0,8202.0,633.9917093391856,36.5764447695684
São Tomé,2020-06-29,67,42,-5.972529999999948,-36.07672999999994,1,241290.0,11055.0,606.060606060606,9.045680687471732
São Vicente,2020-06-29,15,17,-6.219899999999938,-36.681949999999965,0,241300.0,6424.0,233.49937733499374,0.0
Senador Elói de Souza,2020-06-29,26,14,-6.036669999999957,-35.69077999999996,0,241310.0,6086.0,427.2099901413079,0.0
Senador Georgino Avelino,2020-06-29,16,19,-6.162669999999935,-35.12469999999996,2,241320.0,4440.0,360.36036036036035,45.04504504504504
Serra Caiada,2020-06-29,48,19,-6.106839999999977,-35.71097999999995,3,241030.0,10395.0,461.76046176046174,28.86002886002886
Serra de São Bento,2020-06-29,16,15,-6.417519999999968,-35.704249999999945,0,241330.0,5762.0,277.6813606386671,0.0
Serra do Mel,2020-06-29,99,57,-5.174689999999941,-37.038029999999935,2,241335.0,11938.0,829.2846372926788,16.753224995811696
Serra Negra do Norte,2020-06-29,54,28,-6.665899999999965,-37.399599999999964,1,241340.0,8078.0,668.4822975984155,12.379301807378065
Serrinha,2020-06-29,13,23,-6.277789999999925,-35.49991999999997,0,241350.0,6229.0,208.70123615347566,0.0
Serrinha dos Pintos,2020-06-29,7,3,-6.1126599999999485,-37.955829999999935,0,241355.0,4800.0,145.83333333333334,0.0
Severiano Melo,2020-06-29,24,11,-5.782089999999927,-37.95746999999994,0,241360.0,2440.0,983.6065573770493,0.0
Sítio Novo,2020-06-29,8,25,-6.11039999999997,-35.91463999999996,0,241370.0,5522.0,144.87504527345166,0.0
Taboleiro Grande,2020-06-29,9,5,-5.928269999999943,-38.04434999999995,1,241380.0,2566.0,350.7404520654716,38.97116134060795
Taipu,2020-06-29,53,28,-5.621829999999932,-35.596919999999955,1,241390.0,12279.0,431.63124032901703,8.143985666585227
Tangará,2020-06-29,28,38,-6.199529999999925,-35.80089999999996,2,241400.0,15727.0,178.03776944108856,12.716983531506326
Tenente Ananias,2020-06-29,28,11,-6.460449999999981,-38.180609999999945,2,241410.0,10786.0,259.59577229742257,18.542555164101614
Tenente Laurentino Cruz,2020-06-29,25,15,-6.146409999999946,-36.71765999999997,0,241415.0,5952.0,420.0268817204301,0.0
Tibau,2020-06-29,45,33,-4.840939999999931,-37.255699999999926,1,241105.0,4106.0,1095.9571358986848,24.354603019970774
Tibau do Sul,2020-06-29,94,29,-6.188469999999938,-35.090569999999964,0,241420.0,14180.0,662.9055007052186,0.0
Timbaúba dos Batistas,2020-06-29,12,9,-6.464379999999949,-37.267169999999965,0,241430.0,2414.0,497.10024855012426,0.0
Touros,2020-06-29,295,80,-5.198869999999944,-35.46049999999997,7,241440.0,33287.0,886.2318622885812,21.0292306305765
Triunfo Potiguar,2020-06-29,8,9,-5.8670799999999295,-37.18545999999998,0,241445.0,3237.0,247.14241581711462,0.0
Umarizal,2020-06-29,29,26,-5.990989999999954,-37.81269999999995,1,241450.0,10555.0,274.7513027001421,9.474182851729038
Upanema,2020-06-29,16,42,-5.6433099999999286,-37.258699999999976,2,241460.0,14659.0,109.14796370830207,13.643495463537759
Várzea,2020-06-29,43,30,-6.3451799999999725,-35.37230999999996,1,241470.0,5500.0,781.8181818181818,18.18181818181818
Venha-Ver,2020-06-29,4,3,-6.319999999999938,-38.490929999999935,1,241475.0,4177.0,95.76250897773521,23.940627244433802
Vera Cruz,2020-06-29,99,26,-6.043829999999957,-35.432109999999966,2,241480.0,12481.0,793.205672622386,16.024357022674465
Viçosa,2020-06-29,5,5,-5.992209999999943,-37.94571999999994,0,241490.0,1718.0,291.03608847497094,0.0
Vila Flor,2020-06-29,34,2,-6.3152599999999675,-35.07624999999996,0,241500.0,3170.0,1072.5552050473186,0.0
Importados,2020-06-29,63,6,,,5,,,,
