municipio,data,confirmado,suspeito,lat,lon,morte,codigo_ibge,populacao_estimada_2019,incidencia,mortalidade
Acari,2020-05-20,1,76,-6.433949999999925,-36.63958999999994,0,240010.0,11136.0,8.979885057471265,0.0
Açu,2020-05-20,84,155,-5.576209999999946,-36.91482999999994,4,240020.0,58017.0,144.78514918041262,6.894530913352982
Afonso Bezerra,2020-05-20,5,7,-5.500949999999932,-36.50316999999996,1,240030.0,11035.0,45.310376076121436,9.062075215224286
Água Nova,2020-05-20,0,1,-6.207479999999976,-38.29326999999995,0,240040.0,3252.0,0.0,0.0
Alexandria,2020-05-20,5,2,-6.408309999999973,-38.01498999999996,1,240050.0,13577.0,36.826986815938724,7.365397363187744
Almino Afonso,2020-05-20,1,11,-6.1523899999999685,-37.767109999999946,0,240060.0,4735.0,21.119324181626187,0.0
Alto do Rodrigues,2020-05-20,20,55,-5.295079999999928,-36.76235999999994,2,240070.0,14529.0,137.65572303668526,13.765572303668526
Angicos,2020-05-20,2,13,-5.679969999999969,-36.60628999999994,0,240080.0,11714.0,17.073587160662456,0.0
Antônio Martins,2020-05-20,1,7,-6.215829999999926,-37.888289999999984,0,240090.0,7145.0,13.995801259622114,0.0
Apodi,2020-05-20,131,124,-5.663089999999952,-37.79819999999995,2,240100.0,35845.0,365.4624075882271,5.579578741804994
Areia Branca,2020-05-20,99,448,-4.955419999999948,-37.13026999999994,9,240110.0,27774.0,356.448476992871,32.40440699935191
Arês,2020-05-20,3,11,-6.195519999999932,-35.17175999999995,0,240120.0,14306.0,20.970222284356215,0.0
Baía Formosa,2020-05-20,3,8,-6.371239999999943,-35.00527999999996,0,240140.0,9271.0,32.358968827526695,0.0
Baraúna,2020-05-20,58,53,-5.079409999999939,-37.616939999999936,2,240145.0,28374.0,204.41249030802845,7.04870656234581
Barcelona,2020-05-20,1,1,-5.950419999999951,-35.92599999999993,0,240150.0,3998.0,25.01250625312656,0.0
Bento Fernandes,2020-05-20,2,0,-5.693659999999966,-35.82129999999995,0,240160.0,5497.0,36.383481899217756,0.0
Boa Saúde,2020-05-20,2,8,-6.1568099999999495,-35.60445999999996,0,240530.0,10181.0,19.644435713584127,0.0
Bodó,2020-05-20,0,12,-5.987109999999973,-36.413319999999935,0,240165.0,2223.0,0.0,0.0
Bom Jesus,2020-05-20,3,8,-5.985359999999957,-35.584439999999965,1,240170.0,10210.0,29.382957884427032,9.79431929480901
Brejinho,2020-05-20,2,5,-6.204119999999932,-35.365399999999966,0,240180.0,12699.0,15.749271596188677,0.0
Caiçara do Norte,2020-05-20,3,6,-5.0642799999999415,-36.052749999999946,0,240185.0,6549.0,45.80852038479157,0.0
Caiçara do Rio do Vento,2020-05-20,1,10,-5.757599999999968,-35.997799999999984,0,240190.0,3684.0,27.14440825190011,0.0
Caicó,2020-05-20,15,219,-6.460369999999955,-37.09818999999993,0,240200.0,67952.0,22.07440546267954,0.0
Campo Grande,2020-05-20,1,4,-5.862209999999948,-37.31170999999996,0,240130.0,9655.0,10.357327809425168,0.0
Campo Redondo,2020-05-20,3,3,-6.243609999999932,-36.18324999999993,0,240210.0,11217.0,26.74511901577962,0.0
Canguaretama,2020-05-20,42,43,-6.377809999999952,-35.134329999999984,7,240220.0,34276.0,122.53471817014821,20.422453028358035
Caraúbas,2020-05-20,7,2,-5.787839999999959,-37.559109999999976,0,240230.0,20493.0,34.15800517249792,0.0
Carnaúba dos Dantas,2020-05-20,1,16,-6.557059999999979,-36.59242999999998,1,240240.0,8180.0,12.224938875305622,12.224938875305622
Carnaubais,2020-05-20,1,17,-5.339999999999974,-36.830499999999965,0,240250.0,10759.0,9.294544102611766,0.0
Ceará-Mirim,2020-05-20,38,122,-5.6351999999999425,-35.419599999999946,5,240260.0,73497.0,51.70279059009211,6.802998761854226
Cerro Corá,2020-05-20,1,17,-6.046449999999938,-36.34772999999996,1,240270.0,11179.0,8.94534394847482,8.94534394847482
Coronel Ezequiel,2020-05-20,0,1,-6.385489999999948,-36.217049999999965,0,240280.0,5506.0,0.0,0.0
Coronel João Pessoa,2020-05-20,2,3,-6.261759999999981,-38.44419999999997,1,240290.0,4912.0,40.71661237785016,20.35830618892508
Cruzeta,2020-05-20,0,11,-6.412139999999965,-36.78745999999995,0,240300.0,7998.0,0.0,0.0
Currais Novos,2020-05-20,14,39,-6.2570799999999736,-36.51195999999993,0,240310.0,44786.0,31.259768677711783,0.0
Doutor Severiano,2020-05-20,0,1,-6.094689999999957,-38.373689999999954,0,240320.0,7076.0,0.0,0.0
Encanto,2020-05-20,12,27,-6.113109999999947,-38.309959999999926,2,240330.0,5638.0,212.8414331323164,35.4735721887194
Equador,2020-05-20,0,2,-6.944639999999938,-36.71771999999993,0,240340.0,6045.0,0.0,0.0
Espírito Santo,2020-05-20,1,4,-6.332849999999951,-35.310539999999946,0,240350.0,10505.0,9.51927653498334,0.0
Extremoz,2020-05-20,56,140,-5.705919999999932,-35.302739999999964,1,240360.0,28583.0,195.92065213588495,3.4985830738550883
Felipe Guerra,2020-05-20,26,9,-5.598289999999963,-37.696579999999976,0,240370.0,5985.0,434.4193817878028,0.0
Fernando Pedroza,2020-05-20,1,15,-5.6970699999999415,-36.53090999999995,0,240375.0,3054.0,32.74394237066143,0.0
Florânia,2020-05-20,1,20,-6.122259999999926,-36.810299999999984,0,240380.0,9116.0,10.969723562966214,0.0
Francisco Dantas,2020-05-20,0,8,-6.0887899999999595,-38.12426999999997,0,240390.0,2824.0,0.0,0.0
Frutuoso Gomes,2020-05-20,2,15,-6.159069999999929,-37.840929999999965,0,240400.0,4068.0,49.164208456243855,0.0
Galinhos,2020-05-20,1,2,-5.092329999999947,-36.274389999999975,0,240410.0,2786.0,35.89375448671931,0.0
