municipio,data,confirmado,suspeito,lat,lon,morte,codigo_ibge,populacao_estimada_2019,incidencia,mortalidade
Paraú,2020-06-20,9,16,-5.777339999999981,-37.10159999999996,0,240870.0,3768.0,238.85350318471336,0.0
Parazinho,2020-06-20,13,24,-5.2269099999999735,-35.83941999999996,0,240880.0,5237.0,248.23372159633377,0.0
Parelhas,2020-06-20,30,148,-6.69241999999997,-36.658919999999966,0,240890.0,21477.0,139.6843134515994,0.0
Parnamirim,2020-06-20,1874,2903,-5.905429999999968,-35.26119999999997,51,240325.0,261469.0,716.7197641020541,19.505180346427302
Passa e Fica,2020-06-20,14,13,-6.4354699999999525,-35.64358999999996,1,240910.0,13277.0,105.44550726820819,7.5318219477291555
Passagem,2020-06-20,8,8,-6.278699999999957,-35.37551999999994,0,240920.0,3089.0,258.9834898025251,0.0
Patu,2020-06-20,6,16,-6.101939999999956,-37.637299999999975,1,240930.0,12755.0,47.040376323010584,7.840062720501764
Pau dos Ferros,2020-06-20,28,86,-6.111899999999935,-38.20614999999998,1,240940.0,30394.0,92.12344541685859,3.290123050602092
Pedra Grande,2020-06-20,23,11,-5.150869999999942,-35.87695999999994,0,240950.0,3237.0,710.5344454742045,0.0
Pedra Preta,2020-06-20,1,8,-5.581669999999974,-36.104319999999966,0,240960.0,2458.0,40.68348250610252,0.0
Pedro Avelino,2020-06-20,8,18,-5.52049999999997,-36.387219999999964,0,240970.0,6716.0,119.11852293031568,0.0
Pedro Velho,2020-06-20,16,30,-6.438889999999957,-35.221649999999954,0,240980.0,14806.0,108.06429825746318,0.0
Pendências,2020-06-20,112,58,-5.2566399999999485,-36.71898999999996,5,240990.0,15129.0,740.3000859276885,33.04911097891467
Pilões,2020-06-20,12,10,-6.267339999999932,-38.04239999999993,0,241000.0,3838.0,312.6628452318916,0.0
Poço Branco,2020-06-20,58,28,-5.620549999999981,-35.65979999999996,1,241010.0,15413.0,376.30571595406474,6.4880295854149095
Portalegre,2020-06-20,7,1,-6.024699999999938,-37.987439999999935,0,241020.0,7867.0,88.97928053896021,0.0
Porto do Mangue,2020-06-20,27,77,-5.067129999999963,-36.780739999999966,1,241025.0,6437.0,419.45005437315524,15.535187199005748
Pureza,2020-06-20,56,25,-5.4634699999999725,-35.55421999999993,1,241040.0,9621.0,582.0600769150816,10.393929944912172
Rafael Fernandes,2020-06-20,0,13,-6.193529999999952,-38.22623999999996,0,241050.0,5098.0,0.0,0.0
Rafael Godeiro,2020-06-20,10,13,-6.0769899999999675,-37.716549999999984,0,241060.0,3201.0,312.4023742580444,0.0
Riacho da Cruz,2020-06-20,10,3,-5.936379999999929,-37.948689999999935,1,241070.0,3579.0,279.4076557697681,27.94076557697681
Riacho de Santana,2020-06-20,0,1,-6.263279999999952,-38.313729999999964,0,241080.0,4204.0,0.0,0.0
Riachuelo,2020-06-20,35,104,-5.810169999999971,-35.82335999999998,1,241090.0,8128.0,430.6102362204725,12.303149606299213
Rio do Fogo,2020-06-20,35,51,-5.274719999999945,-35.38252999999997,1,240895.0,10848.0,322.6401179941003,9.218289085545722
Rodolfo Fernandes,2020-06-20,7,18,-5.7897199999999325,-38.06057999999996,0,241100.0,4467.0,156.70472352809492,0.0
Ruy Barbosa,2020-06-20,18,32,-5.881059999999932,-35.934789999999964,0,241110.0,3600.0,500.0,0.0
Santa Cruz,2020-06-20,119,265,-6.22900999999996,-36.021769999999954,1,241120.0,39674.0,299.944548066744,2.520542420728941
Santa Maria,2020-06-20,20,60,-5.839589999999928,-35.68999999999994,1,240933.0,5551.0,360.2954422626554,18.014772113132768
Santana do Matos,2020-06-20,19,44,-5.958059999999932,-36.66101999999995,0,241140.0,12791.0,148.54194355406145,0.0
Santana do Seridó,2020-06-20,6,20,-6.771309999999971,-36.73416999999995,0,241142.0,2680.0,223.8805970149254,0.0
Santo Antônio,2020-06-20,81,171,-6.314239999999927,-35.47337999999996,5,241150.0,24136.0,335.5982764335433,20.715942989724894
São Bento do Norte,2020-06-20,8,32,-5.064439999999934,-36.03975999999994,0,241160.0,2747.0,291.22679286494355,0.0
São Bento do Trairí,2020-06-20,9,24,-6.342439999999954,-36.085579999999936,0,241170.0,4449.0,202.29265003371546,0.0
São Fernando,2020-06-20,6,6,-6.382319999999938,-37.18699999999996,1,241180.0,3584.0,167.41071428571428,27.90178571428571
São Francisco do Oeste,2020-06-20,2,2,-6.000169999999969,-38.16778999999997,0,241190.0,4228.0,47.30368968779565,0.0
São Gonçalo do Amarante,2020-06-20,963,919,-5.7931899999999805,-35.32882999999997,32,241200.0,102400.0,940.4296875000001,31.25
São João do Sabugi,2020-06-20,6,16,-6.7169099999999275,-37.20399999999995,0,241210.0,6193.0,96.88357823348943,0.0
São José de Mipibu,2020-06-20,270,458,-6.0736799999999675,-35.237859999999955,4,241220.0,43899.0,615.048178774004,9.111824870725984
São José do Campestre,2020-06-20,28,71,-6.311859999999967,-35.71554999999995,2,241230.0,12856.0,217.79713752333544,15.556938394523957
São José do Seridó,2020-06-20,5,13,-6.449379999999963,-36.87972999999994,0,241240.0,4634.0,107.89814415192059,0.0
São Miguel,2020-06-20,27,74,-6.204529999999977,-38.492969999999964,0,241250.0,23519.0,114.80079935371401,0.0
São Miguel do Gostoso,2020-06-20,18,44,-5.124319999999956,-35.63579999999996,0,241255.0,10282.0,175.0632172729041,0.0
São Paulo do Potengi,2020-06-20,69,184,-5.8928999999999405,-35.756449999999965,4,241260.0,17579.0,392.51379486887765,22.754422890949428
São Pedro,2020-06-20,32,25,-5.8962799999999325,-35.635119999999965,3,241270.0,5971.0,535.9236308825992,50.24284039524368
São Rafael,2020-06-20,33,71,-5.802859999999952,-36.88585999999998,2,241280.0,8202.0,402.3408924652524,24.384296513045598
São Tomé,2020-06-20,42,51,-5.972529999999948,-36.07672999999994,1,241290.0,11055.0,379.9185888738127,9.045680687471732
São Vicente,2020-06-20,5,26,-6.219899999999938,-36.681949999999965,0,241300.0,6424.0,77.83312577833125,0.0
Senador Elói de Souza,2020-06-20,16,20,-6.036669999999957,-35.69077999999996,0,241310.0,6086.0,262.8984554715741,0.0
Senador Georgino Avelino,2020-06-20,12,11,-6.162669999999935,-35.12469999999996,2,241320.0,4440.0,270.27027027027026,45.04504504504504
Serra Caiada,2020-06-20,28,20,-6.106839999999977,-35.71097999999995,3,241030.0,10395.0,269.3602693602694,28.86002886002886
Serra de São Bento,2020-06-20,6,7,-6.417519999999968,-35.704249999999945,0,241330.0,5762.0,104.13051023950017,0.0
Serra do Mel,2020-06-20,53,62,-5.174689999999941,-37.038029999999935,2,241335.0,11938.0,443.96046238900993,16.753224995811696
Serra Negra do Norte,2020-06-20,29,26,-6.665899999999965,-37.399599999999964,2,241340.0,8078.0,358.99975241396385,24.75860361475613
Serrinha,2020-06-20,5,32,-6.277789999999925,-35.49991999999997,0,241350.0,6229.0,80.26970621287525,0.0
Serrinha dos Pintos,2020-06-20,1,3,-6.1126599999999485,-37.955829999999935,0,241355.0,4800.0,20.833333333333336,0.0
Severiano Melo,2020-06-20,10,28,-5.782089999999927,-37.95746999999994,0,241360.0,2440.0,409.8360655737705,0.0
Sítio Novo,2020-06-20,0,21,-6.11039999999997,-35.91463999999996,0,241370.0,5522.0,0.0,0.0
Taboleiro Grande,2020-06-20,6,10,-5.928269999999943,-38.04434999999995,1,241380.0,2566.0,233.82696804364772,38.97116134060795
Taipu,2020-06-20,15,16,-5.621829999999932,-35.596919999999955,1,241390.0,12279.0,122.15978499877839,8.143985666585227
Tangará,2020-06-20,23,43,-6.199529999999925,-35.80089999999996,3,241400.0,15727.0,146.24531061232275,19.07547529725949
Tenente Ananias,2020-06-20,19,26,-6.460449999999981,-38.180609999999945,2,241410.0,10786.0,176.1542740589653,18.542555164101614
Tenente Laurentino Cruz,2020-06-20,15,25,-6.146409999999946,-36.71765999999997,0,241415.0,5952.0,252.01612903225805,0.0
Tibau,2020-06-20,27,41,-4.840939999999931,-37.255699999999926,0,241105.0,4106.0,657.5742815392109,0.0
Tibau do Sul,2020-06-20,33,39,-6.188469999999938,-35.090569999999964,0,241420.0,14180.0,232.72214386459802,0.0
Timbaúba dos Batistas,2020-06-20,9,9,-6.464379999999949,-37.267169999999965,0,241430.0,2414.0,372.8251864125932,0.0
Touros,2020-06-20,257,84,-5.198869999999944,-35.46049999999997,7,241440.0,33287.0,772.0731817225944,21.0292306305765
Triunfo Potiguar,2020-06-20,2,7,-5.8670799999999295,-37.18545999999998,0,241445.0,3237.0,61.785603954278656,0.0
Umarizal,2020-06-20,12,23,-5.990989999999954,-37.81269999999995,1,241450.0,10555.0,113.69019422074847,9.474182851729038
Upanema,2020-06-20,7,28,-5.6433099999999286,-37.258699999999976,0,241460.0,14659.0,47.752234122382156,0.0
Várzea,2020-06-20,14,41,-6.3451799999999725,-35.37230999999996,1,241470.0,5500.0,254.54545454545456,18.18181818181818
Venha-Ver,2020-06-20,1,0,-6.319999999999938,-38.490929999999935,0,241475.0,4177.0,23.940627244433802,0.0
Vera Cruz,2020-06-20,47,19,-6.043829999999957,-35.432109999999966,0,241480.0,12481.0,376.5723900328499,0.0
Viçosa,2020-06-20,3,11,-5.992209999999943,-37.94571999999994,0,241490.0,1718.0,174.62165308498254,0.0
Vila Flor,2020-06-20,15,1,-6.3152599999999675,-35.07624999999996,0,241500.0,3170.0,473.18611987381706,0.0
Importados,2020-06-20,55,14,,,6,,,,
