municipio,data,confirmado,suspeito,lat,lon,morte,codigo_ibge,populacao_estimada_2019,incidencia,mortalidade
João Dias,2020-06-25,1,3,-6.27803,-37.79739,,240590,2654,37.67897513,0
José da Penha,2020-06-25,1,2,-6.31884,-38.28444,,240600,5951,16.8038985,0
Jucurutu,2020-06-25,71,190,-6.03196,-37.01604,2,240610,18295,388.084176,10.93194862
Jundiá,2020-06-25,12,8,-6.26701,-35.32768,,240615,3898,307.8501796,0
Lagoa d'Anta,2020-06-25,32,47,-6.39137,-35.59791,1,240620,6769,472.743389,14.77323091
Lagoa de Pedras,2020-06-25,6,34,-6.14635,-35.43342,1,240630,7544,79.53340403,13.25556734
Lagoa de Velhos,2020-06-25,23,8,-6.00234,-35.86802,,240640,2732,841.8740849,0
Lagoa Nova,2020-06-25,12,8,-6.09447,-36.47148,1,240650,15614,76.85410529,6.404508774
Lagoa Salgada,2020-06-25,20,21,-6.12244,-35.48143,,240660,8245,242.5712553,0
Lajes,2020-06-25,22,109,-5.70114,-36.24449,1,240670,11277,195.0873459,8.867606633
Lajes Pintadas,2020-06-25,42,12,-6.14999,-36.1168,1,240680,4759,882.5383484,21.01281782
Lucrécia,2020-06-25,5,7,-6.11528,-37.81364,,240690,3996,125.1251251,0
Luís Gomes,2020-06-25,12,15,-6.4133,-38.38689,1,240700,10116,118.623962,9.88533017
Macaíba,2020-06-25,410,1019,-5.85975,-35.3498,21,240710,80792,507.4759877,25.99267254
Macau,2020-06-25,111,106,-5.11261,-36.63449,12,240720,31814,348.9029987,37.7192431
Major Sales,2020-06-25,1,10,-6.40682,-38.32301,,240725,4020,24.87562189,0
Marcelino Vieira,2020-06-25,7,21,-6.29336,-38.16689,,240730,8347,83.86246556,0
Martins,2020-06-25,6,4,-6.09002,-37.91357,,240740,8725,68.76790831,0
Maxaranguape,2020-06-25,33,22,-5.51832,-35.25922,1,240750,12371,266.7528898,8.083420904
Messias Targino,2020-06-25,10,7,-6.07799,-37.51304,1,240760,4601,217.3440556,21.73440556
Montanhas,2020-06-25,37,22,-6.48446,-35.28537,3,240770,11251,328.8596569,26.66429651
Monte Alegre,2020-06-25,96,82,-6.07245,-35.33661,2,240780,22451,427.5978798,8.908289163
Monte das Gameleiras,2020-06-25,4,14,-6.44027,-35.78497,,240790,2105,190.023753,0
Mossoró,2020-06-25,2311,1668,-5.18784,-37.34422,113,240800,297378,777.1254094,37.99877597
Natal,2020-06-25,8773,15130,-5.79544,-35.21151,328,240810,884122,992.2838703,37.09895241
Nísia Floresta,2020-06-25,134,97,-6.05176,-35.22306,2,240820,27602,485.4720672,7.24585175
Nova Cruz,2020-06-25,153,98,-6.47523,-35.42884,11,240830,37343,409.7153416,29.45665854
Olho-d'Água do Borges,2020-06-25,13,,-5.95575,-37.70363,,240840,4258,305.3076562,0
Ouro Branco,2020-06-25,15,24,-6.70336,-36.94578,,240850,4812,311.7206983,0
Paraná,2020-06-25,5,5,-6.48408,-38.31216,,240860,4254,117.5364363,0
Paraú,2020-06-25,11,13,-5.77734,-37.1016,,240870,3768,291.9320594,0
Parazinho,2020-06-25,16,36,-5.22691,-35.83942,,240880,5237,305.5184266,0
Parelhas,2020-06-25,31,142,-6.69242,-36.65892,,240890,21477,144.3404572,0
Parnamirim,2020-06-25,2337,2885,-5.90543,-35.2612,70,240325,261469,893.7962053,26.77181616
Passa e Fica,2020-06-25,18,23,-6.43547,-35.64359,1,240910,13277,135.5727951,7.531821948
Passagem,2020-06-25,13,9,-6.2787,-35.37552,,240920,3089,420.8481709,0
Patu,2020-06-25,9,18,-6.10194,-37.6373,1,240930,12755,70.56056448,7.840062721
Pau dos Ferros,2020-06-25,34,65,-6.1119,-38.20615,1,240940,30394,111.8641837,3.290123051
Pedra Grande,2020-06-25,26,12,-5.15087,-35.87696,,240950,3237,803.2128514,0
Pedra Preta,2020-06-25,2,8,-5.58167,-36.10432,,240960,2458,81.36696501,0
Pedro Avelino,2020-06-25,8,19,-5.5205,-36.38722,,240970,6716,119.1185229,0
Pedro Velho,2020-06-25,18,37,-6.43889,-35.22165,,240980,14806,121.5723355,0
Pendências,2020-06-25,121,66,-5.25664,-36.71899,6,240990,15129,799.7884857,39.65893317
Pilões,2020-06-25,13,11,-6.26734,-38.0424,,241000,3838,338.7180823,0
Poço Branco,2020-06-25,85,38,-5.62055,-35.6598,1,241010,15413,551.4825148,6.488029585
Portalegre,2020-06-25,9,3,-6.0247,-37.98744,,241020,7867,114.4019321,0
Porto do Mangue,2020-06-25,31,83,-5.06713,-36.78074,2,241025,6437,481.5908032,31.0703744
Pureza,2020-06-25,59,24,-5.46347,-35.55422,1,241040,9621,613.2418667,10.39392994
Rafael Fernandes,2020-06-25,,12,-6.19353,-38.22624,,241050,5098,0,0
Rafael Godeiro,2020-06-25,10,22,-6.07699,-37.71655,,241060,3201,312.4023743,0
Riacho da Cruz,2020-06-25,10,3,-5.93638,-37.94869,1,241070,3579,279.4076558,27.94076558
Riacho de Santana,2020-06-25,,,-6.26328,-38.31373,,241080,4204,0,0
Riachuelo,2020-06-25,38,121,-5.81017,-35.82336,1,241090,8128,467.519685,12.30314961
Rio do Fogo,2020-06-25,46,62,-5.27472,-35.38253,1,240895,10848,424.0412979,9.218289086
Rodolfo Fernandes,2020-06-25,7,21,-5.78972,-38.06058,,241100,4467,156.7047235,0
Ruy Barbosa,2020-06-25,19,39,-5.88106,-35.93479,,241110,3600,527.7777778,0
Santa Cruz,2020-06-25,135,255,-6.22901,-36.02177,2,241120,39674,340.2732268,5.041084841
Santa Maria,2020-06-25,32,61,-5.83959,-35.69,1,240933,5551,576.4727076,18.01477211
Santana do Matos,2020-06-25,22,51,-5.95806,-36.66102,,241140,12791,171.9959346,0
Santana do Seridó,2020-06-25,7,21,-6.77131,-36.73417,,241142,2680,261.1940299,0
Santo Antônio,2020-06-25,93,173,-6.31424,-35.47338,7,241150,24136,385.3165396,29.00232019
São Bento do Norte,2020-06-25,10,40,-5.06444,-36.03976,,241160,2747,364.0334911,0
São Bento do Trairí,2020-06-25,11,14,-6.34244,-36.08558,,241170,4449,247.2465723,0
São Fernando,2020-06-25,6,8,-6.38232,-37.187,1,241180,3584,167.4107143,27.90178571
São Francisco do Oeste,2020-06-25,2,2,-6.00017,-38.16779,,241190,4228,47.30368969,0
São Gonçalo do Amarante,2020-06-25,1075,815,-5.79319,-35.32883,41,241200,102400,1049.804688,40.0390625
São João do Sabugi,2020-06-25,8,17,-6.71691,-37.204,,241210,6193,129.1781043,0
São José de Mipibu,2020-06-25,337,583,-6.07368,-35.23786,5,241220,43899,767.6712454,11.38978109
São José do Campestre,2020-06-25,41,82,-6.31186,-35.71555,3,241230,12856,318.9172371,23.33540759
São José do Seridó,2020-06-25,8,15,-6.44938,-36.87973,,241240,4634,172.6370306,0
São Miguel,2020-06-25,31,62,-6.20453,-38.49297,,241250,23519,131.8083252,0
São Miguel do Gostoso,2020-06-25,28,77,-5.12432,-35.6358,3,241255,10282,272.3205602,29.17720288
São Paulo do Potengi,2020-06-25,75,206,-5.8929,-35.75645,5,241260,17579,426.6454292,28.44302861
São Pedro,2020-06-25,39,24,-5.89628,-35.63512,3,241270,5971,653.1569251,50.2428404
São Rafael,2020-06-25,36,94,-5.80286,-36.88586,2,241280,8202,438.9173372,24.38429651
São Tomé,2020-06-25,54,60,-5.97253,-36.07673,2,241290,11055,488.4667571,18.09136137
São Vicente,2020-06-25,7,23,-6.2199,-36.68195,,241300,6424,108.9663761,0
Senador Elói de Souza,2020-06-25,17,21,-6.03667,-35.69078,,241310,6086,279.3296089,0
Senador Georgino Avelino,2020-06-25,13,12,-6.16267,-35.1247,2,241320,4440,292.7927928,45.04504505
Serra Caiada,2020-06-25,35,16,-6.10684,-35.71098,3,241030,10395,336.7003367,28.86002886
Serra de São Bento,2020-06-25,6,9,-6.41752,-35.70425,,241330,5762,104.1305102,0
Serra do Mel,2020-06-25,56,70,-5.17469,-37.03803,2,241335,11938,469.0902999,16.753225
Serra Negra do Norte,2020-06-25,41,30,-6.6659,-37.3996,2,241340,8078,507.5513741,24.75860361
Serrinha,2020-06-25,9,29,-6.27779,-35.49992,,241350,6229,144.4854712,0
Serrinha dos Pintos,2020-06-25,2,6,-6.11266,-37.95583,,241355,4800,41.66666667,0
Severiano Melo,2020-06-25,12,31,-5.78209,-37.95747,,241360,2440,491.8032787,0
Sítio Novo,2020-06-25,,29,-6.1104,-35.91464,,241370,5522,0,0
Taboleiro Grande,2020-06-25,6,10,-5.92827,-38.04435,1,241380,2566,233.826968,38.97116134
Taipu,2020-06-25,26,18,-5.62183,-35.59692,1,241390,12279,211.7436273,8.143985667
Tangará,2020-06-25,26,36,-6.19953,-35.8009,3,241400,15727,165.3207859,19.0754753
Tenente Ananias,2020-06-25,20,26,-6.46045,-38.18061,2,241410,10786,185.4255516,18.54255516
Tenente Laurentino Cruz,2020-06-25,16,26,-6.14641,-36.71766,,241415,5952,268.8172043,0
Tibau,2020-06-25,29,36,-4.84094,-37.2557,1,241105,4106,706.2834876,24.35460302
Tibau do Sul,2020-06-25,58,40,-6.18847,-35.09057,,241420,14180,409.0267983,0
Timbaúba dos Batistas,2020-06-25,9,9,-6.46438,-37.26717,,241430,2414,372.8251864,0
Touros,2020-06-25,277,78,-5.19887,-35.4605,8,241440,33287,832.1566978,24.03340643
Triunfo Potiguar,2020-06-25,2,8,-5.86708,-37.18546,,241445,3237,61.78560395,0
Umarizal,2020-06-25,15,33,-5.99099,-37.8127,1,241450,10555,142.1127428,9.474182852
Upanema,2020-06-25,9,29,-5.64331,-37.2587,,241460,14659,61.39572959,0
Várzea,2020-06-25,18,53,-6.34518,-35.37231,1,241470,5500,327.2727273,18.18181818
Venha-Ver,2020-06-25,3,1,-6.32,-38.49093,1,241475,4177,71.82188173,23.94062724
Vera Cruz,2020-06-25,59,22,-6.04383,-35.43211,,241480,12481,472.7185322,0
Viçosa,2020-06-25,3,7,-5.99221,-37.94572,,241490,1718,174.6216531,0
Vila Flor,2020-06-25,22,,-6.31526,-35.07625,,241500,3170,694.0063091,0
Importados,2020-06-25,73,5,,,7,,,,
