municipio,data,confirmado,suspeito,lat,lon,morte,codigo_ibge,populacao_estimada_2019,incidencia,mortalidade
Ielmo Marinho,2020-07-09,87,79,-5.82138,-35.55238,1,240460,13766,631.991864,7.264274299
Ipanguaçu,2020-07-09,87,108,-5.50835,-36.85966,8,240470,15491,561.6164224,51.64288942
Ipueira,2020-07-09,5,12,-6.8169,-37.1982,,240480,2241,223.1146809,0
Itajá,2020-07-09,107,76,-5.63128,-36.86387,1,240485,7548,1417.594065,13.24854266
Itaú,2020-07-09,17,15,-5.84451,-37.99029,,240490,5878,289.2140184,0
Jaçanã,2020-07-09,108,29,-6.42742,-36.20408,,240500,9133,1182.52491,0
Jandaíra,2020-07-09,53,19,-5.357,-36.12584,1,240510,6878,770.5728409,14.53911021
Janduís,2020-07-09,12,31,-6.01718,-37.40641,1,240520,5268,227.7904328,18.98253607
Japi,2020-07-09,14,26,-6.46597,-35.94585,,240540,5055,276.9535114,0
Jardim de Angicos,2020-07-09,3,6,-5.65155,-35.97139,,240550,2612,114.8545176,0
Jardim de Piranhas,2020-07-09,90,253,-6.37882,-37.35209,4,240560,14837,606.591629,26.95962796
Jardim do Seridó,2020-07-09,54,66,-6.58731,-36.77304,2,240570,12396,435.624395,16.13423685
João Câmara,2020-07-09,211,93,-5.54933,-35.81469,2,240580,34955,603.6332427,5.721642111
João Dias,2020-07-09,1,3,-6.27803,-37.79739,,240590,2654,37.67897513,0
José da Penha,2020-07-09,4,4,-6.31884,-38.28444,,240600,5951,67.21559402,0
Jucurutu,2020-07-09,98,322,-6.03196,-37.01604,4,240610,18295,535.6654824,21.86389724
Jundiá,2020-07-09,23,10,-6.26701,-35.32768,1,240615,3898,590.0461775,25.65418163
Lagoa d'Anta,2020-07-09,61,70,-6.39137,-35.59791,3,240620,6769,901.1670852,44.31969272
Lagoa de Pedras,2020-07-09,18,28,-6.14635,-35.43342,2,240630,7544,238.6002121,26.51113468
Lagoa de Velhos,2020-07-09,46,4,-6.00234,-35.86802,1,240640,2732,1683.74817,36.60322108
Lagoa Nova,2020-07-09,21,13,-6.09447,-36.47148,1,240650,15614,134.4946843,6.404508774
Lagoa Salgada,2020-07-09,36,55,-6.12244,-35.48143,,240660,8245,436.6282596,0
Lajes,2020-07-09,47,171,-5.70114,-36.24449,1,240670,11277,416.7775117,8.867606633
Lajes Pintadas,2020-07-09,58,22,-6.14999,-36.1168,1,240680,4759,1218.743433,21.01281782
Lucrécia,2020-07-09,5,9,-6.11528,-37.81364,,240690,3996,125.1251251,0
Luís Gomes,2020-07-09,16,23,-6.4133,-38.38689,1,240700,10116,158.1652827,9.88533017
Macaíba,2020-07-09,594,1994,-5.85975,-35.3498,30,240710,80792,735.221309,37.13238935
Macau,2020-07-09,211,199,-5.11261,-36.63449,15,240720,31814,663.2300245,47.14905388
Major Sales,2020-07-09,3,25,-6.40682,-38.32301,1,240725,4020,74.62686567,24.87562189
Marcelino Vieira,2020-07-09,24,53,-6.29336,-38.16689,,240730,8347,287.5284533,0
Martins,2020-07-09,12,6,-6.09002,-37.91357,,240740,8725,137.5358166,0
Maxaranguape,2020-07-09,90,48,-5.51832,-35.25922,1,240750,12371,727.5078813,8.083420904
Messias Targino,2020-07-09,14,9,-6.07799,-37.51304,1,240760,4601,304.2816779,21.73440556
Montanhas,2020-07-09,77,27,-6.48446,-35.28537,4,240770,11251,684.3836103,35.55239534
Monte Alegre,2020-07-09,132,106,-6.07245,-35.33661,2,240780,22451,587.9470848,8.908289163
Monte das Gameleiras,2020-07-09,8,22,-6.44027,-35.78497,,240790,2105,380.0475059,0
Mossoró,2020-07-09,3667,2515,-5.18784,-37.34422,144,240800,297378,1233.110721,48.42321893
Natal,2020-07-09,14214,26494,-5.79544,-35.21151,571,240810,884122,1607.696675,64.58384703
Nísia Floresta,2020-07-09,210,159,-6.05176,-35.22306,4,240820,27602,760.8144337,14.4917035
Nova Cruz,2020-07-09,292,295,-6.47523,-35.42884,16,240830,37343,781.9403904,42.84604879
Olho-d'Água do Borges,2020-07-09,19,2,-5.95575,-37.70363,,240840,4258,446.2188821,0
Ouro Branco,2020-07-09,21,5,-6.70336,-36.94578,,240850,4812,436.4089776,0
Paraná,2020-07-09,7,4,-6.48408,-38.31216,,240860,4254,164.5510108,0
Paraú,2020-07-09,20,21,-5.77734,-37.1016,1,240870,3768,530.7855626,26.53927813
Parazinho,2020-07-09,47,52,-5.22691,-35.83942,,240880,5237,897.4603781,0
Parelhas,2020-07-09,49,239,-6.69242,-36.65892,,240890,21477,228.1510453,0
Parnamirim,2020-07-09,3746,5320,-5.90543,-35.2612,96,240325,261469,1432.674619,36.71563359
Passa e Fica,2020-07-09,56,35,-6.43547,-35.64359,1,240910,13277,421.7820291,7.531821948
Passagem,2020-07-09,21,17,-6.2787,-35.37552,,240920,3089,679.8316607,0
Patu,2020-07-09,17,22,-6.10194,-37.6373,1,240930,12755,133.2810662,7.840062721
Pau dos Ferros,2020-07-09,62,96,-6.1119,-38.20615,2,240940,30394,203.9876291,6.580246101
Pedra Grande,2020-07-09,33,13,-5.15087,-35.87696,,240950,3237,1019.462465,0
Pedra Preta,2020-07-09,6,10,-5.58167,-36.10432,,240960,2458,244.100895,0
Pedro Avelino,2020-07-09,13,16,-5.5205,-36.38722,,240970,6716,193.5675998,0
Pedro Velho,2020-07-09,41,78,-6.43889,-35.22165,,240980,14806,276.9147643,0
Pendências,2020-07-09,206,168,-5.25664,-36.71899,11,240990,15129,1361.623372,72.70804415
Pilões,2020-07-09,18,8,-6.26734,-38.0424,,241000,3838,468.9942678,0
Poço Branco,2020-07-09,152,40,-5.62055,-35.6598,3,241010,15413,986.180497,19.46408876
Portalegre,2020-07-09,16,27,-6.0247,-37.98744,,241020,7867,203.3812127,0
Porto do Mangue,2020-07-09,47,89,-5.06713,-36.78074,3,241025,6437,730.1537984,46.6055616
Pureza,2020-07-09,75,17,-5.46347,-35.55422,1,241040,9621,779.5447459,10.39392994
Rafael Fernandes,2020-07-09,1,13,-6.19353,-38.22624,,241050,5098,19.6155355,0
Rafael Godeiro,2020-07-09,11,29,-6.07699,-37.71655,,241060,3201,343.6426117,0
Riacho da Cruz,2020-07-09,11,7,-5.93638,-37.94869,1,241070,3579,307.3484213,27.94076558
Riacho de Santana,2020-07-09,8,3,-6.26328,-38.31373,,241080,4204,190.2949572,0
Riachuelo,2020-07-09,115,101,-5.81017,-35.82336,2,241090,8128,1414.862205,24.60629921
Rio do Fogo,2020-07-09,63,85,-5.27472,-35.38253,3,240895,10848,580.7522124,27.65486726
Rodolfo Fernandes,2020-07-09,20,11,-5.78972,-38.06058,,241100,4467,447.7277815,0
Ruy Barbosa,2020-07-09,35,43,-5.88106,-35.93479,,241110,3600,972.2222222,0
Santa Cruz,2020-07-09,215,434,-6.22901,-36.02177,5,241120,39674,541.9166205,12.6027121
Santa Maria,2020-07-09,64,120,-5.83959,-35.69,4,240933,5551,1152.945415,72.05908845
Santana do Matos,2020-07-09,30,98,-5.95806,-36.66102,2,241140,12791,234.5399109,15.63599406
Santana do Seridó,2020-07-09,12,9,-6.77131,-36.73417,,241142,2680,447.761194,0
Santo Antônio,2020-07-09,204,235,-6.31424,-35.47338,11,241150,24136,845.210474,45.57507458
São Bento do Norte,2020-07-09,34,47,-5.06444,-36.03976,,241160,2747,1237.71387,0
São Bento do Trairí,2020-07-09,43,30,-6.34244,-36.08558,1,241170,4449,966.5093279,22.47696111
São Fernando,2020-07-09,6,16,-6.38232,-37.187,1,241180,3584,167.4107143,27.90178571
São Francisco do Oeste,2020-07-09,2,4,-6.00017,-38.16779,,241190,4228,47.30368969,0
São Gonçalo do Amarante,2020-07-09,1631,1237,-5.79319,-35.32883,48,241200,102400,1592.773438,46.875
São João do Sabugi,2020-07-09,14,43,-6.71691,-37.204,1,241210,6193,226.0616825,16.14726304
São José de Mipibu,2020-07-09,600,1043,-6.07368,-35.23786,10,241220,43899,1366.773731,22.77956218
São José do Campestre,2020-07-09,117,140,-6.31186,-35.71555,5,241230,12856,910.0808961,38.89234599
São José do Seridó,2020-07-09,14,22,-6.44938,-36.87973,,241240,4634,302.1148036,0
São Miguel,2020-07-09,60,81,-6.20453,-38.49297,,241250,23519,255.1128875,0
São Miguel do Gostoso,2020-07-09,71,100,-5.12432,-35.6358,6,241255,10282,690.5271348,58.35440576
São Paulo do Potengi,2020-07-09,189,433,-5.8929,-35.75645,8,241260,17579,1075.146482,45.50884578
São Pedro,2020-07-09,54,44,-5.89628,-35.63512,4,241270,5971,904.3711271,66.99045386
São Rafael,2020-07-09,81,139,-5.80286,-36.88586,3,241280,8202,987.5640088,36.57644477
São Tomé,2020-07-09,74,79,-5.97253,-36.07673,3,241290,11055,669.3803709,27.13704206
São Vicente,2020-07-09,17,24,-6.2199,-36.68195,,241300,6424,264.6326276,0
Senador Elói de Souza,2020-07-09,37,26,-6.03667,-35.69078,,241310,6086,607.9526783,0
Senador Georgino Avelino,2020-07-09,21,22,-6.16267,-35.1247,2,241320,4440,472.972973,45.04504505
Serra Caiada,2020-07-09,53,24,-6.10684,-35.71098,3,241030,10395,509.8605099,28.86002886
Serra de São Bento,2020-07-09,18,11,-6.41752,-35.70425,,241330,5762,312.3915307,0
Serra do Mel,2020-07-09,108,76,-5.17469,-37.03803,6,241335,11938,904.6741498,50.25967499
Serra Negra do Norte,2020-07-09,74,67,-6.6659,-37.3996,3,241340,8078,916.0683337,37.13790542
Serrinha,2020-07-09,20,36,-6.27779,-35.49992,,241350,6229,321.0788249,0
Serrinha dos Pintos,2020-07-09,8,3,-6.11266,-37.95583,,241355,4800,166.6666667,0
Severiano Melo,2020-07-09,24,34,-5.78209,-37.95747,,241360,2440,983.6065574,0
Sítio Novo,2020-07-09,14,44,-6.1104,-35.91464,,241370,5522,253.5313292,0
Taboleiro Grande,2020-07-09,9,6,-5.92827,-38.04435,1,241380,2566,350.7404521,38.97116134
Taipu,2020-07-09,61,56,-5.62183,-35.59692,1,241390,12279,496.7831257,8.143985667
Tangará,2020-07-09,41,46,-6.19953,-35.8009,2,241400,15727,260.6981624,12.71698353
Tenente Ananias,2020-07-09,30,32,-6.46045,-38.18061,3,241410,10786,278.1383275,27.81383275
Tenente Laurentino Cruz,2020-07-09,27,34,-6.14641,-36.71766,,241415,5952,453.6290323,0
Tibau,2020-07-09,50,36,-4.84094,-37.2557,2,241105,4106,1217.730151,48.70920604
Tibau do Sul,2020-07-09,131,43,-6.18847,-35.09057,,241420,14180,923.8363893,0
Timbaúba dos Batistas,2020-07-09,15,22,-6.46438,-37.26717,,241430,2414,621.3753107,0
Touros,2020-07-09,335,91,-5.19887,-35.4605,11,241440,33287,1006.398894,33.04593385
Triunfo Potiguar,2020-07-09,11,9,-5.86708,-37.18546,,241445,3237,339.8208217,0
Umarizal,2020-07-09,29,27,-5.99099,-37.8127,1,241450,10555,274.7513027,9.474182852
Upanema,2020-07-09,23,57,-5.64331,-37.2587,2,241460,14659,156.9001978,13.64349546
Várzea,2020-07-09,57,64,-6.34518,-35.37231,2,241470,5500,1036.363636,36.36363636
Venha-Ver,2020-07-09,5,8,-6.32,-38.49093,2,241475,4177,119.7031362,47.88125449
Vera Cruz,2020-07-09,108,32,-6.04383,-35.43211,4,241480,12481,865.3152792,32.04871405
Viçosa,2020-07-09,7,7,-5.99221,-37.94572,,241490,1718,407.4505239,0
Vila Flor,2020-07-09,47,2,-6.31526,-35.07625,,241500,3170,1482.649842,0
Importados,2020-07-09,77,7,,,6,,,,
