municipio,data,confirmado,suspeito,lat,lon,morte,codigo_ibge,populacao_estimada_2019,incidencia,mortalidade
Itaú,2020-06-10,13,23,-5.844509999999957,-37.99028999999996,0,240490.0,5878.0,221.16366110922084,0.0
Jaçanã,2020-06-10,8,16,-6.427419999999927,-36.204079999999976,0,240500.0,9133.0,87.59443775320267,0.0
Jandaíra,2020-06-10,5,9,-5.356999999999972,-36.125839999999975,0,240510.0,6878.0,72.69555103227682,0.0
Janduís,2020-06-10,1,3,-6.017179999999938,-37.40640999999994,1,240520.0,5268.0,18.98253606681853,18.98253606681853
Japi,2020-06-10,4,9,-6.46596999999997,-35.94584999999995,0,240540.0,5055.0,79.1295746785361,0.0
Jardim de Angicos,2020-06-10,2,2,-5.651549999999928,-35.97138999999993,0,240550.0,2612.0,76.5696784073507,0.0
Jardim de Piranhas,2020-06-10,7,45,-6.378819999999963,-37.352089999999976,1,240560.0,14837.0,47.179348924984836,6.739906989283548
Jardim do Seridó,2020-06-10,13,20,-6.587309999999945,-36.773039999999966,0,240570.0,12396.0,104.8725395288803,0.0
João Câmara,2020-06-10,49,30,-5.549329999999942,-35.814689999999985,2,240580.0,34955.0,140.1802317265055,5.721642111285939
João Dias,2020-06-10,0,3,-6.2780299999999425,-37.79738999999995,0,240590.0,2654.0,0.0,0.0
José da Penha,2020-06-10,0,5,-6.318839999999965,-38.28443999999996,0,240600.0,5951.0,0.0,0.0
Jucurutu,2020-06-10,19,93,-6.0319599999999705,-37.016039999999975,1,240610.0,18295.0,103.85351188849413,5.465974309920743
Jundiá,2020-06-10,2,6,-6.267009999999972,-35.32767999999993,0,240615.0,3898.0,51.3083632632119,0.0
Lagoa d'Anta,2020-06-10,2,10,-6.391369999999938,-35.59790999999996,1,240620.0,6769.0,29.54646181119811,14.773230905599055
Lagoa de Pedras,2020-06-10,5,10,-6.146349999999927,-35.43341999999996,1,240630.0,7544.0,66.2778366914104,13.255567338282079
Lagoa de Velhos,2020-06-10,6,6,-6.002339999999948,-35.868019999999945,0,240640.0,2732.0,219.61932650073206,0.0
Lagoa Nova,2020-06-10,7,9,-6.0944699999999425,-36.47147999999993,0,240650.0,15614.0,44.831561419239144,0.0
Lagoa Salgada,2020-06-10,7,16,-6.122439999999926,-35.481429999999925,0,240660.0,8245.0,84.89993935718617,0.0
Lajes,2020-06-10,10,52,-5.701139999999953,-36.24448999999999,0,240670.0,11277.0,88.67606632969762,0.0
Lajes Pintadas,2020-06-10,11,7,-6.1499899999999466,-36.11679999999996,0,240680.0,4759.0,231.1409960075646,0.0
Lucrécia,2020-06-10,5,4,-6.115279999999927,-37.813639999999964,0,240690.0,3996.0,125.12512512512512,0.0
Luís Gomes,2020-06-10,5,13,-6.4132999999999365,-38.38688999999994,0,240700.0,10116.0,49.426650850138394,0.0
Macaíba,2020-06-10,216,898,-5.859749999999963,-35.34979999999996,12,240710.0,80792.0,267.3532032874542,14.8529557381919
Macau,2020-06-10,63,116,-5.112609999999961,-36.634489999999964,3,240720.0,31814.0,198.0260262777394,9.429810775130445
Major Sales,2020-06-10,0,5,-6.406819999999925,-38.323009999999954,0,240725.0,4020.0,0.0,0.0
Marcelino Vieira,2020-06-10,1,8,-6.29335999999995,-38.16688999999997,0,240730.0,8347.0,11.980352222355338,0.0
Martins,2020-06-10,4,4,-6.090019999999981,-37.913569999999936,0,240740.0,8725.0,45.845272206303726,0.0
Maxaranguape,2020-06-10,14,8,-5.518319999999959,-35.259219999999964,1,240750.0,12371.0,113.16789265217041,8.083420903726457
Messias Targino,2020-06-10,2,5,-6.077989999999943,-37.513039999999926,1,240760.0,4601.0,43.46881112801565,21.734405564007826
Montanhas,2020-06-10,16,19,-6.484459999999956,-35.285369999999936,1,240770.0,11251.0,142.20958137054484,8.888098835659052
Monte Alegre,2020-06-10,41,71,-6.072449999999948,-35.33660999999995,1,240780.0,22451.0,182.61992784285778,4.454144581533116
Monte das Gameleiras,2020-06-10,0,2,-6.440269999999941,-35.78496999999993,0,240790.0,2105.0,0.0,0.0
Mossoró,2020-06-10,1461,1211,-5.1878399999999365,-37.34421999999995,78,240800.0,297378.0,491.293908762585,26.229243588967577
Natal,2020-06-10,4367,11407,-5.795439999999927,-35.211509999999976,168,240810.0,884122.0,493.93635719957206,19.00190245237648
Nísia Floresta,2020-06-10,48,61,-6.051759999999945,-35.22305999999997,2,240820.0,27602.0,173.90044199695674,7.245851749873198
Nova Cruz,2020-06-10,68,79,-6.475229999999954,-35.42883999999998,5,240830.0,37343.0,182.09570736148677,13.389390247168144
Olho-d'Água do Borges,2020-06-10,7,0,-5.9557499999999655,-37.703629999999976,0,240840.0,4258.0,164.39643024894318,0.0
Ouro Branco,2020-06-10,8,20,-6.703359999999975,-36.945779999999964,0,240850.0,4812.0,166.25103906899417,0.0
Paraná,2020-06-10,2,3,-6.484079999999949,-38.31215999999995,0,240860.0,4254.0,47.01457451810061,0.0
Paraú,2020-06-10,5,7,-5.777339999999981,-37.10159999999996,0,240870.0,3768.0,132.6963906581741,0.0
Parazinho,2020-06-10,5,7,-5.2269099999999735,-35.83941999999996,0,240880.0,5237.0,95.47450830628223,0.0
Parelhas,2020-06-10,17,124,-6.69241999999997,-36.658919999999966,0,240890.0,21477.0,79.15444428923965,0.0
Parnamirim,2020-06-10,1137,2077,-5.905429999999968,-35.26119999999997,28,240325.0,261469.0,434.8507853703498,10.708726464705185
Passa e Fica,2020-06-10,3,6,-6.4354699999999525,-35.64358999999996,0,240910.0,13277.0,22.595465843187466,0.0
Passagem,2020-06-10,4,5,-6.278699999999957,-35.37551999999994,0,240920.0,3089.0,129.49174490126256,0.0
Patu,2020-06-10,6,12,-6.101939999999956,-37.637299999999975,1,240930.0,12755.0,47.040376323010584,7.840062720501764
Pau dos Ferros,2020-06-10,23,74,-6.111899999999935,-38.20614999999998,1,240940.0,30394.0,75.67283016384812,3.290123050602092
Pedra Grande,2020-06-10,19,8,-5.150869999999942,-35.87695999999994,0,240950.0,3237.0,586.9632375656472,0.0
Pedra Preta,2020-06-10,0,5,-5.581669999999974,-36.104319999999966,0,240960.0,2458.0,0.0,0.0
Pedro Avelino,2020-06-10,5,13,-5.52049999999997,-36.387219999999964,0,240970.0,6716.0,74.44907683144729,0.0
Pedro Velho,2020-06-10,10,16,-6.438889999999957,-35.221649999999954,0,240980.0,14806.0,67.5401864109145,0.0
Pendências,2020-06-10,73,37,-5.2566399999999485,-36.71898999999996,3,240990.0,15129.0,482.51702029215414,19.8294665873488
Pilões,2020-06-10,7,8,-6.267339999999932,-38.04239999999993,0,241000.0,3838.0,182.38665971860343,0.0
Poço Branco,2020-06-10,20,22,-5.620549999999981,-35.65979999999996,0,241010.0,15413.0,129.7605917082982,0.0
Portalegre,2020-06-10,3,0,-6.024699999999938,-37.987439999999935,0,241020.0,7867.0,38.13397737384009,0.0
Porto do Mangue,2020-06-10,22,59,-5.067129999999963,-36.780739999999966,1,241025.0,6437.0,341.77411837812645,15.535187199005748
Pureza,2020-06-10,34,16,-5.4634699999999725,-35.55421999999993,0,241040.0,9621.0,353.39361812701384,0.0
Rafael Fernandes,2020-06-10,0,8,-6.193529999999952,-38.22623999999996,0,241050.0,5098.0,0.0,0.0
Rafael Godeiro,2020-06-10,4,5,-6.0769899999999675,-37.716549999999984,0,241060.0,3201.0,124.96094970321774,0.0
Riacho da Cruz,2020-06-10,9,2,-5.936379999999929,-37.948689999999935,1,241070.0,3579.0,251.46689019279128,27.94076557697681
Riacho de Santana,2020-06-10,0,1,-6.263279999999952,-38.313729999999964,0,241080.0,4204.0,0.0,0.0
Riachuelo,2020-06-10,12,86,-5.810169999999971,-35.82335999999998,0,241090.0,8128.0,147.63779527559055,0.0
Rio do Fogo,2020-06-10,24,38,-5.274719999999945,-35.38252999999997,0,240895.0,10848.0,221.23893805309734,0.0
Rodolfo Fernandes,2020-06-10,6,15,-5.7897199999999325,-38.06057999999996,0,241100.0,4467.0,134.3183344526528,0.0
Ruy Barbosa,2020-06-10,11,23,-5.881059999999932,-35.934789999999964,0,241110.0,3600.0,305.5555555555556,0.0
Santa Cruz,2020-06-10,80,200,-6.22900999999996,-36.021769999999954,0,241120.0,39674.0,201.6433936583153,0.0
Santa Maria,2020-06-10,15,43,-5.839589999999928,-35.68999999999994,0,240933.0,5551.0,270.2215816969915,0.0
Santana do Matos,2020-06-10,17,28,-5.958059999999932,-36.66101999999995,0,241140.0,12791.0,132.9059494957392,0.0
Santana do Seridó,2020-06-10,4,12,-6.771309999999971,-36.73416999999995,0,241142.0,2680.0,149.2537313432836,0.0
Santo Antônio,2020-06-10,45,120,-6.314239999999927,-35.47337999999996,5,241150.0,24136.0,186.44348690752403,20.715942989724894
São Bento do Norte,2020-06-10,2,18,-5.064439999999934,-36.03975999999994,0,241160.0,2747.0,72.80669821623589,0.0
São Bento do Trairí,2020-06-10,5,23,-6.342439999999954,-36.085579999999936,0,241170.0,4449.0,112.38480557428636,0.0
São Fernando,2020-06-10,3,6,-6.382319999999938,-37.18699999999996,0,241180.0,3584.0,83.70535714285714,0.0
São Francisco do Oeste,2020-06-10,0,2,-6.000169999999969,-38.16778999999997,0,241190.0,4228.0,0.0,0.0
São Gonçalo do Amarante,2020-06-10,541,734,-5.7931899999999805,-35.32882999999997,20,241200.0,102400.0,528.3203125,19.53125
São João do Sabugi,2020-06-10,5,14,-6.7169099999999275,-37.20399999999995,0,241210.0,6193.0,80.73631519457452,0.0
São José de Mipibu,2020-06-10,152,207,-6.0736799999999675,-35.237859999999955,3,241220.0,43899.0,346.2493450875874,6.8338686530444885
São José do Campestre,2020-06-10,6,40,-6.311859999999967,-35.71554999999995,1,241230.0,12856.0,46.670815183571875,7.778469197261979
São José do Seridó,2020-06-10,4,10,-6.449379999999963,-36.87972999999994,0,241240.0,4634.0,86.31851532153647,0.0
São Miguel,2020-06-10,23,65,-6.204529999999977,-38.492969999999964,0,241250.0,23519.0,97.79327352353417,0.0
São Miguel do Gostoso,2020-06-10,8,21,-5.124319999999956,-35.63579999999996,0,241255.0,10282.0,77.80587434351293,0.0
São Paulo do Potengi,2020-06-10,48,113,-5.8928999999999405,-35.756449999999965,2,241260.0,17579.0,273.05307469139314,11.377211445474714
São Pedro,2020-06-10,23,18,-5.8962799999999325,-35.635119999999965,0,241270.0,5971.0,385.1951096968682,0.0
São Rafael,2020-06-10,23,30,-5.802859999999952,-36.88585999999998,2,241280.0,8202.0,280.4194099000244,24.384296513045598
São Tomé,2020-06-10,28,33,-5.972529999999948,-36.07672999999994,1,241290.0,11055.0,253.2790592492085,9.045680687471732
São Vicente,2020-06-10,2,21,-6.219899999999938,-36.681949999999965,0,241300.0,6424.0,31.133250311332503,0.0
Senador Elói de Souza,2020-06-10,7,11,-6.036669999999957,-35.69077999999996,0,241310.0,6086.0,115.01807426881366,0.0
Senador Georgino Avelino,2020-06-10,6,11,-6.162669999999935,-35.12469999999996,2,241320.0,4440.0,135.13513513513513,45.04504504504504
Serra Caiada,2020-06-10,18,20,-6.106839999999977,-35.71097999999995,2,241030.0,10395.0,173.16017316017317,19.24001924001924
Serra de São Bento,2020-06-10,4,6,-6.417519999999968,-35.704249999999945,0,241330.0,5762.0,69.42034015966678,0.0
Serra do Mel,2020-06-10,30,41,-5.174689999999941,-37.038029999999935,1,241335.0,11938.0,251.29837493717542,8.376612497905848
Serra Negra do Norte,2020-06-10,12,19,-6.665899999999965,-37.399599999999964,2,241340.0,8078.0,148.55162168853676,24.75860361475613
Serrinha,2020-06-10,3,22,-6.277789999999925,-35.49991999999997,0,241350.0,6229.0,48.16182372772516,0.0
Serrinha dos Pintos,2020-06-10,0,3,-6.1126599999999485,-37.955829999999935,0,241355.0,4800.0,0.0,0.0
Severiano Melo,2020-06-10,7,16,-5.782089999999927,-37.95746999999994,0,241360.0,2440.0,286.88524590163934,0.0
Sítio Novo,2020-06-10,0,13,-6.11039999999997,-35.91463999999996,0,241370.0,5522.0,0.0,0.0
Taboleiro Grande,2020-06-10,6,6,-5.928269999999943,-38.04434999999995,1,241380.0,2566.0,233.82696804364772,38.97116134060795
Taipu,2020-06-10,8,12,-5.621829999999932,-35.596919999999955,1,241390.0,12279.0,65.15188533268181,8.143985666585227
Tangará,2020-06-10,14,37,-6.199529999999925,-35.80089999999996,2,241400.0,15727.0,89.01888472054428,12.716983531506326
Tenente Ananias,2020-06-10,13,13,-6.460449999999981,-38.180609999999945,2,241410.0,10786.0,120.52660856666049,18.542555164101614
Tenente Laurentino Cruz,2020-06-10,12,20,-6.146409999999946,-36.71765999999997,0,241415.0,5952.0,201.61290322580643,0.0
Tibau,2020-06-10,24,31,-4.840939999999931,-37.255699999999926,0,241105.0,4106.0,584.5104724792985,0.0
Tibau do Sul,2020-06-10,12,28,-6.188469999999938,-35.090569999999964,0,241420.0,14180.0,84.6262341325811,0.0
Timbaúba dos Batistas,2020-06-10,3,9,-6.464379999999949,-37.267169999999965,0,241430.0,2414.0,124.27506213753107,0.0
Touros,2020-06-10,118,50,-5.198869999999944,-35.46049999999997,6,241440.0,33287.0,354.49274491543247,18.02505482620843
Triunfo Potiguar,2020-06-10,0,4,-5.8670799999999295,-37.18545999999998,0,241445.0,3237.0,0.0,0.0
Umarizal,2020-06-10,8,13,-5.990989999999954,-37.81269999999995,1,241450.0,10555.0,75.7934628138323,9.474182851729038
Upanema,2020-06-10,5,23,-5.6433099999999286,-37.258699999999976,0,241460.0,14659.0,34.108738658844395,0.0
Várzea,2020-06-10,10,12,-6.3451799999999725,-35.37230999999996,0,241470.0,5500.0,181.8181818181818,0.0
Venha-Ver,2020-06-10,1,0,-6.319999999999938,-38.490929999999935,0,241475.0,4177.0,23.940627244433802,0.0
Vera Cruz,2020-06-10,14,16,-6.043829999999957,-35.432109999999966,0,241480.0,12481.0,112.17049915872126,0.0
Viçosa,2020-06-10,3,11,-5.992209999999943,-37.94571999999994,0,241490.0,1718.0,174.62165308498254,0.0
Vila Flor,2020-06-10,1,1,-6.3152599999999675,-35.07624999999996,0,241500.0,3170.0,31.54574132492114,0.0
Importados,2020-06-10,38,14,,,5,,,,
