municipio,data,confirmado,suspeito,lat,lon,morte,codigo_ibge,populacao_estimada_2019,incidencia,mortalidade
Montanhas,2020-07-24,93,24,-6.48446,-35.28537,4,240770,11251,826.5931917,35.55239534
Monte Alegre,2020-07-24,168,123,-6.07245,-35.33661,2,240780,22451,748.2962897,8.908289163
Monte das Gameleiras,2020-07-24,9,23,-6.44027,-35.78497,,240790,2105,427.5534442,0
Mossoró,2020-07-24,4673,2968,-5.18784,-37.34422,172,240800,297378,1571.400709,57.83884484
Natal,2020-07-24,17863,28925,-5.79544,-35.21151,703,240810,884122,2020.422521,79.51391324
Nísia Floresta,2020-07-24,275,182,-6.05176,-35.22306,4,240820,27602,996.3046156,14.4917035
Nova Cruz,2020-07-24,330,289,-6.47523,-35.42884,18,240830,37343,883.6997563,48.20180489
Olho-d'Água do Borges,2020-07-24,24,3,-5.95575,-37.70363,,240840,4258,563.6449037,0
Ouro Branco,2020-07-24,21,8,-6.70336,-36.94578,,240850,4812,436.4089776,0
Paraná,2020-07-24,7,5,-6.48408,-38.31216,,240860,4254,164.5510108,0
Paraú,2020-07-24,32,21,-5.77734,-37.1016,1,240870,3768,849.2569002,26.53927813
Parazinho,2020-07-24,62,71,-5.22691,-35.83942,,240880,5237,1183.883903,0
Parelhas,2020-07-24,66,320,-6.69242,-36.65892,,240890,21477,307.3054896,0
Parnamirim,2020-07-24,4628,5727,-5.90543,-35.2612,121,240325,261469,1769.999503,46.27699651
Passa e Fica,2020-07-24,87,53,-6.43547,-35.64359,1,240910,13277,655.2685095,7.531821948
Passagem,2020-07-24,25,14,-6.2787,-35.37552,,240920,3089,809.3234056,0
Patu,2020-07-24,23,24,-6.10194,-37.6373,1,240930,12755,180.3214426,7.840062721
Pau dos Ferros,2020-07-24,86,118,-6.1119,-38.20615,2,240940,30394,282.9505824,6.580246101
Pedra Grande,2020-07-24,38,23,-5.15087,-35.87696,,240950,3237,1173.926475,0
Pedra Preta,2020-07-24,6,14,-5.58167,-36.10432,,240960,2458,244.100895,0
Pedro Avelino,2020-07-24,14,23,-5.5205,-36.38722,,240970,6716,208.4574151,0
Pedro Velho,2020-07-24,62,135,-6.43889,-35.22165,1,240980,14806,418.7491557,6.754018641
Pendências,2020-07-24,231,173,-5.25664,-36.71899,13,240990,15129,1526.868927,85.92768855
Pilões,2020-07-24,20,11,-6.26734,-38.0424,,241000,3838,521.1047421,0
Poço Branco,2020-07-24,181,39,-5.62055,-35.6598,3,241010,15413,1174.333355,19.46408876
Portalegre,2020-07-24,28,39,-6.0247,-37.98744,,241020,7867,355.9171222,0
Porto do Mangue,2020-07-24,55,105,-5.06713,-36.78074,3,241025,6437,854.4352959,46.6055616
Pureza,2020-07-24,82,22,-5.46347,-35.55422,1,241040,9621,852.3022555,10.39392994
Rafael Fernandes,2020-07-24,6,22,-6.19353,-38.22624,,241050,5098,117.693213,0
Rafael Godeiro,2020-07-24,13,32,-6.07699,-37.71655,,241060,3201,406.1230865,0
Riacho da Cruz,2020-07-24,11,13,-5.93638,-37.94869,1,241070,3579,307.3484213,27.94076558
Riacho de Santana,2020-07-24,8,3,-6.26328,-38.31373,,241080,4204,190.2949572,0
Riachuelo,2020-07-24,120,102,-5.81017,-35.82336,2,241090,8128,1476.377953,24.60629921
Rio do Fogo,2020-07-24,73,95,-5.27472,-35.38253,4,240895,10848,672.9351032,36.87315634
Rodolfo Fernandes,2020-07-24,21,12,-5.78972,-38.06058,,241100,4467,470.1141706,0
Ruy Barbosa,2020-07-24,35,46,-5.88106,-35.93479,,241110,3600,972.2222222,0
Santa Cruz,2020-07-24,284,558,-6.22901,-36.02177,5,241120,39674,715.8340475,12.6027121
Santa Maria,2020-07-24,65,122,-5.83959,-35.69,4,240933,5551,1170.960187,72.05908845
Santana do Matos,2020-07-24,44,135,-5.95806,-36.66102,2,241140,12791,343.9918693,15.63599406
Santana do Seridó,2020-07-24,15,43,-6.77131,-36.73417,1,241142,2680,559.7014925,37.31343284
Santo Antônio,2020-07-24,268,271,-6.31424,-35.47338,11,241150,24136,1110.374544,45.57507458
São Bento do Norte,2020-07-24,52,50,-5.06444,-36.03976,,241160,2747,1892.974154,0
São Bento do Trairí,2020-07-24,47,30,-6.34244,-36.08558,1,241170,4449,1056.417172,22.47696111
São Fernando,2020-07-24,7,36,-6.38232,-37.187,1,241180,3584,195.3125,27.90178571
São Francisco do Oeste,2020-07-24,7,4,-6.00017,-38.16779,,241190,4228,165.5629139,0
São Gonçalo do Amarante,2020-07-24,1814,1324,-5.79319,-35.32883,63,241200,102400,1771.484375,61.5234375
São João do Sabugi,2020-07-24,19,44,-6.71691,-37.204,2,241210,6193,306.7979977,32.29452608
São José de Mipibu,2020-07-24,762,1414,-6.07368,-35.23786,13,241220,43899,1735.802638,29.61343083
São José do Campestre,2020-07-24,146,219,-6.31186,-35.71555,7,241230,12856,1135.656503,54.44928438
São José do Seridó,2020-07-24,21,45,-6.44938,-36.87973,,241240,4634,453.1722054,0
São Miguel,2020-07-24,84,96,-6.20453,-38.49297,1,241250,23519,357.1580424,4.251881458
São Miguel do Gostoso,2020-07-24,105,117,-5.12432,-35.6358,9,241255,10282,1021.202101,87.53160864
São Paulo do Potengi,2020-07-24,200,470,-5.8929,-35.75645,8,241260,17579,1137.721145,45.50884578
São Pedro,2020-07-24,79,48,-5.89628,-35.63512,4,241270,5971,1323.061464,66.99045386
São Rafael,2020-07-24,111,185,-5.80286,-36.88586,3,241280,8202,1353.328456,36.57644477
São Tomé,2020-07-24,78,123,-5.97253,-36.07673,2,241290,11055,705.5630936,18.09136137
São Vicente,2020-07-24,21,50,-6.2199,-36.68195,,241300,6424,326.8991283,0
Senador Elói de Souza,2020-07-24,43,29,-6.03667,-35.69078,,241310,6086,706.5395991,0
Senador Georgino Avelino,2020-07-24,27,23,-6.16267,-35.1247,2,241320,4440,608.1081081,45.04504505
Serra Caiada,2020-07-24,79,29,-6.10684,-35.71098,4,241030,10395,759.98076,38.48003848
Serra de São Bento,2020-07-24,25,14,-6.41752,-35.70425,,241330,5762,433.877126,0
Serra do Mel,2020-07-24,120,102,-5.17469,-37.03803,7,241335,11938,1005.1935,58.63628749
Serra Negra do Norte,2020-07-24,118,88,-6.6659,-37.3996,6,241340,8078,1460.757613,74.27581084
Serrinha,2020-07-24,29,47,-6.27779,-35.49992,,241350,6229,465.564296,0
Serrinha dos Pintos,2020-07-24,8,4,-6.11266,-37.95583,,241355,4800,166.6666667,0
Severiano Melo,2020-07-24,28,51,-5.78209,-37.95747,,241360,2440,1147.540984,0
Sítio Novo,2020-07-24,16,62,-6.1104,-35.91464,1,241370,5522,289.7500905,18.10938066
Taboleiro Grande,2020-07-24,11,16,-5.92827,-38.04435,1,241380,2566,428.6827747,38.97116134
Taipu,2020-07-24,83,64,-5.62183,-35.59692,3,241390,12279,675.9508103,24.431957
Tangará,2020-07-24,48,60,-6.19953,-35.8009,2,241400,15727,305.2076048,12.71698353
Tenente Ananias,2020-07-24,55,51,-6.46045,-38.18061,3,241410,10786,509.920267,27.81383275
Tenente Laurentino Cruz,2020-07-24,27,40,-6.14641,-36.71766,,241415,5952,453.6290323,0
Tibau,2020-07-24,55,36,-4.84094,-37.2557,2,241105,4106,1339.503166,48.70920604
Tibau do Sul,2020-07-24,163,42,-6.18847,-35.09057,,241420,14180,1149.506347,0
Timbaúba dos Batistas,2020-07-24,16,35,-6.46438,-37.26717,,241430,2414,662.8003314,0
Touros,2020-07-24,361,106,-5.19887,-35.4605,16,241440,33287,1084.507465,48.06681287
Triunfo Potiguar,2020-07-24,14,16,-5.86708,-37.18546,,241445,3237,432.4992277,0
Umarizal,2020-07-24,31,36,-5.99099,-37.8127,1,241450,10555,293.6996684,9.474182852
Upanema,2020-07-24,41,83,-5.64331,-37.2587,4,241460,14659,279.691657,27.28699093
Várzea,2020-07-24,79,86,-6.34518,-35.37231,5,241470,5500,1436.363636,90.90909091
Venha-Ver,2020-07-24,5,8,-6.32,-38.49093,2,241475,4177,119.7031362,47.88125449
Vera Cruz,2020-07-24,112,32,-6.04383,-35.43211,4,241480,12481,897.3639933,32.04871405
Viçosa,2020-07-24,8,8,-5.99221,-37.94572,,241490,1718,465.6577416,0
Vila Flor,2020-07-24,65,2,-6.31526,-35.07625,,241500,3170,2050.473186,0
Importados,2020-07-24,131,40,,,6,,,,
