municipio,data,confirmado,suspeito,lat,lon,morte,codigo_ibge,populacao_estimada_2019,incidencia,mortalidade
Caiçara do Norte,2020-07-23,74,50,-5.06428,-36.05275,2,240185,6549,1129.943503,30.53901359
Caiçara do Rio do Vento,2020-07-23,59,24,-5.7576,-35.9978,1,240190,3684,1601.520087,27.14440825
Caicó,2020-07-23,738,1115,-6.46037,-37.09819,14,240200,67952,1086.060749,20.60277843
Campo Grande,2020-07-23,27,22,-5.86221,-37.31171,2,240130,9655,279.6478509,20.71465562
Campo Redondo,2020-07-23,113,12,-6.24361,-36.18325,2,240210,11217,1007.399483,17.83007934
Canguaretama,2020-07-23,180,289,-6.37781,-35.13433,15,240220,34276,525.1487922,43.76239935
Caraúbas,2020-07-23,237,93,-5.78784,-37.55911,3,240230,20493,1156.492461,14.63914507
Carnaúba dos Dantas,2020-07-23,28,138,-6.55706,-36.59243,3,240240,8180,342.2982885,36.67481663
Carnaubais,2020-07-23,89,81,-5.34,-36.8305,4,240250,10759,827.2144251,37.17817641
Ceará-Mirim,2020-07-23,627,467,-5.6352,-35.4196,32,240260,73497,853.0960447,43.53919208
Cerro Corá,2020-07-23,22,69,-6.04645,-36.34773,1,240270,11179,196.7975669,8.945343948
Coronel Ezequiel,2020-07-23,27,26,-6.38549,-36.21705,,240280,5506,490.3741373,0
Coronel João Pessoa,2020-07-23,6,9,-6.26176,-38.4442,1,240290,4912,122.1498371,20.35830619
Cruzeta,2020-07-23,34,70,-6.41214,-36.78746,1,240300,7998,425.1062766,12.50312578
Currais Novos,2020-07-23,369,323,-6.25708,-36.51196,11,240310,44786,823.9181887,24.56124682
Doutor Severiano,2020-07-23,20,7,-6.09469,-38.37369,1,240320,7076,282.6455625,14.13227812
Encanto,2020-07-23,29,15,-6.11311,-38.30996,3,240330,5638,514.3667967,53.21035828
Equador,2020-07-23,14,13,-6.94464,-36.71772,,240340,6045,231.5963606,0
Espírito Santo,2020-07-23,119,45,-6.33285,-35.31054,6,240350,10505,1132.793908,57.11565921
Extremoz,2020-07-23,418,485,-5.70592,-35.30274,24,240360,28583,1462.407725,83.96599377
Felipe Guerra,2020-07-23,89,10,-5.59829,-37.69658,1,240370,5985,1487.050961,16.70843776
Fernando Pedroza,2020-07-23,19,49,-5.69707,-36.53091,,240375,3054,622.134905,0
Florânia,2020-07-23,66,236,-6.12226,-36.8103,4,240380,9116,724.0017552,43.87889425
Francisco Dantas,2020-07-23,6,29,-6.08879,-38.12427,,240390,2824,212.4645892,0
Frutuoso Gomes,2020-07-23,12,3,-6.15907,-37.84093,,240400,4068,294.9852507,0
Galinhos,2020-07-23,45,7,-5.09233,-36.27439,,240410,2786,1615.218952,0
Goianinha,2020-07-23,317,281,-6.26803,-35.20846,7,240420,26328,1204.041325,26.58766332
Governador Dix-Sept Rosado,2020-07-23,95,90,-5.45588,-37.51945,1,240430,13037,728.695252,7.670476337
Grossos,2020-07-23,209,222,-4.98204,-37.15164,4,240440,10383,2012.905711,38.52451122
Guamaré,2020-07-23,339,441,-5.10822,-36.31985,12,240450,15659,2164.889201,76.63324606
Ielmo Marinho,2020-07-23,98,88,-5.82138,-35.55238,1,240460,13766,711.8988813,7.264274299
Ipanguaçu,2020-07-23,134,121,-5.50835,-36.85966,9,240470,15491,865.0183978,58.0982506
Ipueira,2020-07-23,6,12,-6.8169,-37.1982,,240480,2241,267.7376171,0
Itajá,2020-07-23,163,99,-5.63128,-36.86387,2,240485,7548,2159.512454,26.49708532
Itaú,2020-07-23,20,17,-5.84451,-37.99029,,240490,5878,340.2517863,0
Jaçanã,2020-07-23,168,42,-6.42742,-36.20408,,240500,9133,1839.483193,0
Jandaíra,2020-07-23,82,42,-5.357,-36.12584,1,240510,6878,1192.207037,14.53911021
Janduís,2020-07-23,35,52,-6.01718,-37.40641,1,240520,5268,664.3887623,18.98253607
Japi,2020-07-23,16,37,-6.46597,-35.94585,1,240540,5055,316.5182987,19.78239367
Jardim de Angicos,2020-07-23,3,6,-5.65155,-35.97139,,240550,2612,114.8545176,0
Jardim de Piranhas,2020-07-23,208,415,-6.37882,-37.35209,8,240560,14837,1401.900654,53.91925591
Jardim do Seridó,2020-07-23,72,84,-6.58731,-36.77304,2,240570,12396,580.8325266,16.13423685
João Câmara,2020-07-23,263,102,-5.54933,-35.81469,3,240580,34955,752.3959376,8.582463167
João Dias,2020-07-23,1,4,-6.27803,-37.79739,,240590,2654,37.67897513,0
José da Penha,2020-07-23,5,5,-6.31884,-38.28444,,240600,5951,84.01949252,0
Jucurutu,2020-07-23,119,390,-6.03196,-37.01604,4,240610,18295,650.4509429,21.86389724
Jundiá,2020-07-23,36,14,-6.26701,-35.32768,1,240615,3898,923.5505387,25.65418163
Lagoa d'Anta,2020-07-23,66,96,-6.39137,-35.59791,3,240620,6769,975.0332398,44.31969272
Lagoa de Pedras,2020-07-23,26,32,-6.14635,-35.43342,4,240630,7544,344.6447508,53.02226935
Lagoa de Velhos,2020-07-23,52,3,-6.00234,-35.86802,1,240640,2732,1903.367496,36.60322108
Lagoa Nova,2020-07-23,33,16,-6.09447,-36.47148,1,240650,15614,211.3487895,6.404508774
Lagoa Salgada,2020-07-23,51,72,-6.12244,-35.48143,2,240660,8245,618.556701,24.25712553
Lajes,2020-07-23,54,197,-5.70114,-36.24449,1,240670,11277,478.8507582,8.867606633
Lajes Pintadas,2020-07-23,75,23,-6.14999,-36.1168,1,240680,4759,1575.961336,21.01281782
Lucrécia,2020-07-23,5,8,-6.11528,-37.81364,,240690,3996,125.1251251,0
Luís Gomes,2020-07-23,19,38,-6.4133,-38.38689,1,240700,10116,187.8212732,9.88533017
Macaíba,2020-07-23,652,1987,-5.85975,-35.3498,34,240710,80792,807.0105951,42.08337459
Macau,2020-07-23,237,200,-5.11261,-36.63449,15,240720,31814,744.9550512,47.14905388
Major Sales,2020-07-23,5,77,-6.40682,-38.32301,1,240725,4020,124.3781095,24.87562189
Marcelino Vieira,2020-07-23,25,60,-6.29336,-38.16689,,240730,8347,299.5088056,0
Martins,2020-07-23,13,7,-6.09002,-37.91357,,240740,8725,148.9971347,0
Maxaranguape,2020-07-23,118,49,-5.51832,-35.25922,2,240750,12371,953.8436666,16.16684181
Messias Targino,2020-07-23,39,17,-6.07799,-37.51304,1,240760,4601,847.641817,21.73440556
Montanhas,2020-07-23,90,22,-6.48446,-35.28537,4,240770,11251,799.9288952,35.55239534
Monte Alegre,2020-07-23,165,124,-6.07245,-35.33661,2,240780,22451,734.933856,8.908289163
Monte das Gameleiras,2020-07-23,9,23,-6.44027,-35.78497,,240790,2105,427.5534442,0
Mossoró,2020-07-23,4593,2919,-5.18784,-37.34422,169,240800,297378,1544.498921,56.83002778
Natal,2020-07-23,17631,28738,-5.79544,-35.21151,695,240810,884122,1994.181798,78.60906074
Nísia Floresta,2020-07-23,270,181,-6.05176,-35.22306,4,240820,27602,978.1899862,14.4917035
Nova Cruz,2020-07-23,328,288,-6.47523,-35.42884,18,240830,37343,878.3440002,48.20180489
Olho-d'Água do Borges,2020-07-23,24,3,-5.95575,-37.70363,,240840,4258,563.6449037,0
Ouro Branco,2020-07-23,21,7,-6.70336,-36.94578,,240850,4812,436.4089776,0
Paraná,2020-07-23,7,5,-6.48408,-38.31216,,240860,4254,164.5510108,0
Paraú,2020-07-23,32,19,-5.77734,-37.1016,1,240870,3768,849.2569002,26.53927813
Parazinho,2020-07-23,61,69,-5.22691,-35.83942,,240880,5237,1164.789001,0
Parelhas,2020-07-23,66,296,-6.69242,-36.65892,,240890,21477,307.3054896,0
Parnamirim,2020-07-23,4590,5670,-5.90543,-35.2612,121,240325,261469,1755.466231,46.27699651
Passa e Fica,2020-07-23,85,53,-6.43547,-35.64359,1,240910,13277,640.2048656,7.531821948
Passagem,2020-07-23,25,14,-6.2787,-35.37552,,240920,3089,809.3234056,0
Patu,2020-07-23,22,24,-6.10194,-37.6373,1,240930,12755,172.4813799,7.840062721
Pau dos Ferros,2020-07-23,83,119,-6.1119,-38.20615,2,240940,30394,273.0802132,6.580246101
Pedra Grande,2020-07-23,38,18,-5.15087,-35.87696,,240950,3237,1173.926475,0
Pedra Preta,2020-07-23,6,14,-5.58167,-36.10432,,240960,2458,244.100895,0
Pedro Avelino,2020-07-23,14,24,-5.5205,-36.38722,,240970,6716,208.4574151,0
Pedro Velho,2020-07-23,61,136,-6.43889,-35.22165,1,240980,14806,411.9951371,6.754018641
Pendências,2020-07-23,230,173,-5.25664,-36.71899,13,240990,15129,1520.259105,85.92768855
Pilões,2020-07-23,20,10,-6.26734,-38.0424,,241000,3838,521.1047421,0
Poço Branco,2020-07-23,181,39,-5.62055,-35.6598,3,241010,15413,1174.333355,19.46408876
Portalegre,2020-07-23,28,25,-6.0247,-37.98744,,241020,7867,355.9171222,0
Porto do Mangue,2020-07-23,54,106,-5.06713,-36.78074,3,241025,6437,838.9001087,46.6055616
Pureza,2020-07-23,82,22,-5.46347,-35.55422,1,241040,9621,852.3022555,10.39392994
Rafael Fernandes,2020-07-23,6,21,-6.19353,-38.22624,,241050,5098,117.693213,0
Rafael Godeiro,2020-07-23,12,32,-6.07699,-37.71655,,241060,3201,374.8828491,0
Riacho da Cruz,2020-07-23,11,12,-5.93638,-37.94869,1,241070,3579,307.3484213,27.94076558
Riacho de Santana,2020-07-23,8,3,-6.26328,-38.31373,,241080,4204,190.2949572,0
Riachuelo,2020-07-23,120,102,-5.81017,-35.82336,2,241090,8128,1476.377953,24.60629921
Rio do Fogo,2020-07-23,72,94,-5.27472,-35.38253,4,240895,10848,663.7168142,36.87315634
Rodolfo Fernandes,2020-07-23,20,12,-5.78972,-38.06058,,241100,4467,447.7277815,0
Ruy Barbosa,2020-07-23,35,46,-5.88106,-35.93479,,241110,3600,972.2222222,0
Santa Cruz,2020-07-23,280,551,-6.22901,-36.02177,5,241120,39674,705.7518778,12.6027121
Santa Maria,2020-07-23,65,122,-5.83959,-35.69,4,240933,5551,1170.960187,72.05908845
Santana do Matos,2020-07-23,43,135,-5.95806,-36.66102,2,241140,12791,336.1738723,15.63599406
Santana do Seridó,2020-07-23,15,31,-6.77131,-36.73417,1,241142,2680,559.7014925,37.31343284
Santo Antônio,2020-07-23,267,272,-6.31424,-35.47338,11,241150,24136,1106.231356,45.57507458
São Bento do Norte,2020-07-23,52,50,-5.06444,-36.03976,,241160,2747,1892.974154,0
São Bento do Trairí,2020-07-23,47,30,-6.34244,-36.08558,1,241170,4449,1056.417172,22.47696111
São Fernando,2020-07-23,7,33,-6.38232,-37.187,1,241180,3584,195.3125,27.90178571
São Francisco do Oeste,2020-07-23,7,4,-6.00017,-38.16779,,241190,4228,165.5629139,0
São Gonçalo do Amarante,2020-07-23,1807,1314,-5.79319,-35.32883,62,241200,102400,1764.648438,60.546875
São João do Sabugi,2020-07-23,18,44,-6.71691,-37.204,2,241210,6193,290.6507347,32.29452608
São José de Mipibu,2020-07-23,752,1370,-6.07368,-35.23786,13,241220,43899,1713.023076,29.61343083
São José do Campestre,2020-07-23,146,209,-6.31186,-35.71555,7,241230,12856,1135.656503,54.44928438
São José do Seridó,2020-07-23,21,33,-6.44938,-36.87973,,241240,4634,453.1722054,0
São Miguel,2020-07-23,84,116,-6.20453,-38.49297,1,241250,23519,357.1580424,4.251881458
São Miguel do Gostoso,2020-07-23,103,117,-5.12432,-35.6358,8,241255,10282,1001.750632,77.80587434
São Paulo do Potengi,2020-07-23,200,466,-5.8929,-35.75645,8,241260,17579,1137.721145,45.50884578
São Pedro,2020-07-23,78,48,-5.89628,-35.63512,4,241270,5971,1306.31385,66.99045386
São Rafael,2020-07-23,110,184,-5.80286,-36.88586,3,241280,8202,1341.136308,36.57644477
São Tomé,2020-07-23,78,121,-5.97253,-36.07673,2,241290,11055,705.5630936,18.09136137
São Vicente,2020-07-23,20,47,-6.2199,-36.68195,,241300,6424,311.3325031,0
Senador Elói de Souza,2020-07-23,43,29,-6.03667,-35.69078,,241310,6086,706.5395991,0
Senador Georgino Avelino,2020-07-23,27,22,-6.16267,-35.1247,2,241320,4440,608.1081081,45.04504505
Serra Caiada,2020-07-23,79,28,-6.10684,-35.71098,4,241030,10395,759.98076,38.48003848
Serra de São Bento,2020-07-23,25,14,-6.41752,-35.70425,,241330,5762,433.877126,0
Serra do Mel,2020-07-23,120,99,-5.17469,-37.03803,7,241335,11938,1005.1935,58.63628749
Serra Negra do Norte,2020-07-23,115,85,-6.6659,-37.3996,6,241340,8078,1423.619708,74.27581084
Serrinha,2020-07-23,26,47,-6.27779,-35.49992,,241350,6229,417.4024723,0
Serrinha dos Pintos,2020-07-23,8,4,-6.11266,-37.95583,,241355,4800,166.6666667,0
Severiano Melo,2020-07-23,27,50,-5.78209,-37.95747,,241360,2440,1106.557377,0
Sítio Novo,2020-07-23,16,62,-6.1104,-35.91464,1,241370,5522,289.7500905,18.10938066
Taboleiro Grande,2020-07-23,10,17,-5.92827,-38.04435,1,241380,2566,389.7116134,38.97116134
Taipu,2020-07-23,81,65,-5.62183,-35.59692,3,241390,12279,659.662839,24.431957
Tangará,2020-07-23,46,58,-6.19953,-35.8009,2,241400,15727,292.4906212,12.71698353
Tenente Ananias,2020-07-23,48,50,-6.46045,-38.18061,3,241410,10786,445.0213239,27.81383275
Tenente Laurentino Cruz,2020-07-23,27,36,-6.14641,-36.71766,,241415,5952,453.6290323,0
Tibau,2020-07-23,55,36,-4.84094,-37.2557,2,241105,4106,1339.503166,48.70920604
Tibau do Sul,2020-07-23,148,42,-6.18847,-35.09057,,241420,14180,1043.723554,0
Timbaúba dos Batistas,2020-07-23,16,34,-6.46438,-37.26717,,241430,2414,662.8003314,0
Touros,2020-07-23,358,104,-5.19887,-35.4605,16,241440,33287,1075.494938,48.06681287
Triunfo Potiguar,2020-07-23,14,12,-5.86708,-37.18546,,241445,3237,432.4992277,0
Umarizal,2020-07-23,30,33,-5.99099,-37.8127,1,241450,10555,284.2254856,9.474182852
Upanema,2020-07-23,38,81,-5.64331,-37.2587,4,241460,14659,259.2264138,27.28699093
Várzea,2020-07-23,79,86,-6.34518,-35.37231,5,241470,5500,1436.363636,90.90909091
Venha-Ver,2020-07-23,5,8,-6.32,-38.49093,2,241475,4177,119.7031362,47.88125449
Vera Cruz,2020-07-23,112,32,-6.04383,-35.43211,4,241480,12481,897.3639933,32.04871405
Viçosa,2020-07-23,8,8,-5.99221,-37.94572,,241490,1718,465.6577416,0
Vila Flor,2020-07-23,65,2,-6.31526,-35.07625,,241500,3170,2050.473186,0
Importados,2020-07-23,131,39,,,6,,,,
