municipio,data,confirmado,suspeito,lat,lon,morte,codigo_ibge,populacao_estimada_2019,incidencia,mortalidade
Mossoró,2020-07-08,3604,2431,-5.18784,-37.34422,142,240800,297378,1211.925563,47.75067423
Natal,2020-07-08,13996,25784,-5.79544,-35.21151,568,240810,884122,1583.039445,64.24452734
Nísia Floresta,2020-07-08,206,155,-6.05176,-35.22306,4,240820,27602,746.3227302,14.4917035
Nova Cruz,2020-07-08,289,296,-6.47523,-35.42884,15,240830,37343,773.9067563,40.16817074
Olho-d'Água do Borges,2020-07-08,17,2,-5.95575,-37.70363,,240840,4258,399.2484735,0
Ouro Branco,2020-07-08,21,5,-6.70336,-36.94578,,240850,4812,436.4089776,0
Paraná,2020-07-08,7,4,-6.48408,-38.31216,,240860,4254,164.5510108,0
Paraú,2020-07-08,20,20,-5.77734,-37.1016,1,240870,3768,530.7855626,26.53927813
Parazinho,2020-07-08,47,51,-5.22691,-35.83942,,240880,5237,897.4603781,0
Parelhas,2020-07-08,47,217,-6.69242,-36.65892,,240890,21477,218.8387577,0
Parnamirim,2020-07-08,3708,5225,-5.90543,-35.2612,94,240325,261469,1418.141348,35.95072456
Passa e Fica,2020-07-08,56,30,-6.43547,-35.64359,1,240910,13277,421.7820291,7.531821948
Passagem,2020-07-08,21,16,-6.2787,-35.37552,,240920,3089,679.8316607,0
Patu,2020-07-08,16,19,-6.10194,-37.6373,1,240930,12755,125.4410035,7.840062721
Pau dos Ferros,2020-07-08,61,89,-6.1119,-38.20615,2,240940,30394,200.6975061,6.580246101
Pedra Grande,2020-07-08,33,13,-5.15087,-35.87696,,240950,3237,1019.462465,0
Pedra Preta,2020-07-08,6,9,-5.58167,-36.10432,,240960,2458,244.100895,0
Pedro Avelino,2020-07-08,13,14,-5.5205,-36.38722,,240970,6716,193.5675998,0
Pedro Velho,2020-07-08,41,72,-6.43889,-35.22165,,240980,14806,276.9147643,0
Pendências,2020-07-08,204,168,-5.25664,-36.71899,11,240990,15129,1348.403728,72.70804415
Pilões,2020-07-08,18,8,-6.26734,-38.0424,,241000,3838,468.9942678,0
Poço Branco,2020-07-08,151,39,-5.62055,-35.6598,3,241010,15413,979.6924674,19.46408876
Portalegre,2020-07-08,15,26,-6.0247,-37.98744,,241020,7867,190.6698869,0
Porto do Mangue,2020-07-08,47,89,-5.06713,-36.78074,3,241025,6437,730.1537984,46.6055616
Pureza,2020-07-08,75,17,-5.46347,-35.55422,1,241040,9621,779.5447459,10.39392994
Rafael Fernandes,2020-07-08,1,13,-6.19353,-38.22624,,241050,5098,19.6155355,0
Rafael Godeiro,2020-07-08,11,27,-6.07699,-37.71655,,241060,3201,343.6426117,0
Riacho da Cruz,2020-07-08,11,7,-5.93638,-37.94869,1,241070,3579,307.3484213,27.94076558
Riacho de Santana,2020-07-08,8,2,-6.26328,-38.31373,,241080,4204,190.2949572,0
Riachuelo,2020-07-08,114,99,-5.81017,-35.82336,2,241090,8128,1402.559055,24.60629921
Rio do Fogo,2020-07-08,63,85,-5.27472,-35.38253,3,240895,10848,580.7522124,27.65486726
Rodolfo Fernandes,2020-07-08,19,11,-5.78972,-38.06058,,241100,4467,425.3413924,0
Ruy Barbosa,2020-07-08,35,42,-5.88106,-35.93479,,241110,3600,972.2222222,0
Santa Cruz,2020-07-08,206,427,-6.22901,-36.02177,4,241120,39674,519.2317387,10.08216968
Santa Maria,2020-07-08,64,119,-5.83959,-35.69,4,240933,5551,1152.945415,72.05908845
Santana do Matos,2020-07-08,30,92,-5.95806,-36.66102,2,241140,12791,234.5399109,15.63599406
Santana do Seridó,2020-07-08,11,9,-6.77131,-36.73417,,241142,2680,410.4477612,0
Santo Antônio,2020-07-08,202,234,-6.31424,-35.47338,11,241150,24136,836.9240968,45.57507458
São Bento do Norte,2020-07-08,34,47,-5.06444,-36.03976,,241160,2747,1237.71387,0
São Bento do Trairí,2020-07-08,37,29,-6.34244,-36.08558,,241170,4449,831.6475612,0
São Fernando,2020-07-08,6,16,-6.38232,-37.187,1,241180,3584,167.4107143,27.90178571
São Francisco do Oeste,2020-07-08,2,4,-6.00017,-38.16779,,241190,4228,47.30368969,0
São Gonçalo do Amarante,2020-07-08,1625,1206,-5.79319,-35.32883,48,241200,102400,1586.914063,46.875
São João do Sabugi,2020-07-08,14,41,-6.71691,-37.204,1,241210,6193,226.0616825,16.14726304
São José de Mipibu,2020-07-08,597,987,-6.07368,-35.23786,10,241220,43899,1359.939862,22.77956218
São José do Campestre,2020-07-08,115,135,-6.31186,-35.71555,5,241230,12856,894.5239577,38.89234599
São José do Seridó,2020-07-08,14,22,-6.44938,-36.87973,,241240,4634,302.1148036,0
São Miguel,2020-07-08,57,79,-6.20453,-38.49297,,241250,23519,242.3572431,0
São Miguel do Gostoso,2020-07-08,70,99,-5.12432,-35.6358,5,241255,10282,680.8014005,48.62867146
São Paulo do Potengi,2020-07-08,188,431,-5.8929,-35.75645,8,241260,17579,1069.457876,45.50884578
São Pedro,2020-07-08,54,39,-5.89628,-35.63512,4,241270,5971,904.3711271,66.99045386
São Rafael,2020-07-08,78,137,-5.80286,-36.88586,3,241280,8202,950.987564,36.57644477
São Tomé,2020-07-08,73,77,-5.97253,-36.07673,2,241290,11055,660.3346902,18.09136137
São Vicente,2020-07-08,17,23,-6.2199,-36.68195,,241300,6424,264.6326276,0
Senador Elói de Souza,2020-07-08,37,24,-6.03667,-35.69078,,241310,6086,607.9526783,0
Senador Georgino Avelino,2020-07-08,21,21,-6.16267,-35.1247,2,241320,4440,472.972973,45.04504505
Serra Caiada,2020-07-08,53,19,-6.10684,-35.71098,3,241030,10395,509.8605099,28.86002886
Serra de São Bento,2020-07-08,18,11,-6.41752,-35.70425,,241330,5762,312.3915307,0
Serra do Mel,2020-07-08,107,75,-5.17469,-37.03803,6,241335,11938,896.2975373,50.25967499
Serra Negra do Norte,2020-07-08,73,66,-6.6659,-37.3996,3,241340,8078,903.6890319,37.13790542
Serrinha,2020-07-08,19,36,-6.27779,-35.49992,,241350,6229,305.0248836,0
Serrinha dos Pintos,2020-07-08,8,3,-6.11266,-37.95583,,241355,4800,166.6666667,0
Severiano Melo,2020-07-08,24,29,-5.78209,-37.95747,,241360,2440,983.6065574,0
Sítio Novo,2020-07-08,12,43,-6.1104,-35.91464,,241370,5522,217.3125679,0
Taboleiro Grande,2020-07-08,9,6,-5.92827,-38.04435,1,241380,2566,350.7404521,38.97116134
Taipu,2020-07-08,61,56,-5.62183,-35.59692,1,241390,12279,496.7831257,8.143985667
Tangará,2020-07-08,41,44,-6.19953,-35.8009,2,241400,15727,260.6981624,12.71698353
Tenente Ananias,2020-07-08,30,30,-6.46045,-38.18061,3,241410,10786,278.1383275,27.81383275
Tenente Laurentino Cruz,2020-07-08,27,31,-6.14641,-36.71766,,241415,5952,453.6290323,0
Tibau,2020-07-08,50,35,-4.84094,-37.2557,2,241105,4106,1217.730151,48.70920604
Tibau do Sul,2020-07-08,111,42,-6.18847,-35.09057,,241420,14180,782.7926657,0
Timbaúba dos Batistas,2020-07-08,15,21,-6.46438,-37.26717,,241430,2414,621.3753107,0
Touros,2020-07-08,333,87,-5.19887,-35.4605,11,241440,33287,1000.390543,33.04593385
Triunfo Potiguar,2020-07-08,11,9,-5.86708,-37.18546,,241445,3237,339.8208217,0
Umarizal,2020-07-08,29,26,-5.99099,-37.8127,1,241450,10555,274.7513027,9.474182852
Upanema,2020-07-08,23,55,-5.64331,-37.2587,2,241460,14659,156.9001978,13.64349546
Várzea,2020-07-08,57,63,-6.34518,-35.37231,2,241470,5500,1036.363636,36.36363636
Venha-Ver,2020-07-08,5,4,-6.32,-38.49093,2,241475,4177,119.7031362,47.88125449
Vera Cruz,2020-07-08,107,31,-6.04383,-35.43211,4,241480,12481,857.3031007,32.04871405
Viçosa,2020-07-08,7,7,-5.99221,-37.94572,,241490,1718,407.4505239,0
Vila Flor,2020-07-08,44,2,-6.31526,-35.07625,,241500,3170,1388.012618,0
Importados,2020-07-08,76,7,,,6,,,,
