municipio,data,confirmado,suspeito,lat,lon,morte,codigo_ibge,populacao_estimada_2019,incidencia,mortalidade
Caicó,2020-07-28,867,1344,-6.46037,-37.09819,14,240200,67952,1275.900636,20.60277843
Campo Grande,2020-07-28,43,26,-5.86221,-37.31171,2,240130,9655,445.3650958,20.71465562
Campo Redondo,2020-07-28,129,13,-6.24361,-36.18325,2,240210,11217,1150.040118,17.83007934
Canguaretama,2020-07-28,191,307,-6.37781,-35.13433,15,240220,34276,557.2412183,43.76239935
Caraúbas,2020-07-28,255,92,-5.78784,-37.55911,3,240230,20493,1244.327331,14.63914507
Carnaúba dos Dantas,2020-07-28,28,140,-6.55706,-36.59243,3,240240,8180,342.2982885,36.67481663
Carnaubais,2020-07-28,92,96,-5.34,-36.8305,4,240250,10759,855.0980574,37.17817641
Ceará-Mirim,2020-07-28,643,476,-5.6352,-35.4196,32,240260,73497,874.8656408,43.53919208
Cerro Corá,2020-07-28,24,78,-6.04645,-36.34773,1,240270,11179,214.6882548,8.945343948
Coronel Ezequiel,2020-07-28,31,27,-6.38549,-36.21705,,240280,5506,563.0221576,0
Coronel João Pessoa,2020-07-28,6,9,-6.26176,-38.4442,1,240290,4912,122.1498371,20.35830619
Cruzeta,2020-07-28,37,71,-6.41214,-36.78746,2,240300,7998,462.6156539,25.00625156
Currais Novos,2020-07-28,411,349,-6.25708,-36.51196,11,240310,44786,917.6974948,24.56124682
Doutor Severiano,2020-07-28,20,8,-6.09469,-38.37369,1,240320,7076,282.6455625,14.13227812
Encanto,2020-07-28,33,16,-6.11311,-38.30996,4,240330,5638,585.3139411,70.94714438
Equador,2020-07-28,17,14,-6.94464,-36.71772,,240340,6045,281.2241522,0
Espírito Santo,2020-07-28,124,47,-6.33285,-35.31054,6,240350,10505,1180.39029,57.11565921
Extremoz,2020-07-28,432,503,-5.70592,-35.30274,25,240360,28583,1511.387888,87.46457685
Felipe Guerra,2020-07-28,89,10,-5.59829,-37.69658,1,240370,5985,1487.050961,16.70843776
Fernando Pedroza,2020-07-28,19,50,-5.69707,-36.53091,,240375,3054,622.134905,0
Florânia,2020-07-28,70,242,-6.12226,-36.8103,4,240380,9116,767.8806494,43.87889425
Francisco Dantas,2020-07-28,7,31,-6.08879,-38.12427,,240390,2824,247.8753541,0
Frutuoso Gomes,2020-07-28,12,4,-6.15907,-37.84093,,240400,4068,294.9852507,0
Galinhos,2020-07-28,48,8,-5.09233,-36.27439,,240410,2786,1722.900215,0
Goianinha,2020-07-28,328,296,-6.26803,-35.20846,7,240420,26328,1245.821939,26.58766332
Governador Dix-Sept Rosado,2020-07-28,100,92,-5.45588,-37.51945,1,240430,13037,767.0476337,7.670476337
Grossos,2020-07-28,211,241,-4.98204,-37.15164,4,240440,10383,2032.167967,38.52451122
Guamaré,2020-07-28,360,468,-5.10822,-36.31985,13,240450,15659,2298.997382,83.01934989
Ielmo Marinho,2020-07-28,99,98,-5.82138,-35.55238,1,240460,13766,719.1631556,7.264274299
Ipanguaçu,2020-07-28,156,120,-5.50835,-36.85966,10,240470,15491,1007.036344,64.55361177
Ipueira,2020-07-28,6,13,-6.8169,-37.1982,,240480,2241,267.7376171,0
Itajá,2020-07-28,171,106,-5.63128,-36.86387,2,240485,7548,2265.500795,26.49708532
Itaú,2020-07-28,20,22,-5.84451,-37.99029,,240490,5878,340.2517863,0
Jaçanã,2020-07-28,168,48,-6.42742,-36.20408,,240500,9133,1839.483193,0
Jandaíra,2020-07-28,97,42,-5.357,-36.12584,1,240510,6878,1410.29369,14.53911021
Janduís,2020-07-28,41,55,-6.01718,-37.40641,1,240520,5268,778.2839787,18.98253607
Japi,2020-07-28,16,42,-6.46597,-35.94585,1,240540,5055,316.5182987,19.78239367
Jardim de Angicos,2020-07-28,3,6,-5.65155,-35.97139,,240550,2612,114.8545176,0
Jardim de Piranhas,2020-07-28,282,459,-6.37882,-37.35209,8,240560,14837,1900.653771,53.91925591
Jardim do Seridó,2020-07-28,77,82,-6.58731,-36.77304,2,240570,12396,621.1681187,16.13423685
João Câmara,2020-07-28,267,106,-5.54933,-35.81469,4,240580,34955,763.8392219,11.44328422
João Dias,2020-07-28,,4,-6.27803,-37.79739,,240590,2654,0,0
José da Penha,2020-07-28,6,7,-6.31884,-38.28444,,240600,5951,100.823391,0
Jucurutu,2020-07-28,135,421,-6.03196,-37.01604,4,240610,18295,737.9065318,21.86389724
Jundiá,2020-07-28,41,28,-6.26701,-35.32768,1,240615,3898,1051.821447,25.65418163
Lagoa d'Anta,2020-07-28,66,104,-6.39137,-35.59791,3,240620,6769,975.0332398,44.31969272
Lagoa de Pedras,2020-07-28,28,34,-6.14635,-35.43342,4,240630,7544,371.1558855,53.02226935
Lagoa de Velhos,2020-07-28,52,6,-6.00234,-35.86802,1,240640,2732,1903.367496,36.60322108
Lagoa Nova,2020-07-28,39,17,-6.09447,-36.47148,1,240650,15614,249.7758422,6.404508774
Lagoa Salgada,2020-07-28,58,84,-6.12244,-35.48143,2,240660,8245,703.4566404,24.25712553
Lajes,2020-07-28,56,207,-5.70114,-36.24449,1,240670,11277,496.5859714,8.867606633
Lajes Pintadas,2020-07-28,79,22,-6.14999,-36.1168,1,240680,4759,1660.012608,21.01281782
Lucrécia,2020-07-28,5,10,-6.11528,-37.81364,,240690,3996,125.1251251,0
Luís Gomes,2020-07-28,20,46,-6.4133,-38.38689,1,240700,10116,197.7066034,9.88533017
Macaíba,2020-07-28,665,1998,-5.85975,-35.3498,35,240710,80792,823.1012972,43.3211209
Macau,2020-07-28,239,204,-5.11261,-36.63449,15,240720,31814,751.2415918,47.14905388
Major Sales,2020-07-28,7,89,-6.40682,-38.32301,1,240725,4020,174.1293532,24.87562189
Marcelino Vieira,2020-07-28,28,66,-6.29336,-38.16689,,240730,8347,335.4498622,0
Martins,2020-07-28,15,7,-6.09002,-37.91357,,240740,8725,171.9197708,0
Maxaranguape,2020-07-28,121,53,-5.51832,-35.25922,2,240750,12371,978.0939294,16.16684181
Messias Targino,2020-07-28,45,21,-6.07799,-37.51304,2,240760,4601,978.0482504,43.46881113
Montanhas,2020-07-28,102,26,-6.48446,-35.28537,4,240770,11251,906.5860812,35.55239534
Monte Alegre,2020-07-28,176,120,-6.07245,-35.33661,2,240780,22451,783.9294463,8.908289163
Monte das Gameleiras,2020-07-28,10,22,-6.44027,-35.78497,,240790,2105,475.0593824,0
Mossoró,2020-07-28,4850,3005,-5.18784,-37.34422,174,240800,297378,1630.920915,58.51138954
Natal,2020-07-28,18383,29643,-5.79544,-35.21151,729,240810,884122,2079.237933,82.45468386
Nísia Floresta,2020-07-28,286,194,-6.05176,-35.22306,4,240820,27602,1036.1568,14.4917035
Nova Cruz,2020-07-28,334,295,-6.47523,-35.42884,18,240830,37343,894.4112685,48.20180489
Olho-d'Água do Borges,2020-07-28,25,3,-5.95575,-37.70363,,240840,4258,587.130108,0
Ouro Branco,2020-07-28,22,8,-6.70336,-36.94578,,240850,4812,457.1903574,0
Paraná,2020-07-28,8,5,-6.48408,-38.31216,,240860,4254,188.0582981,0
Paraú,2020-07-28,34,26,-5.77734,-37.1016,1,240870,3768,902.3354565,26.53927813
Parazinho,2020-07-28,63,76,-5.22691,-35.83942,,240880,5237,1202.978805,0
Parelhas,2020-07-28,67,330,-6.69242,-36.65892,,240890,21477,311.9616334,0
Parnamirim,2020-07-28,4783,5861,-5.90543,-35.2612,124,240325,261469,1829.279953,47.42436006
Passa e Fica,2020-07-28,91,61,-6.43547,-35.64359,1,240910,13277,685.3957972,7.531821948
Passagem,2020-07-28,25,15,-6.2787,-35.37552,,240920,3089,809.3234056,0
Patu,2020-07-28,23,27,-6.10194,-37.6373,1,240930,12755,180.3214426,7.840062721
Pau dos Ferros,2020-07-28,92,127,-6.1119,-38.20615,2,240940,30394,302.6913207,6.580246101
Pedra Grande,2020-07-28,41,19,-5.15087,-35.87696,,240950,3237,1266.604881,0
Pedra Preta,2020-07-28,6,14,-5.58167,-36.10432,,240960,2458,244.100895,0
Pedro Avelino,2020-07-28,15,23,-5.5205,-36.38722,,240970,6716,223.3472305,0
Pedro Velho,2020-07-28,65,147,-6.43889,-35.22165,1,240980,14806,439.0112117,6.754018641
Pendências,2020-07-28,233,173,-5.25664,-36.71899,13,240990,15129,1540.088572,85.92768855
Pilões,2020-07-28,21,10,-6.26734,-38.0424,,241000,3838,547.1599792,0
Poço Branco,2020-07-28,184,43,-5.62055,-35.6598,3,241010,15413,1193.797444,19.46408876
Portalegre,2020-07-28,30,41,-6.0247,-37.98744,,241020,7867,381.3397737,0
Porto do Mangue,2020-07-28,55,110,-5.06713,-36.78074,3,241025,6437,854.4352959,46.6055616
Pureza,2020-07-28,83,24,-5.46347,-35.55422,1,241040,9621,862.6961854,10.39392994
Rafael Fernandes,2020-07-28,6,26,-6.19353,-38.22624,,241050,5098,117.693213,0
Rafael Godeiro,2020-07-28,13,32,-6.07699,-37.71655,,241060,3201,406.1230865,0
Riacho da Cruz,2020-07-28,12,15,-5.93638,-37.94869,1,241070,3579,335.2891869,27.94076558
Riacho de Santana,2020-07-28,8,3,-6.26328,-38.31373,,241080,4204,190.2949572,0
Riachuelo,2020-07-28,123,107,-5.81017,-35.82336,2,241090,8128,1513.287402,24.60629921
Rio do Fogo,2020-07-28,74,99,-5.27472,-35.38253,4,240895,10848,682.1533923,36.87315634
Rodolfo Fernandes,2020-07-28,21,14,-5.78972,-38.06058,,241100,4467,470.1141706,0
Ruy Barbosa,2020-07-28,35,47,-5.88106,-35.93479,,241110,3600,972.2222222,0
Santa Cruz,2020-07-28,292,575,-6.22901,-36.02177,6,241120,39674,735.9983869,15.12325452
Santa Maria,2020-07-28,66,123,-5.83959,-35.69,4,240933,5551,1188.974959,72.05908845
Santana do Matos,2020-07-28,46,142,-5.95806,-36.66102,2,241140,12791,359.6278633,15.63599406
Santana do Seridó,2020-07-28,15,45,-6.77131,-36.73417,1,241142,2680,559.7014925,37.31343284
Santo Antônio,2020-07-28,275,288,-6.31424,-35.47338,11,241150,24136,1139.376864,45.57507458
São Bento do Norte,2020-07-28,53,51,-5.06444,-36.03976,,241160,2747,1929.377503,0
São Bento do Trairí,2020-07-28,47,30,-6.34244,-36.08558,1,241170,4449,1056.417172,22.47696111
São Fernando,2020-07-28,9,41,-6.38232,-37.187,1,241180,3584,251.1160714,27.90178571
São Francisco do Oeste,2020-07-28,7,4,-6.00017,-38.16779,,241190,4228,165.5629139,0
São Gonçalo do Amarante,2020-07-28,1845,1407,-5.79319,-35.32883,65,241200,102400,1801.757813,63.4765625
São João do Sabugi,2020-07-28,19,46,-6.71691,-37.204,2,241210,6193,306.7979977,32.29452608
São José de Mipibu,2020-07-28,773,1476,-6.07368,-35.23786,13,241220,43899,1760.860156,29.61343083
São José do Campestre,2020-07-28,153,234,-6.31186,-35.71555,7,241230,12856,1190.105787,54.44928438
São José do Seridó,2020-07-28,26,54,-6.44938,-36.87973,,241240,4634,561.0703496,0
São Miguel,2020-07-28,85,122,-6.20453,-38.49297,2,241250,23519,361.4099239,8.503762915
São Miguel do Gostoso,2020-07-28,111,118,-5.12432,-35.6358,9,241255,10282,1079.556507,87.53160864
São Paulo do Potengi,2020-07-28,201,477,-5.8929,-35.75645,8,241260,17579,1143.40975,45.50884578
São Pedro,2020-07-28,85,48,-5.89628,-35.63512,4,241270,5971,1423.547145,66.99045386
São Rafael,2020-07-28,118,188,-5.80286,-36.88586,3,241280,8202,1438.673494,36.57644477
São Tomé,2020-07-28,78,122,-5.97253,-36.07673,3,241290,11055,705.5630936,27.13704206
São Vicente,2020-07-28,22,51,-6.2199,-36.68195,,241300,6424,342.4657534,0
Senador Elói de Souza,2020-07-28,44,32,-6.03667,-35.69078,,241310,6086,722.9707525,0
Senador Georgino Avelino,2020-07-28,27,26,-6.16267,-35.1247,2,241320,4440,608.1081081,45.04504505
Serra Caiada,2020-07-28,80,31,-6.10684,-35.71098,4,241030,10395,769.6007696,38.48003848
Serra de São Bento,2020-07-28,25,15,-6.41752,-35.70425,,241330,5762,433.877126,0
Serra do Mel,2020-07-28,121,114,-5.17469,-37.03803,7,241335,11938,1013.570112,58.63628749
Serra Negra do Norte,2020-07-28,124,82,-6.6659,-37.3996,6,241340,8078,1535.033424,74.27581084
Serrinha,2020-07-28,32,51,-6.27779,-35.49992,,241350,6229,513.7261198,0
Serrinha dos Pintos,2020-07-28,8,4,-6.11266,-37.95583,,241355,4800,166.6666667,0
Severiano Melo,2020-07-28,30,52,-5.78209,-37.95747,,241360,2440,1229.508197,0
Sítio Novo,2020-07-28,16,64,-6.1104,-35.91464,1,241370,5522,289.7500905,18.10938066
Taboleiro Grande,2020-07-28,12,24,-5.92827,-38.04435,1,241380,2566,467.6539361,38.97116134
Taipu,2020-07-28,89,58,-5.62183,-35.59692,3,241390,12279,724.8147243,24.431957
Tangará,2020-07-28,49,78,-6.19953,-35.8009,2,241400,15727,311.5660965,12.71698353
Tenente Ananias,2020-07-28,70,56,-6.46045,-38.18061,3,241410,10786,648.9894307,27.81383275
Tenente Laurentino Cruz,2020-07-28,28,41,-6.14641,-36.71766,,241415,5952,470.4301075,0
Tibau,2020-07-28,57,36,-4.84094,-37.2557,2,241105,4106,1388.212372,48.70920604
Tibau do Sul,2020-07-28,183,46,-6.18847,-35.09057,,241420,14180,1290.550071,0
Timbaúba dos Batistas,2020-07-28,16,38,-6.46438,-37.26717,,241430,2414,662.8003314,0
Touros,2020-07-28,371,110,-5.19887,-35.4605,17,241440,33287,1114.549223,51.07098867
Triunfo Potiguar,2020-07-28,15,18,-5.86708,-37.18546,1,241445,3237,463.3920297,30.89280198
Umarizal,2020-07-28,32,72,-5.99099,-37.8127,1,241450,10555,303.1738513,9.474182852
Upanema,2020-07-28,46,82,-5.64331,-37.2587,4,241460,14659,313.8003957,27.28699093
Várzea,2020-07-28,80,92,-6.34518,-35.37231,5,241470,5500,1454.545455,90.90909091
Venha-Ver,2020-07-28,6,9,-6.32,-38.49093,2,241475,4177,143.6437635,47.88125449
Vera Cruz,2020-07-28,112,35,-6.04383,-35.43211,4,241480,12481,897.3639933,32.04871405
Viçosa,2020-07-28,8,8,-5.99221,-37.94572,,241490,1718,465.6577416,0
Vila Flor,2020-07-28,65,2,-6.31526,-35.07625,,241500,3170,2050.473186,0
Importados,2020-07-28,141,39,,,6,,,,
