municipio,data,confirmado,suspeito,lat,lon,morte,codigo_ibge,populacao_estimada_2019,incidencia,mortalidade
Acari,2020-06-26,10,101,-6.433949999999925,-36.63958999999994,0,240010.0,11136.0,89.79885057471265,0.0
Açu,2020-06-26,321,329,-5.576209999999946,-36.91482999999994,14,240020.0,58017.0,553.2861057965769,24.130858196735442
Afonso Bezerra,2020-06-26,37,26,-5.500949999999932,-36.50316999999996,4,240030.0,11035.0,335.2967829632986,36.248300860897146
Água Nova,2020-06-26,0,0,-6.207479999999976,-38.29326999999995,0,240040.0,3252.0,0.0,0.0
Alexandria,2020-06-26,10,17,-6.408309999999973,-38.01498999999996,1,240050.0,13577.0,73.65397363187745,7.365397363187744
Almino Afonso,2020-06-26,7,19,-6.1523899999999685,-37.767109999999946,0,240060.0,4735.0,147.8352692713833,0.0
Alto do Rodrigues,2020-06-26,124,151,-5.295079999999928,-36.76235999999994,6,240070.0,14529.0,853.4654828274487,41.296716911005575
Angicos,2020-06-26,25,137,-5.679969999999969,-36.60628999999994,2,240080.0,11714.0,213.41983950828072,17.073587160662456
Antônio Martins,2020-06-26,3,10,-6.215829999999926,-37.888289999999984,0,240090.0,7145.0,41.98740377886634,0.0
Apodi,2020-06-26,713,118,-5.663089999999952,-37.79819999999995,9,240100.0,35845.0,1989.1198214534802,25.108104338122473
Areia Branca,2020-06-26,450,615,-4.955419999999948,-37.13026999999994,37,240110.0,27774.0,1620.2203499675954,133.2181176640023
Arês,2020-06-26,54,121,-6.195519999999932,-35.17175999999995,0,240120.0,14306.0,377.46400111841183,0.0
Baía Formosa,2020-06-26,19,14,-6.371239999999943,-35.00527999999996,1,240140.0,9271.0,204.9401359076691,10.7863229425089
Baraúna,2020-06-26,189,96,-5.079409999999939,-37.616939999999936,9,240145.0,28374.0,666.102770141679,31.71917953055614
Barcelona,2020-06-26,12,7,-5.950419999999951,-35.92599999999993,0,240150.0,3998.0,300.1500750375188,0.0
Bento Fernandes,2020-06-26,11,6,-5.693659999999966,-35.82129999999995,2,240160.0,5497.0,200.10915044569765,36.383481899217756
Boa Saúde,2020-06-26,13,15,-6.1568099999999495,-35.60445999999996,0,240530.0,10181.0,127.68883213829683,0.0
Bodó,2020-06-26,2,7,-5.987109999999973,-36.413319999999935,0,240165.0,2223.0,89.9685110211426,0.0
Bom Jesus,2020-06-26,46,34,-5.985359999999957,-35.584439999999965,2,240170.0,10210.0,450.53868756121443,19.58863858961802
Brejinho,2020-06-26,43,39,-6.204119999999932,-35.365399999999966,0,240180.0,12699.0,338.6093393180565,0.0
Caiçara do Norte,2020-06-26,30,29,-5.0642799999999415,-36.052749999999946,1,240185.0,6549.0,458.0852038479157,15.269506794930523
Caiçara do Rio do Vento,2020-06-26,39,34,-5.757599999999968,-35.997799999999984,1,240190.0,3684.0,1058.6319218241042,27.14440825190011
Caicó,2020-06-26,273,455,-6.460369999999955,-37.09818999999993,4,240200.0,67952.0,401.75417942076757,5.88650812338121
Campo Grande,2020-06-26,6,9,-5.862209999999948,-37.31170999999996,0,240130.0,9655.0,62.14396685655101,0.0
Campo Redondo,2020-06-26,25,15,-6.243609999999932,-36.18324999999993,0,240210.0,11217.0,222.8759917981635,0.0
Canguaretama,2020-06-26,83,129,-6.377809999999952,-35.134329999999984,9,240220.0,34276.0,242.15194305053097,26.257439607888905
Caraúbas,2020-06-26,127,41,-5.787839999999959,-37.559109999999976,0,240230.0,20493.0,619.7238081296052,0.0
Carnaúba dos Dantas,2020-06-26,8,77,-6.557059999999979,-36.59242999999998,2,240240.0,8180.0,97.79951100244497,24.449877750611243
Carnaubais,2020-06-26,36,61,-5.339999999999974,-36.830499999999965,2,240250.0,10759.0,334.6035876940236,18.589088205223533
Ceará-Mirim,2020-06-26,382,318,-5.6351999999999425,-35.419599999999946,19,240260.0,73497.0,519.7491054056628,25.851395295046053
Cerro Corá,2020-06-26,6,33,-6.046449999999938,-36.34772999999996,1,240270.0,11179.0,53.672063690848915,8.94534394847482
Coronel Ezequiel,2020-06-26,13,10,-6.385489999999948,-36.217049999999965,0,240280.0,5506.0,236.10606610969853,0.0
Coronel João Pessoa,2020-06-26,6,11,-6.261759999999981,-38.44419999999997,1,240290.0,4912.0,122.14983713355048,20.35830618892508
Cruzeta,2020-06-26,16,21,-6.412139999999965,-36.78745999999995,0,240300.0,7998.0,200.0500125031258,0.0
Currais Novos,2020-06-26,138,157,-6.2570799999999736,-36.51195999999993,2,240310.0,44786.0,308.13200553744474,4.465681239673112
Doutor Severiano,2020-06-26,16,9,-6.094689999999957,-38.373689999999954,1,240320.0,7076.0,226.11644997173542,14.132278123233464
Encanto,2020-06-26,19,23,-6.113109999999947,-38.309959999999926,3,240330.0,5638.0,336.99893579283435,53.2103582830791
