municipio,data,confirmado,suspeito,lat,lon,morte,codigo_ibge,populacao_estimada_2019,incidencia,mortalidade
Acari,2020-06-12,8,117,-6.433949999999925,-36.63958999999994,0,240010.0,11136.0,71.83908045977012,0.0
Açu,2020-06-12,203,255,-5.576209999999946,-36.91482999999994,9,240020.0,58017.0,349.89744385266386,15.512694555044213
Afonso Bezerra,2020-06-12,19,12,-5.500949999999932,-36.50316999999996,1,240030.0,11035.0,172.17942908926145,9.062075215224286
Água Nova,2020-06-12,0,1,-6.207479999999976,-38.29326999999995,0,240040.0,3252.0,0.0,0.0
Alexandria,2020-06-12,7,4,-6.408309999999973,-38.01498999999996,1,240050.0,13577.0,51.55778154231421,7.365397363187744
Almino Afonso,2020-06-12,5,17,-6.1523899999999685,-37.767109999999946,0,240060.0,4735.0,105.59662090813093,0.0
Alto do Rodrigues,2020-06-12,93,70,-5.295079999999928,-36.76235999999994,6,240070.0,14529.0,640.0991121205864,41.296716911005575
Angicos,2020-06-12,14,44,-5.679969999999969,-36.60628999999994,2,240080.0,11714.0,119.51511012463719,17.073587160662456
Antônio Martins,2020-06-12,2,4,-6.215829999999926,-37.888289999999984,0,240090.0,7145.0,27.99160251924423,0.0
Apodi,2020-06-12,418,74,-5.663089999999952,-37.79819999999995,8,240100.0,35845.0,1166.1319570372436,22.318314967219976
Areia Branca,2020-06-12,359,649,-4.955419999999948,-37.13026999999994,31,240110.0,27774.0,1292.5757903074818,111.61517966443436
Arês,2020-06-12,25,45,-6.195519999999932,-35.17175999999995,0,240120.0,14306.0,174.75185236963512,0.0
Baía Formosa,2020-06-12,7,8,-6.371239999999943,-35.00527999999996,1,240140.0,9271.0,75.5042605975623,10.7863229425089
Baraúna,2020-06-12,114,114,-5.079409999999939,-37.616939999999936,7,240145.0,28374.0,401.7762740537111,24.670472968210337
Barcelona,2020-06-12,5,8,-5.950419999999951,-35.92599999999993,0,240150.0,3998.0,125.06253126563281,0.0
Bento Fernandes,2020-06-12,10,5,-5.693659999999966,-35.82129999999995,0,240160.0,5497.0,181.91740949608877,0.0
Boa Saúde,2020-06-12,5,12,-6.1568099999999495,-35.60445999999996,0,240530.0,10181.0,49.11108928396032,0.0
Bodó,2020-06-12,1,10,-5.987109999999973,-36.413319999999935,0,240165.0,2223.0,44.9842555105713,0.0
Bom Jesus,2020-06-12,21,24,-5.985359999999957,-35.584439999999965,1,240170.0,10210.0,205.68070519098922,9.79431929480901
Brejinho,2020-06-12,24,31,-6.204119999999932,-35.365399999999966,0,240180.0,12699.0,188.99125915426413,0.0
Caiçara do Norte,2020-06-12,18,12,-5.0642799999999415,-36.052749999999946,1,240185.0,6549.0,274.85112230874944,15.269506794930523
Caiçara do Rio do Vento,2020-06-12,26,24,-5.757599999999968,-35.997799999999984,1,240190.0,3684.0,705.7546145494028,27.14440825190011
Caicó,2020-06-12,130,401,-6.460369999999955,-37.09818999999993,2,240200.0,67952.0,191.31151400988935,2.943254061690605
Campo Grande,2020-06-12,3,5,-5.862209999999948,-37.31170999999996,0,240130.0,9655.0,31.071983428275505,0.0
Campo Redondo,2020-06-12,15,11,-6.243609999999932,-36.18324999999993,0,240210.0,11217.0,133.7255950788981,0.0
Canguaretama,2020-06-12,66,53,-6.377809999999952,-35.134329999999984,7,240220.0,34276.0,192.55455712451862,20.422453028358035
Caraúbas,2020-06-12,87,15,-5.787839999999959,-37.559109999999976,0,240230.0,20493.0,424.5352071439028,0.0
Carnaúba dos Dantas,2020-06-12,5,62,-6.557059999999979,-36.59242999999998,2,240240.0,8180.0,61.12469437652812,24.449877750611243
Carnaubais,2020-06-12,26,52,-5.339999999999974,-36.830499999999965,0,240250.0,10759.0,241.65814666790592,0.0
Ceará-Mirim,2020-06-12,178,248,-5.6351999999999425,-35.419599999999946,15,240260.0,73497.0,242.1867559220104,20.408996285562676
Cerro Corá,2020-06-12,1,23,-6.046449999999938,-36.34772999999996,1,240270.0,11179.0,8.94534394847482,8.94534394847482
Coronel Ezequiel,2020-06-12,1,3,-6.385489999999948,-36.217049999999965,0,240280.0,5506.0,18.162005085361425,0.0
Coronel João Pessoa,2020-06-12,4,8,-6.261759999999981,-38.44419999999997,1,240290.0,4912.0,81.43322475570032,20.35830618892508
Cruzeta,2020-06-12,13,16,-6.412139999999965,-36.78745999999995,0,240300.0,7998.0,162.5406351587897,0.0
Currais Novos,2020-06-12,52,107,-6.2570799999999736,-36.51195999999993,1,240310.0,44786.0,116.10771223150093,2.232840619836556
Doutor Severiano,2020-06-12,8,4,-6.094689999999957,-38.373689999999954,1,240320.0,7076.0,113.05822498586771,14.132278123233464
Encanto,2020-06-12,15,27,-6.113109999999947,-38.309959999999926,2,240330.0,5638.0,266.05179141539554,35.4735721887194
Equador,2020-06-12,6,3,-6.944639999999938,-36.71771999999993,0,240340.0,6045.0,99.25558312655087,0.0
Espírito Santo,2020-06-12,12,8,-6.332849999999951,-35.310539999999946,0,240350.0,10505.0,114.23131841980009,0.0
Extremoz,2020-06-12,173,217,-5.705919999999932,-35.302739999999964,4,240360.0,28583.0,605.2548717769304,13.994332295420353
Felipe Guerra,2020-06-12,39,9,-5.598289999999963,-37.696579999999976,0,240370.0,5985.0,651.6290726817042,0.0
Fernando Pedroza,2020-06-12,5,20,-5.6970699999999415,-36.53090999999995,0,240375.0,3054.0,163.71971185330713,0.0
Florânia,2020-06-12,9,49,-6.122259999999926,-36.810299999999984,0,240380.0,9116.0,98.72751206669592,0.0
Francisco Dantas,2020-06-12,1,15,-6.0887899999999595,-38.12426999999997,0,240390.0,2824.0,35.41076487252125,0.0
Frutuoso Gomes,2020-06-12,5,7,-6.159069999999929,-37.840929999999965,0,240400.0,4068.0,122.91052114060963,0.0
Galinhos,2020-06-12,5,3,-5.092329999999947,-36.274389999999975,0,240410.0,2786.0,179.46877243359654,0.0
Goianinha,2020-06-12,93,151,-6.2680299999999525,-35.208459999999945,0,240420.0,26328.0,353.23609845031905,0.0
Governador Dix-Sept Rosado,2020-06-12,15,56,-5.455879999999978,-37.51944999999995,0,240430.0,13037.0,115.05714504870754,0.0
Grossos,2020-06-12,38,97,-4.982039999999927,-37.15163999999993,1,240440.0,10383.0,365.982856592507,9.631127805065974
Guamaré,2020-06-12,96,156,-5.10821999999996,-36.31984999999997,4,240450.0,15659.0,613.065968452647,25.544415352193628
Ielmo Marinho,2020-06-12,24,33,-5.8213799999999765,-35.552379999999964,2,240460.0,13766.0,174.34258317594072,14.52854859799506
Ipanguaçu,2020-06-12,38,35,-5.50834999999995,-36.85965999999996,6,240470.0,15491.0,245.30372474339939,38.73216706474727
Ipueira,2020-06-12,2,11,-6.816899999999976,-37.19819999999993,0,240480.0,2241.0,89.2458723784025,0.0
Itajá,2020-06-12,30,19,-5.631279999999948,-36.86386999999996,1,240485.0,7548.0,397.456279809221,13.248542660307367
Itaú,2020-06-12,14,22,-5.844509999999957,-37.99028999999996,0,240490.0,5878.0,238.17625042531475,0.0
Jaçanã,2020-06-12,8,16,-6.427419999999927,-36.204079999999976,0,240500.0,9133.0,87.59443775320267,0.0
Jandaíra,2020-06-12,8,10,-5.356999999999972,-36.125839999999975,0,240510.0,6878.0,116.31288165164291,0.0
