municipio,data,confirmado,suspeito,lat,lon,morte,codigo_ibge,populacao_estimada_2019,incidencia,mortalidade
Canguaretama,2020-07-04,153,195,-6.37781,-35.13433,13,240220,34276,446.3764733,37.92741277
Caraúbas,2020-07-04,155,85,-5.78784,-37.55911,,240230,20493,756.3558288,0
Carnaúba dos Dantas,2020-07-04,24,119,-6.55706,-36.59243,2,240240,8180,293.398533,24.44987775
Carnaubais,2020-07-04,69,49,-5.34,-36.8305,2,240250,10759,641.3235431,18.58908821
Ceará-Mirim,2020-07-04,504,431,-5.6352,-35.4196,25,240260,73497,685.7422752,34.01499381
Cerro Corá,2020-07-04,14,54,-6.04645,-36.34773,1,240270,11179,125.2348153,8.945343948
Coronel Ezequiel,2020-07-04,20,9,-6.38549,-36.21705,,240280,5506,363.2401017,0
Coronel João Pessoa,2020-07-04,6,8,-6.26176,-38.4442,1,240290,4912,122.1498371,20.35830619
Cruzeta,2020-07-04,22,47,-6.41214,-36.78746,1,240300,7998,275.0687672,12.50312578
Currais Novos,2020-07-04,213,253,-6.25708,-36.51196,6,240310,44786,475.595052,13.39704372
Doutor Severiano,2020-07-04,17,6,-6.09469,-38.37369,1,240320,7076,240.2487281,14.13227812
Encanto,2020-07-04,21,15,-6.11311,-38.30996,3,240330,5638,372.472508,53.21035828
Equador,2020-07-04,7,8,-6.94464,-36.71772,,240340,6045,115.7981803,0
Espírito Santo,2020-07-04,81,37,-6.33285,-35.31054,3,240350,10505,771.0613993,28.5578296
Extremoz,2020-07-04,353,344,-5.70592,-35.30274,17,240360,28583,1234.999825,59.47591226
Felipe Guerra,2020-07-04,83,10,-5.59829,-37.69658,1,240370,5985,1386.800334,16.70843776
Fernando Pedroza,2020-07-04,17,34,-5.69707,-36.53091,,240375,3054,556.6470203,0
Florânia,2020-07-04,35,154,-6.12226,-36.8103,,240380,9116,383.9403247,0
Francisco Dantas,2020-07-04,3,21,-6.08879,-38.12427,,240390,2824,106.2322946,0
Frutuoso Gomes,2020-07-04,5,2,-6.15907,-37.84093,,240400,4068,122.9105211,0
Galinhos,2020-07-04,26,6,-5.09233,-36.27439,,240410,2786,933.2376167,0
Goianinha,2020-07-04,251,176,-6.26803,-35.20846,5,240420,26328,953.3576421,18.99118809
Governador Dix-Sept Rosado,2020-07-04,56,79,-5.45588,-37.51945,,240430,13037,429.5466748,0
Grossos,2020-07-04,167,178,-4.98204,-37.15164,4,240440,10383,1608.398343,38.52451122
Guamaré,2020-07-04,236,306,-5.10822,-36.31985,9,240450,15659,1507.120506,57.47493454
Ielmo Marinho,2020-07-04,80,78,-5.82138,-35.55238,1,240460,13766,581.1419439,7.264274299
Ipanguaçu,2020-07-04,73,108,-5.50835,-36.85966,7,240470,15491,471.241366,45.18752824
Ipueira,2020-07-04,4,10,-6.8169,-37.1982,,240480,2241,178.4917448,0
Itajá,2020-07-04,107,53,-5.63128,-36.86387,1,240485,7548,1417.594065,13.24854266
Itaú,2020-07-04,17,14,-5.84451,-37.99029,,240490,5878,289.2140184,0
Jaçanã,2020-07-04,74,26,-6.42742,-36.20408,,240500,9133,810.2485492,0
Jandaíra,2020-07-04,46,17,-5.357,-36.12584,1,240510,6878,668.7990695,14.53911021
Janduís,2020-07-04,10,25,-6.01718,-37.40641,1,240520,5268,189.8253607,18.98253607
Japi,2020-07-04,14,25,-6.46597,-35.94585,,240540,5055,276.9535114,0
Jardim de Angicos,2020-07-04,3,6,-5.65155,-35.97139,,240550,2612,114.8545176,0
Jardim de Piranhas,2020-07-04,82,224,-6.37882,-37.35209,3,240560,14837,552.6723731,20.21972097
Jardim do Seridó,2020-07-04,50,52,-6.58731,-36.77304,1,240570,12396,403.3559213,8.067118425
João Câmara,2020-07-04,197,87,-5.54933,-35.81469,2,240580,34955,563.581748,5.721642111
João Dias,2020-07-04,1,3,-6.27803,-37.79739,,240590,2654,37.67897513,0
José da Penha,2020-07-04,3,5,-6.31884,-38.28444,,240600,5951,50.41169551,0
Jucurutu,2020-07-04,96,284,-6.03196,-37.01604,4,240610,18295,524.7335338,21.86389724
Jundiá,2020-07-04,18,11,-6.26701,-35.32768,,240615,3898,461.7752694,0
Lagoa d'Anta,2020-07-04,57,63,-6.39137,-35.59791,2,240620,6769,842.0741616,29.54646181
Lagoa de Pedras,2020-07-04,16,27,-6.14635,-35.43342,1,240630,7544,212.0890774,13.25556734
Lagoa de Velhos,2020-07-04,43,2,-6.00234,-35.86802,1,240640,2732,1573.938507,36.60322108
Lagoa Nova,2020-07-04,15,10,-6.09447,-36.47148,1,240650,15614,96.06763161,6.404508774
Lagoa Salgada,2020-07-04,34,52,-6.12244,-35.48143,,240660,8245,412.371134,0
Lajes,2020-07-04,44,159,-5.70114,-36.24449,1,240670,11277,390.1746919,8.867606633
Lajes Pintadas,2020-07-04,57,18,-6.14999,-36.1168,1,240680,4759,1197.730616,21.01281782
Lucrécia,2020-07-04,5,7,-6.11528,-37.81364,,240690,3996,125.1251251,0
Luís Gomes,2020-07-04,16,21,-6.4133,-38.38689,1,240700,10116,158.1652827,9.88533017
Macaíba,2020-07-04,568,1974,-5.85975,-35.3498,27,240710,80792,703.0399049,33.41915041
Macau,2020-07-04,203,197,-5.11261,-36.63449,15,240720,31814,638.0838625,47.14905388
Major Sales,2020-07-04,2,15,-6.40682,-38.32301,1,240725,4020,49.75124378,24.87562189
Marcelino Vieira,2020-07-04,23,49,-6.29336,-38.16689,,240730,8347,275.5481011,0
Martins,2020-07-04,13,7,-6.09002,-37.91357,,240740,8725,148.9971347,0
Maxaranguape,2020-07-04,65,53,-5.51832,-35.25922,1,240750,12371,525.4223587,8.083420904
Messias Targino,2020-07-04,12,7,-6.07799,-37.51304,1,240760,4601,260.8128668,21.73440556
Montanhas,2020-07-04,60,30,-6.48446,-35.28537,3,240770,11251,533.2859301,26.66429651
Monte Alegre,2020-07-04,125,110,-6.07245,-35.33661,2,240780,22451,556.7680727,8.908289163
Monte das Gameleiras,2020-07-04,8,22,-6.44027,-35.78497,,240790,2105,380.0475059,0
Mossoró,2020-07-04,3332,2376,-5.18784,-37.34422,137,240800,297378,1120.459483,46.06931246
Natal,2020-07-04,13099,24715,-5.79544,-35.21151,506,240810,884122,1481.582858,57.23192048
Nísia Floresta,2020-07-04,188,145,-6.05176,-35.22306,3,240820,27602,681.1100645,10.86877762
Nova Cruz,2020-07-04,284,298,-6.47523,-35.42884,15,240830,37343,760.517366,40.16817074
Olho-d'Água do Borges,2020-07-04,17,2,-5.95575,-37.70363,,240840,4258,399.2484735,0
Ouro Branco,2020-07-04,21,9,-6.70336,-36.94578,,240850,4812,436.4089776,0
Paraná,2020-07-04,7,3,-6.48408,-38.31216,,240860,4254,164.5510108,0
Paraú,2020-07-04,17,26,-5.77734,-37.1016,1,240870,3768,451.1677282,26.53927813
Parazinho,2020-07-04,45,46,-5.22691,-35.83942,,240880,5237,859.2705748,0
Parelhas,2020-07-04,48,207,-6.69242,-36.65892,,240890,21477,223.4949015,0
Parnamirim,2020-07-04,3473,5066,-5.90543,-35.2612,86,240325,261469,1328.264536,32.89108843
Passa e Fica,2020-07-04,36,34,-6.43547,-35.64359,1,240910,13277,271.1455901,7.531821948
Passagem,2020-07-04,19,15,-6.2787,-35.37552,,240920,3089,615.0857883,0
Patu,2020-07-04,16,18,-6.10194,-37.6373,1,240930,12755,125.4410035,7.840062721
Pau dos Ferros,2020-07-04,59,91,-6.1119,-38.20615,1,240940,30394,194.11726,3.290123051
Pedra Grande,2020-07-04,30,14,-5.15087,-35.87696,,240950,3237,926.7840593,0
Pedra Preta,2020-07-04,6,7,-5.58167,-36.10432,,240960,2458,244.100895,0
Pedro Avelino,2020-07-04,13,14,-5.5205,-36.38722,,240970,6716,193.5675998,0
Pedro Velho,2020-07-04,32,57,-6.43889,-35.22165,,240980,14806,216.1285965,0
Pendências,2020-07-04,198,166,-5.25664,-36.71899,9,240990,15129,1308.744795,59.48839976
Pilões,2020-07-04,18,6,-6.26734,-38.0424,,241000,3838,468.9942678,0
Poço Branco,2020-07-04,140,37,-5.62055,-35.6598,3,241010,15413,908.324142,19.46408876
Portalegre,2020-07-04,13,22,-6.0247,-37.98744,,241020,7867,165.2472353,0
Porto do Mangue,2020-07-04,42,95,-5.06713,-36.78074,3,241025,6437,652.4778624,46.6055616
Pureza,2020-07-04,73,17,-5.46347,-35.55422,1,241040,9621,758.756886,10.39392994
Rafael Fernandes,2020-07-04,,8,-6.19353,-38.22624,,241050,5098,0,0
Rafael Godeiro,2020-07-04,11,26,-6.07699,-37.71655,,241060,3201,343.6426117,0
Riacho da Cruz,2020-07-04,10,6,-5.93638,-37.94869,1,241070,3579,279.4076558,27.94076558
Riacho de Santana,2020-07-04,3,2,-6.26328,-38.31373,,241080,4204,71.36060894,0
Riachuelo,2020-07-04,113,91,-5.81017,-35.82336,2,241090,8128,1390.255906,24.60629921
Rio do Fogo,2020-07-04,60,86,-5.27472,-35.38253,2,240895,10848,553.0973451,18.43657817
Rodolfo Fernandes,2020-07-04,18,11,-5.78972,-38.06058,,241100,4467,402.9550034,0
Ruy Barbosa,2020-07-04,35,38,-5.88106,-35.93479,,241110,3600,972.2222222,0
Santa Cruz,2020-07-04,189,392,-6.22901,-36.02177,2,241120,39674,476.3825175,5.041084841
Santa Maria,2020-07-04,64,117,-5.83959,-35.69,4,240933,5551,1152.945415,72.05908845
Santana do Matos,2020-07-04,29,78,-5.95806,-36.66102,1,241140,12791,226.7219138,7.817997029
Santana do Seridó,2020-07-04,11,7,-6.77131,-36.73417,,241142,2680,410.4477612,0
Santo Antônio,2020-07-04,187,227,-6.31424,-35.47338,11,241150,24136,774.7762678,45.57507458
São Bento do Norte,2020-07-04,33,41,-5.06444,-36.03976,,241160,2747,1201.310521,0
São Bento do Trairí,2020-07-04,36,29,-6.34244,-36.08558,,241170,4449,809.1706001,0
São Fernando,2020-07-04,6,15,-6.38232,-37.187,1,241180,3584,167.4107143,27.90178571
São Francisco do Oeste,2020-07-04,2,4,-6.00017,-38.16779,,241190,4228,47.30368969,0
São Gonçalo do Amarante,2020-07-04,1567,1157,-5.79319,-35.32883,48,241200,102400,1530.273438,46.875
São João do Sabugi,2020-07-04,13,37,-6.71691,-37.204,1,241210,6193,209.9144195,16.14726304
São José de Mipibu,2020-07-04,548,938,-6.07368,-35.23786,8,241220,43899,1248.320007,18.22364974
São José do Campestre,2020-07-04,110,103,-6.31186,-35.71555,5,241230,12856,855.6316117,38.89234599
São José do Seridó,2020-07-04,14,19,-6.44938,-36.87973,,241240,4634,302.1148036,0
São Miguel,2020-07-04,56,75,-6.20453,-38.49297,,241250,23519,238.1053616,0
São Miguel do Gostoso,2020-07-04,67,92,-5.12432,-35.6358,4,241255,10282,651.6241976,38.90293717
São Paulo do Potengi,2020-07-04,186,414,-5.8929,-35.75645,7,241260,17579,1058.080664,39.82024006
São Pedro,2020-07-04,53,39,-5.89628,-35.63512,4,241270,5971,887.6235136,66.99045386
São Rafael,2020-07-04,67,140,-5.80286,-36.88586,3,241280,8202,816.8739332,36.57644477
São Tomé,2020-07-04,70,72,-5.97253,-36.07673,2,241290,11055,633.1976481,18.09136137
São Vicente,2020-07-04,17,20,-6.2199,-36.68195,,241300,6424,264.6326276,0
Senador Elói de Souza,2020-07-04,36,20,-6.03667,-35.69078,,241310,6086,591.5215248,0
Senador Georgino Avelino,2020-07-04,19,22,-6.16267,-35.1247,2,241320,4440,427.9279279,45.04504505
Serra Caiada,2020-07-04,51,21,-6.10684,-35.71098,3,241030,10395,490.6204906,28.86002886
Serra de São Bento,2020-07-04,16,15,-6.41752,-35.70425,,241330,5762,277.6813606,0
Serra do Mel,2020-07-04,102,67,-5.17469,-37.03803,3,241335,11938,854.4144748,25.12983749
Serra Negra do Norte,2020-07-04,66,58,-6.6659,-37.3996,2,241340,8078,817.0339193,24.75860361
Serrinha,2020-07-04,17,30,-6.27779,-35.49992,,241350,6229,272.9170011,0
Serrinha dos Pintos,2020-07-04,7,3,-6.11266,-37.95583,,241355,4800,145.8333333,0
Severiano Melo,2020-07-04,24,23,-5.78209,-37.95747,,241360,2440,983.6065574,0
Sítio Novo,2020-07-04,12,38,-6.1104,-35.91464,,241370,5522,217.3125679,0
Taboleiro Grande,2020-07-04,9,6,-5.92827,-38.04435,1,241380,2566,350.7404521,38.97116134
Taipu,2020-07-04,58,40,-5.62183,-35.59692,1,241390,12279,472.3511687,8.143985667
Tangará,2020-07-04,34,46,-6.19953,-35.8009,2,241400,15727,216.18872,12.71698353
Tenente Ananias,2020-07-04,29,16,-6.46045,-38.18061,2,241410,10786,268.8670499,18.54255516
Tenente Laurentino Cruz,2020-07-04,26,27,-6.14641,-36.71766,,241415,5952,436.827957,0
Tibau,2020-07-04,49,33,-4.84094,-37.2557,2,241105,4106,1193.375548,48.70920604
Tibau do Sul,2020-07-04,105,36,-6.18847,-35.09057,,241420,14180,740.4795487,0
Timbaúba dos Batistas,2020-07-04,12,18,-6.46438,-37.26717,,241430,2414,497.1002486,0
Touros,2020-07-04,323,85,-5.19887,-35.4605,9,241440,33287,970.3487848,27.03758224
Triunfo Potiguar,2020-07-04,11,9,-5.86708,-37.18546,,241445,3237,339.8208217,0
Umarizal,2020-07-04,28,28,-5.99099,-37.8127,1,241450,10555,265.2771198,9.474182852
Upanema,2020-07-04,19,48,-5.64331,-37.2587,2,241460,14659,129.6132069,13.64349546
Várzea,2020-07-04,47,58,-6.34518,-35.37231,2,241470,5500,854.5454545,36.36363636
Venha-Ver,2020-07-04,5,4,-6.32,-38.49093,2,241475,4177,119.7031362,47.88125449
Vera Cruz,2020-07-04,106,27,-6.04383,-35.43211,4,241480,12481,849.2909222,32.04871405
Viçosa,2020-07-04,5,6,-5.99221,-37.94572,,241490,1718,291.0360885,0
Vila Flor,2020-07-04,42,1,-6.31526,-35.07625,,241500,3170,1324.921136,0
Importados,2020-07-04,65,6,,,5,,,,
