municipio,data,confirmado,suspeito,lat,lon,morte,codigo_ibge,populacao_estimada_2019,incidencia,mortalidade
Caicó,2020-06-05,64,360,-6.460369999999955,-37.09818999999993,1,240200.0,67952.0,94.18412997409936,1.4716270308453026
Campo Grande,2020-06-05,2,4,-5.862209999999948,-37.31170999999996,0,240130.0,9655.0,20.714655618850337,0.0
Campo Redondo,2020-06-05,9,14,-6.243609999999932,-36.18324999999993,0,240210.0,11217.0,80.23535704733887,0.0
Canguaretama,2020-06-05,56,46,-6.377809999999952,-35.134329999999984,7,240220.0,34276.0,163.37962422686428,20.422453028358035
Caraúbas,2020-06-05,45,20,-5.787839999999959,-37.559109999999976,0,240230.0,20493.0,219.58717610891526,0.0
Carnaúba dos Dantas,2020-06-05,4,58,-6.557059999999979,-36.59242999999998,2,240240.0,8180.0,48.89975550122249,24.449877750611243
Carnaubais,2020-06-05,21,36,-5.339999999999974,-36.830499999999965,0,240250.0,10759.0,195.1854261548471,0.0
Ceará-Mirim,2020-06-05,130,215,-5.6351999999999425,-35.419599999999946,13,240260.0,73497.0,176.87796780820986,17.687796780820985
Cerro Corá,2020-06-05,1,22,-6.046449999999938,-36.34772999999996,1,240270.0,11179.0,8.94534394847482,8.94534394847482
Coronel Ezequiel,2020-06-05,0,2,-6.385489999999948,-36.217049999999965,0,240280.0,5506.0,0.0,0.0
Coronel João Pessoa,2020-06-05,2,8,-6.261759999999981,-38.44419999999997,1,240290.0,4912.0,40.71661237785016,20.35830618892508
Cruzeta,2020-06-05,11,32,-6.412139999999965,-36.78745999999995,0,240300.0,7998.0,137.534383595899,0.0
Currais Novos,2020-06-05,33,70,-6.2570799999999736,-36.51195999999993,1,240310.0,44786.0,73.68374045460635,2.232840619836556
Doutor Severiano,2020-06-05,6,5,-6.094689999999957,-38.373689999999954,0,240320.0,7076.0,84.79366873940079,0.0
Encanto,2020-06-05,15,29,-6.113109999999947,-38.309959999999926,2,240330.0,5638.0,266.05179141539554,35.4735721887194
Equador,2020-06-05,2,3,-6.944639999999938,-36.71771999999993,0,240340.0,6045.0,33.085194375516956,0.0
Espírito Santo,2020-06-05,5,7,-6.332849999999951,-35.310539999999946,0,240350.0,10505.0,47.596382674916704,0.0
Extremoz,2020-06-05,136,213,-5.705919999999932,-35.302739999999964,3,240360.0,28583.0,475.80729804429205,10.495749221565266
Felipe Guerra,2020-06-05,36,9,-5.598289999999963,-37.696579999999976,0,240370.0,5985.0,601.5037593984963,0.0
Fernando Pedroza,2020-06-05,4,19,-5.6970699999999415,-36.53090999999995,0,240375.0,3054.0,130.97576948264572,0.0
Florânia,2020-06-05,3,52,-6.122259999999926,-36.810299999999984,0,240380.0,9116.0,32.90917068889864,0.0
Francisco Dantas,2020-06-05,1,16,-6.0887899999999595,-38.12426999999997,0,240390.0,2824.0,35.41076487252125,0.0
Frutuoso Gomes,2020-06-05,5,8,-6.159069999999929,-37.840929999999965,0,240400.0,4068.0,122.91052114060963,0.0
Galinhos,2020-06-05,3,4,-5.092329999999947,-36.274389999999975,0,240410.0,2786.0,107.68126346015794,0.0
Goianinha,2020-06-05,49,146,-6.2680299999999525,-35.208459999999945,0,240420.0,26328.0,186.11364326952295,0.0
Governador Dix-Sept Rosado,2020-06-05,9,51,-5.455879999999978,-37.51944999999995,0,240430.0,13037.0,69.03428702922452,0.0
Grossos,2020-06-05,15,72,-4.982039999999927,-37.15163999999993,1,240440.0,10383.0,144.4669170759896,9.631127805065974
Guamaré,2020-06-05,77,138,-5.10821999999996,-36.31984999999997,4,240450.0,15659.0,491.7299955297274,25.544415352193628
Ielmo Marinho,2020-06-05,17,22,-5.8213799999999765,-35.552379999999964,2,240460.0,13766.0,123.492663082958,14.52854859799506
Ipanguaçu,2020-06-05,33,34,-5.50834999999995,-36.85965999999996,5,240470.0,15491.0,213.02691885611,32.27680588728939
Ipueira,2020-06-05,2,12,-6.816899999999976,-37.19819999999993,0,240480.0,2241.0,89.2458723784025,0.0
Itajá,2020-06-05,17,21,-5.631279999999948,-36.86386999999996,1,240485.0,7548.0,225.22522522522522,13.248542660307367
Itaú,2020-06-05,13,20,-5.844509999999957,-37.99028999999996,0,240490.0,5878.0,221.16366110922084,0.0
Jaçanã,2020-06-05,8,10,-6.427419999999927,-36.204079999999976,0,240500.0,9133.0,87.59443775320267,0.0
Jandaíra,2020-06-05,3,9,-5.356999999999972,-36.125839999999975,0,240510.0,6878.0,43.61733061936609,0.0
Janduís,2020-06-05,1,3,-6.017179999999938,-37.40640999999994,1,240520.0,5268.0,18.98253606681853,18.98253606681853
Japi,2020-06-05,4,9,-6.46596999999997,-35.94584999999995,0,240540.0,5055.0,79.1295746785361,0.0
Jardim de Angicos,2020-06-05,1,2,-5.651549999999928,-35.97138999999993,0,240550.0,2612.0,38.28483920367535,0.0
Jardim de Piranhas,2020-06-05,5,35,-6.378819999999963,-37.352089999999976,1,240560.0,14837.0,33.69953494641774,6.739906989283548
Jardim do Seridó,2020-06-05,11,14,-6.587309999999945,-36.773039999999966,0,240570.0,12396.0,88.73830267828332,0.0
João Câmara,2020-06-05,39,33,-5.549329999999942,-35.814689999999985,2,240580.0,34955.0,111.57202117007583,5.721642111285939
João Dias,2020-06-05,0,3,-6.2780299999999425,-37.79738999999995,0,240590.0,2654.0,0.0,0.0
José da Penha,2020-06-05,0,5,-6.318839999999965,-38.28443999999996,0,240600.0,5951.0,0.0,0.0
Jucurutu,2020-06-05,14,75,-6.0319599999999705,-37.016039999999975,0,240610.0,18295.0,76.5236403388904,0.0
Jundiá,2020-06-05,2,4,-6.267009999999972,-35.32767999999993,0,240615.0,3898.0,51.3083632632119,0.0
Lagoa d'Anta,2020-06-05,0,8,-6.391369999999938,-35.59790999999996,0,240620.0,6769.0,0.0,0.0
Lagoa de Pedras,2020-06-05,3,7,-6.146349999999927,-35.43341999999996,1,240630.0,7544.0,39.76670201484624,13.255567338282079
Lagoa de Velhos,2020-06-05,2,8,-6.002339999999948,-35.868019999999945,0,240640.0,2732.0,73.20644216691069,0.0
Lagoa Nova,2020-06-05,5,10,-6.0944699999999425,-36.47147999999993,0,240650.0,15614.0,32.0225438708851,0.0
Lagoa Salgada,2020-06-05,5,16,-6.122439999999926,-35.481429999999925,0,240660.0,8245.0,60.64281382656156,0.0
Lajes,2020-06-05,9,32,-5.701139999999953,-36.24448999999999,0,240670.0,11277.0,79.80845969672785,0.0
Lajes Pintadas,2020-06-05,9,9,-6.1499899999999466,-36.11679999999996,0,240680.0,4759.0,189.1153603698256,0.0
Lucrécia,2020-06-05,6,3,-6.115279999999927,-37.813639999999964,0,240690.0,3996.0,150.15015015015015,0.0
Luís Gomes,2020-06-05,3,9,-6.4132999999999365,-38.38688999999994,0,240700.0,10116.0,29.65599051008304,0.0
Macaíba,2020-06-05,178,686,-5.859749999999963,-35.34979999999996,7,240710.0,80792.0,220.3188434498465,8.664224180611942
Macau,2020-06-05,56,108,-5.112609999999961,-36.634489999999964,1,240720.0,31814.0,176.02313446910165,3.1432702583768153
Major Sales,2020-06-05,0,3,-6.406819999999925,-38.323009999999954,0,240725.0,4020.0,0.0,0.0
Marcelino Vieira,2020-06-05,0,5,-6.29335999999995,-38.16688999999997,0,240730.0,8347.0,0.0,0.0
Martins,2020-06-05,3,3,-6.090019999999981,-37.913569999999936,0,240740.0,8725.0,34.38395415472779,0.0
Maxaranguape,2020-06-05,12,8,-5.518319999999959,-35.259219999999964,2,240750.0,12371.0,97.00105084471748,16.166841807452915
Messias Targino,2020-06-05,1,2,-6.077989999999943,-37.513039999999926,0,240760.0,4601.0,21.734405564007826,0.0
Montanhas,2020-06-05,13,16,-6.484459999999956,-35.285369999999936,1,240770.0,11251.0,115.54528486356769,8.888098835659052
Monte Alegre,2020-06-05,30,60,-6.072449999999948,-35.33660999999995,1,240780.0,22451.0,133.62433744599352,4.454144581533116
Monte das Gameleiras,2020-06-05,0,2,-6.440269999999941,-35.78496999999993,0,240790.0,2105.0,0.0,0.0
Mossoró,2020-06-05,1279,1128,-5.1878399999999365,-37.34421999999995,68,240800.0,297378.0,430.09234038832733,22.86652005192045
Natal,2020-06-05,3610,9467,-5.795439999999927,-35.211509999999976,131,240810.0,884122.0,408.31468960166137,14.816959650364995
Nísia Floresta,2020-06-05,40,44,-6.051759999999945,-35.22305999999997,2,240820.0,27602.0,144.91703499746396,7.245851749873198
Nova Cruz,2020-06-05,48,51,-6.475229999999954,-35.42883999999998,1,240830.0,37343.0,128.53814637281417,2.677878049433629
Olho-d'Água do Borges,2020-06-05,2,0,-5.9557499999999655,-37.703629999999976,0,240840.0,4258.0,46.97040864255519,0.0
Ouro Branco,2020-06-05,5,13,-6.703359999999975,-36.945779999999964,0,240850.0,4812.0,103.90689941812137,0.0
Paraná,2020-06-05,2,3,-6.484079999999949,-38.31215999999995,0,240860.0,4254.0,47.01457451810061,0.0
Paraú,2020-06-05,4,4,-5.777339999999981,-37.10159999999996,0,240870.0,3768.0,106.15711252653928,0.0
Parazinho,2020-06-05,3,7,-5.2269099999999735,-35.83941999999996,0,240880.0,5237.0,57.28470498376934,0.0
Parelhas,2020-06-05,15,110,-6.69241999999997,-36.658919999999966,0,240890.0,21477.0,69.8421567257997,0.0
Parnamirim,2020-06-05,878,1810,-5.905429999999968,-35.26119999999997,17,240325.0,261469.0,335.7950655718269,6.501726782142433
Passa e Fica,2020-06-05,2,5,-6.4354699999999525,-35.64358999999996,0,240910.0,13277.0,15.063643895458311,0.0
Passagem,2020-06-05,1,8,-6.278699999999957,-35.37551999999994,0,240920.0,3089.0,32.37293622531564,0.0
Patu,2020-06-05,4,10,-6.101939999999956,-37.637299999999975,1,240930.0,12755.0,31.360250882007055,7.840062720501764
Pau dos Ferros,2020-06-05,21,79,-6.111899999999935,-38.20614999999998,1,240940.0,30394.0,69.09258406264395,3.290123050602092
Pedra Grande,2020-06-05,16,7,-5.150869999999942,-35.87695999999994,0,240950.0,3237.0,494.28483163422925,0.0
Pedra Preta,2020-06-05,0,3,-5.581669999999974,-36.104319999999966,0,240960.0,2458.0,0.0,0.0
Pedro Avelino,2020-06-05,4,14,-5.52049999999997,-36.387219999999964,0,240970.0,6716.0,59.55926146515784,0.0
Pedro Velho,2020-06-05,7,11,-6.438889999999957,-35.221649999999954,0,240980.0,14806.0,47.27813048764014,0.0
Pendências,2020-06-05,54,31,-5.2566399999999485,-36.71898999999996,2,240990.0,15129.0,356.9303985722784,13.219644391565867
Pilões,2020-06-05,5,8,-6.267339999999932,-38.04239999999993,0,241000.0,3838.0,130.27618551328817,0.0
Poço Branco,2020-06-05,18,18,-5.620549999999981,-35.65979999999996,0,241010.0,15413.0,116.78453253746837,0.0
Portalegre,2020-06-05,3,0,-6.024699999999938,-37.987439999999935,0,241020.0,7867.0,38.13397737384009,0.0
Porto do Mangue,2020-06-05,19,38,-5.067129999999963,-36.780739999999966,1,241025.0,6437.0,295.16855678110926,15.535187199005748
Pureza,2020-06-05,20,14,-5.4634699999999725,-35.55421999999993,0,241040.0,9621.0,207.8785988982434,0.0
Rafael Fernandes,2020-06-05,0,8,-6.193529999999952,-38.22623999999996,0,241050.0,5098.0,0.0,0.0
Rafael Godeiro,2020-06-05,4,5,-6.0769899999999675,-37.716549999999984,0,241060.0,3201.0,124.96094970321774,0.0
Riacho da Cruz,2020-06-05,7,3,-5.936379999999929,-37.948689999999935,1,241070.0,3579.0,195.58535903883768,27.94076557697681
Riacho de Santana,2020-06-05,0,1,-6.263279999999952,-38.313729999999964,0,241080.0,4204.0,0.0,0.0
Riachuelo,2020-06-05,9,41,-5.810169999999971,-35.82335999999998,0,241090.0,8128.0,110.72834645669292,0.0
Rio do Fogo,2020-06-05,16,31,-5.274719999999945,-35.38252999999997,0,240895.0,10848.0,147.49262536873155,0.0
Rodolfo Fernandes,2020-06-05,3,11,-5.7897199999999325,-38.06057999999996,0,241100.0,4467.0,67.1591672263264,0.0
Ruy Barbosa,2020-06-05,7,16,-5.881059999999932,-35.934789999999964,0,241110.0,3600.0,194.44444444444443,0.0
Santa Cruz,2020-06-05,59,181,-6.22900999999996,-36.021769999999954,0,241120.0,39674.0,148.7120028230075,0.0
Santa Maria,2020-06-05,11,17,-5.839589999999928,-35.68999999999994,0,240933.0,5551.0,198.16249324446045,0.0
Santana do Matos,2020-06-05,15,24,-5.958059999999932,-36.66101999999995,0,241140.0,12791.0,117.26995543741693,0.0
Santana do Seridó,2020-06-05,3,13,-6.771309999999971,-36.73416999999995,0,241142.0,2680.0,111.9402985074627,0.0
Santo Antônio,2020-06-05,34,95,-6.314239999999927,-35.47337999999996,2,241150.0,24136.0,140.86841233012927,8.286377195889957
São Bento do Norte,2020-06-05,2,10,-5.064439999999934,-36.03975999999994,0,241160.0,2747.0,72.80669821623589,0.0
São Bento do Trairí,2020-06-05,4,23,-6.342439999999954,-36.085579999999936,0,241170.0,4449.0,89.90784445942909,0.0
São Fernando,2020-06-05,3,5,-6.382319999999938,-37.18699999999996,0,241180.0,3584.0,83.70535714285714,0.0
São Francisco do Oeste,2020-06-05,0,2,-6.000169999999969,-38.16778999999997,0,241190.0,4228.0,0.0,0.0
São Gonçalo do Amarante,2020-06-05,406,680,-5.7931899999999805,-35.32882999999997,19,241200.0,102400.0,396.48437499999994,18.5546875
São João do Sabugi,2020-06-05,2,15,-6.7169099999999275,-37.20399999999995,0,241210.0,6193.0,32.29452607782981,0.0
São José de Mipibu,2020-06-05,114,164,-6.0736799999999675,-35.237859999999955,3,241220.0,43899.0,259.68700881569055,6.8338686530444885
São José do Campestre,2020-06-05,2,29,-6.311859999999967,-35.71554999999995,1,241230.0,12856.0,15.556938394523957,7.778469197261979
São José do Seridó,2020-06-05,2,9,-6.449379999999963,-36.87972999999994,0,241240.0,4634.0,43.15925766076823,0.0
São Miguel,2020-06-05,21,60,-6.204529999999977,-38.492969999999964,0,241250.0,23519.0,89.28951060844423,0.0
São Miguel do Gostoso,2020-06-05,4,15,-5.124319999999956,-35.63579999999996,0,241255.0,10282.0,38.90293717175646,0.0
São Paulo do Potengi,2020-06-05,30,66,-5.8928999999999405,-35.756449999999965,0,241260.0,17579.0,170.65817168212072,0.0
São Pedro,2020-06-05,20,15,-5.8962799999999325,-35.635119999999965,0,241270.0,5971.0,334.95226930162454,0.0
São Rafael,2020-06-05,21,24,-5.802859999999952,-36.88585999999998,1,241280.0,8202.0,256.03511338697876,12.192148256522799
São Tomé,2020-06-05,20,26,-5.972529999999948,-36.07672999999994,1,241290.0,11055.0,180.91361374943463,9.045680687471732
São Vicente,2020-06-05,1,20,-6.219899999999938,-36.681949999999965,0,241300.0,6424.0,15.566625155666252,0.0
Senador Elói de Souza,2020-06-05,3,8,-6.036669999999957,-35.69077999999996,0,241310.0,6086.0,49.29346040092015,0.0
Senador Georgino Avelino,2020-06-05,6,8,-6.162669999999935,-35.12469999999996,2,241320.0,4440.0,135.13513513513513,45.04504504504504
Serra Caiada,2020-06-05,14,13,-6.106839999999977,-35.71097999999995,2,241030.0,10395.0,134.6801346801347,19.24001924001924
Serra de São Bento,2020-06-05,2,5,-6.417519999999968,-35.704249999999945,0,241330.0,5762.0,34.71017007983339,0.0
Serra do Mel,2020-06-05,20,32,-5.174689999999941,-37.038029999999935,1,241335.0,11938.0,167.53224995811692,8.376612497905848
Serra Negra do Norte,2020-06-05,10,20,-6.665899999999965,-37.399599999999964,2,241340.0,8078.0,123.79301807378064,24.75860361475613
Serrinha,2020-06-05,2,17,-6.277789999999925,-35.49991999999997,0,241350.0,6229.0,32.10788248515011,0.0
Serrinha dos Pintos,2020-06-05,0,3,-6.1126599999999485,-37.955829999999935,0,241355.0,4800.0,0.0,0.0
Severiano Melo,2020-06-05,5,17,-5.782089999999927,-37.95746999999994,0,241360.0,2440.0,204.91803278688525,0.0
Sítio Novo,2020-06-05,0,11,-6.11039999999997,-35.91463999999996,0,241370.0,5522.0,0.0,0.0
Taboleiro Grande,2020-06-05,5,5,-5.928269999999943,-38.04434999999995,1,241380.0,2566.0,194.85580670303975,38.97116134060795
Taipu,2020-06-05,7,12,-5.621829999999932,-35.596919999999955,1,241390.0,12279.0,57.00789966609659,8.143985666585227
Tangará,2020-06-05,8,30,-6.199529999999925,-35.80089999999996,2,241400.0,15727.0,50.867934126025304,12.716983531506326
Tenente Ananias,2020-06-05,13,13,-6.460449999999981,-38.180609999999945,2,241410.0,10786.0,120.52660856666049,18.542555164101614
Tenente Laurentino Cruz,2020-06-05,8,21,-6.146409999999946,-36.71765999999997,0,241415.0,5952.0,134.40860215053763,0.0
Tibau,2020-06-05,22,22,-4.840939999999931,-37.255699999999926,0,241105.0,4106.0,535.801266439357,0.0
Tibau do Sul,2020-06-05,7,19,-6.188469999999938,-35.090569999999964,0,241420.0,14180.0,49.365303244005645,0.0
Timbaúba dos Batistas,2020-06-05,1,9,-6.464379999999949,-37.267169999999965,0,241430.0,2414.0,41.42502071251035,0.0
Touros,2020-06-05,115,49,-5.198869999999944,-35.46049999999997,5,241440.0,33287.0,345.48021750232823,15.020879021840358
Triunfo Potiguar,2020-06-05,0,3,-5.8670799999999295,-37.18545999999998,0,241445.0,3237.0,0.0,0.0
Umarizal,2020-06-05,6,12,-5.990989999999954,-37.81269999999995,0,241450.0,10555.0,56.84509711037423,0.0
Upanema,2020-06-05,5,24,-5.6433099999999286,-37.258699999999976,0,241460.0,14659.0,34.108738658844395,0.0
Várzea,2020-06-05,6,10,-6.3451799999999725,-35.37230999999996,0,241470.0,5500.0,109.0909090909091,0.0
Venha-Ver,2020-06-05,1,0,-6.319999999999938,-38.490929999999935,0,241475.0,4177.0,23.940627244433802,0.0
Vera Cruz,2020-06-05,5,12,-6.043829999999957,-35.432109999999966,0,241480.0,12481.0,40.06089255668616,0.0
Viçosa,2020-06-05,1,12,-5.992209999999943,-37.94571999999994,0,241490.0,1718.0,58.20721769499418,0.0
Vila Flor,2020-06-05,1,1,-6.3152599999999675,-35.07624999999996,0,241500.0,3170.0,31.54574132492114,0.0
Importados,2020-06-05,25,13,,,5,,,,
