municipio,data,confirmado,suspeito,lat,lon,morte,codigo_ibge,populacao_estimada_2019,incidencia,mortalidade
São Miguel do Gostoso,2020-07-11,72,108,-5.12432,-35.6358,7,241255,10282,700.2528691,68.08014005
São Paulo do Potengi,2020-07-11,191,442,-5.8929,-35.75645,8,241260,17579,1086.523693,45.50884578
São Pedro,2020-07-11,55,44,-5.89628,-35.63512,4,241270,5971,921.1187406,66.99045386
São Rafael,2020-07-11,84,149,-5.80286,-36.88586,3,241280,8202,1024.140454,36.57644477
São Tomé,2020-07-11,74,95,-5.97253,-36.07673,3,241290,11055,669.3803709,27.13704206
São Vicente,2020-07-11,17,26,-6.2199,-36.68195,,241300,6424,264.6326276,0
Senador Elói de Souza,2020-07-11,39,30,-6.03667,-35.69078,,241310,6086,640.8149852,0
Senador Georgino Avelino,2020-07-11,23,19,-6.16267,-35.1247,2,241320,4440,518.018018,45.04504505
Serra Caiada,2020-07-11,57,20,-6.10684,-35.71098,3,241030,10395,548.3405483,28.86002886
Serra de São Bento,2020-07-11,18,11,-6.41752,-35.70425,,241330,5762,312.3915307,0
Serra do Mel,2020-07-11,111,78,-5.17469,-37.03803,6,241335,11938,929.8039873,50.25967499
Serra Negra do Norte,2020-07-11,79,81,-6.6659,-37.3996,4,241340,8078,977.9648428,49.51720723
Serrinha,2020-07-11,24,35,-6.27779,-35.49992,,241350,6229,385.2945898,0
Serrinha dos Pintos,2020-07-11,8,3,-6.11266,-37.95583,,241355,4800,166.6666667,0
Severiano Melo,2020-07-11,24,36,-5.78209,-37.95747,,241360,2440,983.6065574,0
Sítio Novo,2020-07-11,14,48,-6.1104,-35.91464,,241370,5522,253.5313292,0
Taboleiro Grande,2020-07-11,9,6,-5.92827,-38.04435,1,241380,2566,350.7404521,38.97116134
Taipu,2020-07-11,64,46,-5.62183,-35.59692,1,241390,12279,521.2150827,8.143985667
Tangará,2020-07-11,41,46,-6.19953,-35.8009,2,241400,15727,260.6981624,12.71698353
Tenente Ananias,2020-07-11,31,36,-6.46045,-38.18061,3,241410,10786,287.409605,27.81383275
Tenente Laurentino Cruz,2020-07-11,27,35,-6.14641,-36.71766,,241415,5952,453.6290323,0
Tibau,2020-07-11,51,35,-4.84094,-37.2557,2,241105,4106,1242.084754,48.70920604
Tibau do Sul,2020-07-11,132,38,-6.18847,-35.09057,,241420,14180,930.8885755,0
Timbaúba dos Batistas,2020-07-11,16,22,-6.46438,-37.26717,,241430,2414,662.8003314,0
Touros,2020-07-11,339,90,-5.19887,-35.4605,11,241440,33287,1018.415598,33.04593385
Triunfo Potiguar,2020-07-11,11,11,-5.86708,-37.18546,,241445,3237,339.8208217,0
Umarizal,2020-07-11,29,27,-5.99099,-37.8127,1,241450,10555,274.7513027,9.474182852
Upanema,2020-07-11,28,60,-5.64331,-37.2587,2,241460,14659,191.0089365,13.64349546
Várzea,2020-07-11,61,69,-6.34518,-35.37231,2,241470,5500,1109.090909,36.36363636
Venha-Ver,2020-07-11,5,8,-6.32,-38.49093,2,241475,4177,119.7031362,47.88125449
Vera Cruz,2020-07-11,110,30,-6.04383,-35.43211,4,241480,12481,881.3396362,32.04871405
Viçosa,2020-07-11,7,7,-5.99221,-37.94572,,241490,1718,407.4505239,0
Vila Flor,2020-07-11,47,2,-6.31526,-35.07625,,241500,3170,1482.649842,0
Importados,2020-07-11,88,9,,,6,,,,
