municipio,data,confirmado,suspeito,lat,lon,morte,codigo_ibge,populacao_estimada_2019,incidencia,mortalidade
Galinhos,2020-07-27,46,8,-5.09233,-36.27439,,240410,2786,1651.112706,0
Goianinha,2020-07-27,320,283,-6.26803,-35.20846,7,240420,26328,1215.436038,26.58766332
Governador Dix-Sept Rosado,2020-07-27,99,89,-5.45588,-37.51945,1,240430,13037,759.3771573,7.670476337
Grossos,2020-07-27,209,233,-4.98204,-37.15164,4,240440,10383,2012.905711,38.52451122
Guamaré,2020-07-27,349,442,-5.10822,-36.31985,12,240450,15659,2228.750239,76.63324606
Ielmo Marinho,2020-07-27,99,91,-5.82138,-35.55238,1,240460,13766,719.1631556,7.264274299
Ipanguaçu,2020-07-27,147,121,-5.50835,-36.85966,9,240470,15491,948.9380931,58.0982506
Ipueira,2020-07-27,6,12,-6.8169,-37.1982,,240480,2241,267.7376171,0
Itajá,2020-07-27,166,101,-5.63128,-36.86387,2,240485,7548,2199.258082,26.49708532
Itaú,2020-07-27,20,22,-5.84451,-37.99029,,240490,5878,340.2517863,0
Jaçanã,2020-07-27,168,45,-6.42742,-36.20408,,240500,9133,1839.483193,0
Jandaíra,2020-07-27,82,42,-5.357,-36.12584,1,240510,6878,1192.207037,14.53911021
Janduís,2020-07-27,40,52,-6.01718,-37.40641,1,240520,5268,759.3014427,18.98253607
Japi,2020-07-27,16,41,-6.46597,-35.94585,1,240540,5055,316.5182987,19.78239367
Jardim de Angicos,2020-07-27,3,6,-5.65155,-35.97139,,240550,2612,114.8545176,0
Jardim de Piranhas,2020-07-27,279,425,-6.37882,-37.35209,8,240560,14837,1880.43405,53.91925591
Jardim do Seridó,2020-07-27,76,81,-6.58731,-36.77304,2,240570,12396,613.1010003,16.13423685
João Câmara,2020-07-27,267,105,-5.54933,-35.81469,4,240580,34955,763.8392219,11.44328422
João Dias,2020-07-27,1,4,-6.27803,-37.79739,,240590,2654,37.67897513,0
José da Penha,2020-07-27,5,6,-6.31884,-38.28444,,240600,5951,84.01949252,0
Jucurutu,2020-07-27,133,383,-6.03196,-37.01604,4,240610,18295,726.9745832,21.86389724
Jundiá,2020-07-27,41,13,-6.26701,-35.32768,1,240615,3898,1051.821447,25.65418163
Lagoa d'Anta,2020-07-27,66,97,-6.39137,-35.59791,3,240620,6769,975.0332398,44.31969272
Lagoa de Pedras,2020-07-27,28,32,-6.14635,-35.43342,4,240630,7544,371.1558855,53.02226935
Lagoa de Velhos,2020-07-27,52,3,-6.00234,-35.86802,1,240640,2732,1903.367496,36.60322108
Lagoa Nova,2020-07-27,35,16,-6.09447,-36.47148,1,240650,15614,224.1578071,6.404508774
Lagoa Salgada,2020-07-27,54,72,-6.12244,-35.48143,2,240660,8245,654.9423893,24.25712553
Lajes,2020-07-27,56,198,-5.70114,-36.24449,1,240670,11277,496.5859714,8.867606633
Lajes Pintadas,2020-07-27,75,22,-6.14999,-36.1168,1,240680,4759,1575.961336,21.01281782
Lucrécia,2020-07-27,5,8,-6.11528,-37.81364,,240690,3996,125.1251251,0
Luís Gomes,2020-07-27,20,38,-6.4133,-38.38689,1,240700,10116,197.7066034,9.88533017
Macaíba,2020-07-27,659,1988,-5.85975,-35.3498,34,240710,80792,815.6748193,42.08337459
Macau,2020-07-27,237,200,-5.11261,-36.63449,15,240720,31814,744.9550512,47.14905388
Major Sales,2020-07-27,5,80,-6.40682,-38.32301,1,240725,4020,124.3781095,24.87562189
Marcelino Vieira,2020-07-27,28,60,-6.29336,-38.16689,,240730,8347,335.4498622,0
Martins,2020-07-27,15,7,-6.09002,-37.91357,,240740,8725,171.9197708,0
Maxaranguape,2020-07-27,121,52,-5.51832,-35.25922,2,240750,12371,978.0939294,16.16684181
Messias Targino,2020-07-27,45,16,-6.07799,-37.51304,2,240760,4601,978.0482504,43.46881113
Montanhas,2020-07-27,94,22,-6.48446,-35.28537,4,240770,11251,835.4812906,35.55239534
Monte Alegre,2020-07-27,171,112,-6.07245,-35.33661,2,240780,22451,761.6587234,8.908289163
Monte das Gameleiras,2020-07-27,10,22,-6.44027,-35.78497,,240790,2105,475.0593824,0
Mossoró,2020-07-27,4734,2922,-5.18784,-37.34422,173,240800,297378,1591.913322,58.17511719
Natal,2020-07-27,17999,28795,-5.79544,-35.21151,722,240810,884122,2035.805013,81.66293792
Nísia Floresta,2020-07-27,279,177,-6.05176,-35.22306,4,240820,27602,1010.796319,14.4917035
Nova Cruz,2020-07-27,331,289,-6.47523,-35.42884,18,240830,37343,886.3776344,48.20180489
Olho-d'Água do Borges,2020-07-27,25,3,-5.95575,-37.70363,,240840,4258,587.130108,0
Ouro Branco,2020-07-27,21,7,-6.70336,-36.94578,,240850,4812,436.4089776,0
Paraná,2020-07-27,7,5,-6.48408,-38.31216,,240860,4254,164.5510108,0
Paraú,2020-07-27,33,18,-5.77734,-37.1016,1,240870,3768,875.7961783,26.53927813
Parazinho,2020-07-27,62,71,-5.22691,-35.83942,,240880,5237,1183.883903,0
Parelhas,2020-07-27,66,318,-6.69242,-36.65892,,240890,21477,307.3054896,0
Parnamirim,2020-07-27,4701,5699,-5.90543,-35.2612,123,240325,261469,1797.918683,47.04190554
Passa e Fica,2020-07-27,90,49,-6.43547,-35.64359,1,240910,13277,677.8639753,7.531821948
Passagem,2020-07-27,25,14,-6.2787,-35.37552,,240920,3089,809.3234056,0
Patu,2020-07-27,23,24,-6.10194,-37.6373,1,240930,12755,180.3214426,7.840062721
Pau dos Ferros,2020-07-27,89,115,-6.1119,-38.20615,2,240940,30394,292.8209515,6.580246101
Pedra Grande,2020-07-27,51,18,-5.15087,-35.87696,,240950,3237,1575.532901,0
Pedra Preta,2020-07-27,6,14,-5.58167,-36.10432,,240960,2458,244.100895,0
Pedro Avelino,2020-07-27,14,23,-5.5205,-36.38722,,240970,6716,208.4574151,0
Pedro Velho,2020-07-27,62,135,-6.43889,-35.22165,1,240980,14806,418.7491557,6.754018641
Pendências,2020-07-27,231,173,-5.25664,-36.71899,13,240990,15129,1526.868927,85.92768855
Pilões,2020-07-27,21,10,-6.26734,-38.0424,,241000,3838,547.1599792,0
Poço Branco,2020-07-27,171,39,-5.62055,-35.6598,3,241010,15413,1109.453059,19.46408876
Portalegre,2020-07-27,30,34,-6.0247,-37.98744,,241020,7867,381.3397737,0
Porto do Mangue,2020-07-27,55,102,-5.06713,-36.78074,3,241025,6437,854.4352959,46.6055616
Pureza,2020-07-27,83,22,-5.46347,-35.55422,1,241040,9621,862.6961854,10.39392994
Rafael Fernandes,2020-07-27,6,22,-6.19353,-38.22624,,241050,5098,117.693213,0
Rafael Godeiro,2020-07-27,13,32,-6.07699,-37.71655,,241060,3201,406.1230865,0
Riacho da Cruz,2020-07-27,11,13,-5.93638,-37.94869,1,241070,3579,307.3484213,27.94076558
Riacho de Santana,2020-07-27,8,3,-6.26328,-38.31373,,241080,4204,190.2949572,0
Riachuelo,2020-07-27,121,101,-5.81017,-35.82336,2,241090,8128,1488.681102,24.60629921
Rio do Fogo,2020-07-27,74,94,-5.27472,-35.38253,4,240895,10848,682.1533923,36.87315634
Rodolfo Fernandes,2020-07-27,21,12,-5.78972,-38.06058,,241100,4467,470.1141706,0
Ruy Barbosa,2020-07-27,35,46,-5.88106,-35.93479,,241110,3600,972.2222222,0
Santa Cruz,2020-07-27,288,550,-6.22901,-36.02177,6,241120,39674,725.9162172,15.12325452
Santa Maria,2020-07-27,65,122,-5.83959,-35.69,4,240933,5551,1170.960187,72.05908845
Santana do Matos,2020-07-27,44,135,-5.95806,-36.66102,2,241140,12791,343.9918693,15.63599406
Santana do Seridó,2020-07-27,15,43,-6.77131,-36.73417,1,241142,2680,559.7014925,37.31343284
Santo Antônio,2020-07-27,272,271,-6.31424,-35.47338,11,241150,24136,1126.947299,45.57507458
São Bento do Norte,2020-07-27,53,50,-5.06444,-36.03976,,241160,2747,1929.377503,0
São Bento do Trairí,2020-07-27,47,30,-6.34244,-36.08558,1,241170,4449,1056.417172,22.47696111
São Fernando,2020-07-27,7,36,-6.38232,-37.187,1,241180,3584,195.3125,27.90178571
São Francisco do Oeste,2020-07-27,7,4,-6.00017,-38.16779,,241190,4228,165.5629139,0
São Gonçalo do Amarante,2020-07-27,1825,1312,-5.79319,-35.32883,65,241200,102400,1782.226563,63.4765625
São João do Sabugi,2020-07-27,19,44,-6.71691,-37.204,2,241210,6193,306.7979977,32.29452608
São José de Mipibu,2020-07-27,771,1398,-6.07368,-35.23786,13,241220,43899,1756.304244,29.61343083
São José do Campestre,2020-07-27,146,218,-6.31186,-35.71555,7,241230,12856,1135.656503,54.44928438
São José do Seridó,2020-07-27,26,42,-6.44938,-36.87973,,241240,4634,561.0703496,0
São Miguel,2020-07-27,85,95,-6.20453,-38.49297,2,241250,23519,361.4099239,8.503762915
São Miguel do Gostoso,2020-07-27,105,117,-5.12432,-35.6358,9,241255,10282,1021.202101,87.53160864
São Paulo do Potengi,2020-07-27,200,470,-5.8929,-35.75645,8,241260,17579,1137.721145,45.50884578
São Pedro,2020-07-27,79,48,-5.89628,-35.63512,4,241270,5971,1323.061464,66.99045386
São Rafael,2020-07-27,112,181,-5.80286,-36.88586,3,241280,8202,1365.520605,36.57644477
São Tomé,2020-07-27,78,119,-5.97253,-36.07673,3,241290,11055,705.5630936,27.13704206
São Vicente,2020-07-27,21,50,-6.2199,-36.68195,,241300,6424,326.8991283,0
Senador Elói de Souza,2020-07-27,43,29,-6.03667,-35.69078,,241310,6086,706.5395991,0
Senador Georgino Avelino,2020-07-27,27,23,-6.16267,-35.1247,2,241320,4440,608.1081081,45.04504505
Serra Caiada,2020-07-27,80,25,-6.10684,-35.71098,4,241030,10395,769.6007696,38.48003848
Serra de São Bento,2020-07-27,25,14,-6.41752,-35.70425,,241330,5762,433.877126,0
Serra do Mel,2020-07-27,120,102,-5.17469,-37.03803,7,241335,11938,1005.1935,58.63628749
Serra Negra do Norte,2020-07-27,118,75,-6.6659,-37.3996,6,241340,8078,1460.757613,74.27581084
Serrinha,2020-07-27,31,45,-6.27779,-35.49992,,241350,6229,497.6721785,0
Serrinha dos Pintos,2020-07-27,8,4,-6.11266,-37.95583,,241355,4800,166.6666667,0
Severiano Melo,2020-07-27,28,51,-5.78209,-37.95747,,241360,2440,1147.540984,0
Sítio Novo,2020-07-27,16,62,-6.1104,-35.91464,1,241370,5522,289.7500905,18.10938066
Taboleiro Grande,2020-07-27,11,16,-5.92827,-38.04435,1,241380,2566,428.6827747,38.97116134
Taipu,2020-07-27,87,57,-5.62183,-35.59692,3,241390,12279,708.526753,24.431957
Tangará,2020-07-27,48,60,-6.19953,-35.8009,2,241400,15727,305.2076048,12.71698353
Tenente Ananias,2020-07-27,56,51,-6.46045,-38.18061,3,241410,10786,519.1915446,27.81383275
Tenente Laurentino Cruz,2020-07-27,28,38,-6.14641,-36.71766,,241415,5952,470.4301075,0
Tibau,2020-07-27,57,35,-4.84094,-37.2557,2,241105,4106,1388.212372,48.70920604
Tibau do Sul,2020-07-27,169,42,-6.18847,-35.09057,,241420,14180,1191.819464,0
Timbaúba dos Batistas,2020-07-27,16,34,-6.46438,-37.26717,,241430,2414,662.8003314,0
Touros,2020-07-27,361,106,-5.19887,-35.4605,16,241440,33287,1084.507465,48.06681287
Triunfo Potiguar,2020-07-27,14,16,-5.86708,-37.18546,,241445,3237,432.4992277,0
Umarizal,2020-07-27,31,36,-5.99099,-37.8127,1,241450,10555,293.6996684,9.474182852
Upanema,2020-07-27,43,81,-5.64331,-37.2587,4,241460,14659,293.3351525,27.28699093
Várzea,2020-07-27,79,86,-6.34518,-35.37231,5,241470,5500,1436.363636,90.90909091
Venha-Ver,2020-07-27,5,8,-6.32,-38.49093,2,241475,4177,119.7031362,47.88125449
Vera Cruz,2020-07-27,112,32,-6.04383,-35.43211,4,241480,12481,897.3639933,32.04871405
Viçosa,2020-07-27,8,8,-5.99221,-37.94572,,241490,1718,465.6577416,0
Vila Flor,2020-07-27,65,2,-6.31526,-35.07625,,241500,3170,2050.473186,0
Importados,2020-07-27,139,27,,,6,,,,
